Join Name	Arifuzzaman2006.txt	Baars2006.txt	Butland2005.txt	Cirulli2007.txt	Corbin2003.txt	Fountoulakis2003.txt	Gevaert2002.txt	Hemm2010.txt	Huang2006.txt	Iwasaki2009.txt	Iwasaki2010.txt	Jarchow2008.txt	Lasserre2006.txt	Lopez2005.txt	Marani2006.txt	Masuda2009.txt	Molloy1999.txt	Molloy2000.txt	Peng2010.txt	Price2010.txt	Qian2008.txt	Spelbrink2005.txt	Stenberg2005.txt	Taoka2004.txt	Vertommen2009.txt	Wagner2005.txt	Wagner2007.txt	Wagner2008.txt	Wickstrom2010.txt	Xia2008.txt	Yan2002.txt	Zhang2007.txt
P23522 	+ 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	
P23524 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P39829 	+ 	 	 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AEP3 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P25748 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P03024 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AAB6 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	+ 	 	 	 	 	
P37639 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P63201 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P69908 	+ 	 	+ 	 	 	 	+ 	 	+ 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P22256 	+ 	 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P25526 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P14407 	+ 	 	 	 	 	+ 	+ 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AC33 	+ 	+ 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	+ 	 	+ 	+ 	 	 	 	
P0A9S1 	+ 	 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P32153 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P04335 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P51025 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P45541 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AC00 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AEN1 	+ 	 	+ 	 	 	 	+ 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	
P28861 	+ 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AC19 	+ 	 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	+ 	 	 	 	
P0AC16 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P23882 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P77609 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AEM6 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AEM4 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ABY4 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P68644 	+ 	 	 	 	 	+ 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P31574 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0A6R3 	+ 	 	+ 	 	 	 	+ 	 	 	 	 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0ADH7 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ADH5 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P19323 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	
P0AGD7 	+ 	 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AEL3 	+ 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P23484 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Q47129 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P07658 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P42593 	+ 	 	+ 	 	+ 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Q47146 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	+ 	 	 	 	 	
P21177 	+ 	 	 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AAI5 	+ 	 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AAI9 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	+ 	 	
P0ACL2 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P65643 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P36547 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76555 	+ 	 	+ 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ABF4 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76540 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P77445 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P77218 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P77237 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P10805 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P11454 	+ 	 	+ 	 	+ 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P10378 	+ 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AEJ2 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0A6P7 	+ 	 	+ 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0A6P5 	+ 	 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
Q47013 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ADF6 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P06846 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AC73 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P36943 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P45568 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P33371 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ABT5 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P32695 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P0AA89 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P06710 	+ 	 	+ 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0A8J2 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P03007 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ABS5 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AEF0 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ACB0 	+ 	+ 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	+ 	+ 	 	+ 	 	 	 	
P76250 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ABS1 	+ 	 	 	 	 	 	 	 	 	 	 	 	+ 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	+ 	 	
P77381 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P27296 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P06965 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P09557 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P66817 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P76016 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76014 	+ 	 	 	 	+ 	 	 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76015 	+ 	 	+ 	 	+ 	 	 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P15723 	+ 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P31460 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Q6BF17 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ACK5 	+ 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ABP8 	+ 	 	 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	+ 	 	+ 	 	
P07650 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	
P0A6K3 	+ 	 	+ 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P76316 	+ 	 	+ 	 	+ 	 	+ 	 	 	 	 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AED9 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P28248 	+ 	 	 	 	+ 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AED7 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AEE8 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ACN7 	+ 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P16703 	+ 	 	+ 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ABK5 	+ 	+ 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	+ 	 	+ 	 	+ 	 	+ 	+ 	 	
P17846 	+ 	 	+ 	 	+ 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P21156 	+ 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P77239 	+ 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P69913 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P54901 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76621 	+ 	 	 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AE91 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AE78 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P25524 	+ 	 	+ 	 	+ 	 	 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0ABQ0 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P64467 	+ 	 	+ 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76290 	+ 	 	 	 	+ 	 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0A6H1 	+ 	+ 	+ 	 	+ 	+ 	 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	+ 	+ 	 	+ 	 	 	 	
P0A8Q6 	+ 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ABH9 	+ 	 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P08365 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AE70 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P76213 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P17411 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P39163 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AE63 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AE60 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P37047 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P06961 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P31456 	+ 	 	+ 	 	 	 	+ 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Q47083 	+ 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P00968 	+ 	 	+ 	 	+ 	+ 	+ 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P61517 	+ 	 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	+ 	 	 	 	
P0AE58 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P31551 	+ 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P31552 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P60584 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P20099 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P06709 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P12999 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P39404 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Q46829 	+ 	 	+ 	 	+ 	 	+ 	 	 	+ 	+ 	 	+ 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P0AE56 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P17446 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P17445 	+ 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P37650 	+ 	 	 	 	 	+ 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P27297 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76459 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76215 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76217 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AE37 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P22106 	+ 	 	+ 	 	+ 	 	 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P24242 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P24240 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P37309 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76159 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P78285 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P76205 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P23325 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AB91 	+ 	 	 	 	+ 	 	 	 	 	+ 	+ 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	+ 	 	 	 	 	
P00888 	+ 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	
P05194 	+ 	 	 	 	+ 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P77398 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P08202 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P05052 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P62672 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AD70 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0AE12 	+ 	 	 	 	+ 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P32718 	+ 	 	+ 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P32719 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0A6B4 	+ 	 	 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P33997 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P0ACN4 	+ 	 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
P77425 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P77671 	+ 	 	 	 	 	 	 	 	 	+ 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P04395 	+ 	 	+ 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
P37685 	+ 	 	 	 	+ 	 	 	 	 	+ 	+ 	 	 	 	 	+ 	 	 	 	 	 	 	 	+ 	 	 	 	 	 	 	 	 	
