Merge ID	TableS3_K12_ProteomeV13_BasicProteome_3900	Gevaert2002	Taoka2004	Arifuzzaman2006	Ji2006	Iwasaki2009	Masuda2009	Iwasaki2010	Thein2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_BasicProteome_3900 Duplicates	Gevaert2002 Duplicates	Taoka2004 Duplicates	Arifuzzaman2006 Duplicates	Ji2006 Duplicates	Iwasaki2009 Duplicates	Masuda2009 Duplicates	Iwasaki2010 Duplicates	Thein2010 Duplicates	OurStudy_Feb2011_Common Duplicates	Subcellular Location(this study)	Entry name (Uniprot)	
P77268	1	1	1	1				1			5	1	1	1	1				1			F1	DDPD_ECOLI	
P77272	1					1	1			1	4	1					1	1			1	B	PTYBC_ECOLI	
P77288	1										1	1										G	YFCV_ECOLI	
P77294	1										1	1										G	YDER_ECOLI	
P77295	1									1	2	1									1	A	YGAV_ECOLI	
P77297	1										1	1										A	YAHE_ECOLI	
P77301	1							1		1	3	1							1		1	A	YBAP_ECOLI	
P77302	1			1	1					1	4	1			1	1					1	A	YDAM_ECOLI	
P77306	1							1			2	1							1			B	YQIK_ECOLI	
P77307	1			1		1	1	1		1	6	1			1		1	1	1		1	B	YBBM_ECOLI	
P77308	1										1	1										B	DDPB_ECOLI	
P77309	1									1	2	1									1	B	YNEJ_ECOLI	
P77315	1										1	1										B	YPHD_ECOLI	
P77316	1		1	1				1			4	1		1	1				1			B	YBDR_ECOLI	
P77318	1	1	1	1			1	1		1	7	1	1	1	1			1	1		1	G	YDEN_ECOLI	
P77319	1										1	1										A	HSCC_ECOLI	
P77324	1			1		1		1			4	1			1		1		1			G	YAGS_ECOLI	
P77329	1							1			2	1							1			B	HYFG_ECOLI	
P77333	1			1				1		1	4	1			1				1		1	B	YCJZ_ECOLI	
P77339	1			1							2	1			2							I	YAFT_ECOLI	
P77348	1					1		1		1	4	1					1		1		1	G	MPPA_ECOLI	
P77357	1			1				1		1	4	1			1				1		1	A	ABGA_ECOLI	
P77364	1			1				1			3	1			1				1			A	GLXK1_ECOLI	
P77366	1			1							2	1			1							A	PGMB_ECOLI	
P77374	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	F2	YNFE_ECOLI	
P77375	1			1							2	1			1							G	YDHX_ECOLI	
P77379	1										1	1										B	YKGD_ECOLI	
P77389	1										1	1										B	YDHP_ECOLI	
P77390	1										1	1										A	CITC_ECOLI	
P77393	1										1	1										A	YAHL_ECOLI	
P77395	1			1			1	1		1	5	1			1			1	1		1	A	YBBN_ECOLI	
P77397	1										1	1										B	MHPA_ECOLI	
P77400	1					1		1			3	1					1		1			B	YBAT_ECOLI	
P77409	1										1	1										B	PHSC_ECOLI	
P77416	1										1	1										B	HYFD_ECOLI	
P77423	1										1	1										A	HYFH_ECOLI	
P77425	1			1				1		1	4	1			1				1		1	A	ALLC_ECOLI	
P77432	1			1		1	1	1			5	1			1		1	1	1			A	LSRK_ECOLI	
P77433	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	YKGG_ECOLI	
P77437	1			1							2	1			1							B	HYFF_ECOLI	
P77439	1		1			1		1		1	5	1		1			1		1		1	F1	PTFX1_ECOLI	
P77445	1		1	1		1					4	1		1	1		1					A	EUTE_ECOLI	
P77453	1										1	1										A	HYFJ_ECOLI	
P77454	1		1			1	1	1			5	1		1			1	1	1			A	GLSA1_ECOLI	
P77463	1			1							2	1			1							B	DDPC_ECOLI	
P77468	1			1							2	1			1							H	SFMD_ECOLI	
P77485	1			1	1	1	1	1		1	7	1			1	1	1	1	1		1	B	CUSS_ECOLI	
P77489	1		1	1		1		1			5	1		1	1		1		1			G	YAGR_ECOLI	
P77495	1			1		1					3	1			1		1					A	PRPE_ECOLI	
P77503	1							1			2	1							1			A	YCJS_ECOLI	
P77504	1	1		1		1	1	1		1	7	1	1		1		1	1	1		1	B	YBBP_ECOLI	
P77506	1										1	1										B	YBDJ_ECOLI	
P77519	1										1	1										G	YDDL_ECOLI	
P77529	1		1		1	1	1	1	1	1	8	1		1		1	1	1	1	1	1	B	YDJN_ECOLI	
P77536	1	1	1	1			1	1		1	7	1	1	1	1			1	1		1	A	YKGF_ECOLI	
P77541	1	1		1			1	1		1	6	1	1		1			1	1		1	B	PRPB_ECOLI	
P77549	1									1	2	1									1	B	YFCJ_ECOLI	
P77554	1			1				1			3	1			1				1			G	YAHJ_ECOLI	
P77562	1				1	1	1	1	1	1	7	1				1	1	1	1	1	1	I	YAIW_ECOLI	
P77564	1										1	1										A	YDHW_ECOLI	
P77569	1		1	1				1		1	5	1		1	1				1		1	A	MHPR_ECOLI	
P77580	1	1		1				1			4	1	1		1				1			A	ACDH_ECOLI	
P77588	1										1	1										G	YDEQ_ECOLI	
P77589	1					1		1			3	1					1		1			B	MHPT_ECOLI	
P77599	1			1		1					3	1			1		1					G	YFCS_ECOLI	
P77608	1							1		1	3	1							1		1	A	MHPD_ECOLI	
P77610	1			1							2	1			1							B	ANSP_ECOLI	
P77611	1					1	1	1	1	1	6	1					1	1	1	1	1	F1	RNFC_ECOLI	
P77615	1			1	1			1			4	1			1	1			1			A	YCJW_ECOLI	
P77616	1			1							2	1			1							H	YQIH_ECOLI	
P77622	1										1	1										F1	DDPF_ECOLI	
P77624	1		1	1						1	4	1		1	1						1	A	ARCM_ECOLI	
P77626	1										1	1										A	YDCN_ECOLI	
P77627	1										1	1										A	YBER_ECOLI	
P77646	1							1			2	1							1			A	HCAB_ECOLI	
P77649	1		1	1	1			1		1	6	1		1	1	1			1		1	A	YDIU_ECOLI	
P77650	1										1	1										A	HCAD_ECOLI	
P77668	1			1						1	3	1			1						1	A	HYFI_ECOLI	
P77674	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	ABDH_ECOLI	
P77690	1				1			1		1	4	1				1			1		1	A	ARNB_ECOLI	
P77694	1										1	1										H	YAGW_ECOLI	
P77700	1			1				1		1	4	1			1				1		1	A	YAHB_ECOLI	
P77704	1										1	1										A	YDJI_ECOLI	
P77712	1							1		1	3	1							1		1	A	TESC_ECOLI	
P77716	1										1	1										B	YCJP_ECOLI	
P77717	1		1			1	1	1		1	6	1		1			1	1	1		1	I	YBAY_ECOLI	
P77718	1	1	1	1		1	1	1	1	1	9	1	1	1	1		1	1	1	1	1	A	THII_ECOLI	
P77730	1			1				1		1	4	1			1				1		1	A	YDCR_ECOLI	
P77731	1										1	1										A	ALLA_ECOLI	
P77732	1			1							2	1			1							A	RHMR_ECOLI	
P77733	1										1	1										B	FOCB_ECOLI	
P77736	1									1	2	1									1	A	YAHD_ECOLI	
P77743	1	1		1		1		1			5	1	1		1		1		1			A	PRPR_ECOLI	
P77744	1			1						1	3	1			1						1	A	ABGR_ECOLI	
P77747	1								1		2	1								1		H	OMPN_ECOLI	
P77754	1			1				1		1	4	1			1				1		1	G	SPY_ECOLI	
P77783	1	1	1	1	1	1		1		1	8	1	1	1	1	1	1		1		1	F2	YNFF_ECOLI	
P77789	1										1	1										F4	YDES_ECOLI	
P77790	1										1	1										A	DDPX_ECOLI	
P77791	1						1				2	1						1				A	MAA_ECOLI	
P77795	1					1		1			3	1					1		1			F1	YDCT_ECOLI	
P77802	1					1		1			3	1					1		1			G	YAGX_ECOLI	
P77806	1		1								2	1		1								A	YBDL_ECOLI	
P78061	1					1		1		1	4	1					1		1		1	A	PUUA_ECOLI	
P78271	1			1							2	1			1							A	YFES_ECOLI	
P80668	1							1		1	3	1							1		1	A	FEAB_ECOLI	
Q06065	1			1		1	1	1	1		6	1			1		1	1	1	1		A	ATOC_ECOLI	
Q06067	1			1		1					3	1			1		1					B	ATOS_ECOLI	
Q2EEQ2	1										1	1										A	RL362_ECOLI	
Q2EES1	1										1	1										B	YNID_ECOLI	
Q2EES6	1										1	1										B	YOHO_ECOLI	
Q2EET2	1					1		1			3	1					1		1			B	YPFN_ECOLI	
Q2EEU2	1										1	1										A	YJHX_ECOLI	
Q2M5U1	1										1	1										B	YTJA_ECOLI	
Q2M7M3	1			1		1					3	1			1		1					I	YSAB_ECOLI	
Q2M7R5	1							1			2	1							1			A	YIBT_ECOLI	
Q2M7X4	1							1			2	1							1			G	YICS_ECOLI	
Q2MB16	1					1	1	1		1	5	1					1	1	1		1	B	YOBH_ECOLI	
Q46798	1			1		1	1	1	1	1	7	1			1		1	1	1	1	1	I	YGER_ECOLI	
Q46801	1										1	1										A	XDHC_ECOLI	
Q46807	1	1	1					1			4	1	1	1					1			A	ARCL_ECOLI	
Q46811	1	1	1	1		1		1			6	1	1	1	1		1		1			A	YGFK_ECOLI	
Q46814	1					1		1			3	1					1		1			A	XDHD_ECOLI	
Q46819	1										1	1										A	YGFS_ECOLI	
Q46831	1										1	1										B	YQGA_ECOLI	
Q46832	1									1	2	1									1	B	YGHD_ECOLI	
Q46834	1			1				1			3	1			1				1			G	YGHF_ECOLI	
Q46835	1									1	2	1									1	I	YGHG_ECOLI	
Q46836	1										1	1										B	PPPA_ECOLI	
Q46837	1					1	1	1		1	5	1					1	1	1		1	E	ACFD_ECOLI	
Q46839	1										1	1										B	GLCA_ECOLI	
Q46841	1					1					2	1					1					B	YGHQ_ECOLI	
Q46843	1					1					2	1					1					B	YGHS_ECOLI	
Q46844	1			1				1			3	1			1				1			B	YGHT_ECOLI	
Q46851	1	1	1	1		1	1	1			7	1	1	1	1		1	1	1			A	YGHZ_ECOLI	
Q46861	1			1		1	1	1	1	1	7	1			2		1	1	1	1	1	A	YGIQ_ECOLI	
Q46863	1						1	1			3	1						1	1			G	YGIS_ECOLI	
Q46864	1			1				1			3	1			1				1			A	YGIT_ECOLI	
Q46865	1										1	1										A	MQSR_ECOLI	
Q46867	1										1	1										B	YGIZ_ECOLI	
Q46868	1	1		1		1	1	1		1	7	1	1		1		1	1	1		1	A	YQIC_ECOLI	
Q46877	1			1		1					3	1			1		1					A	NORV_ECOLI	
Q46888	1										1	1										B	YGBJ_ECOLI	
Q46889	1									1	2	1									1	A	YGBK_ECOLI	
Q46890	1										1	1										A	YGBL_ECOLI	
Q46891	1							1		1	3	1							1		1	A	YGBM_ECOLI	
Q46892	1										1	1										B	YGBN_ECOLI	
Q46904	1					1					2	1					1					A	YGCN_ECOLI	
Q46905	1										1	1										A	YGCO_ECOLI	
Q46906	1										1	1										A	YGCP_ECOLI	
Q46908	1			1							2	1			1							A	YGCR_ECOLI	
Q46909	1										1	1										B	YGCS_ECOLI	
Q46915	1	1		1				1			4	1	1		1				1			A	GUDX_ECOLI	
Q46919	1							1			2	1							1			A	YQCC_ECOLI	
Q46941	1										1	1										A	YQEH_ECOLI	
Q47013	1			1		1					3	1			1		1					A	ELAD_ECOLI	
Q47129	1			1			1			1	4	1			1			1			1	A	FEAR_ECOLI	
Q47138	1			1				1			3	1			1				1			A	YDFE_ECOLI	
Q47140	1									1	2	1									1	A	HCAF_ECOLI	
Q47141	1									1	2	1									1	A	HCAR_ECOLI	
Q47149	1			1						1	3	1			1						1	A	YAFQ_ECOLI	
Q47150	1		1					1		1	4	1		1					1		1	A	DINJ_ECOLI	
Q47156	1		1	1				1			4	1		1	1				1			A	YAFN_ECOLI	
Q47157	1			1							2	1			1							A	YAFO_ECOLI	
Q47158	1										1	1										A	YAFP_ECOLI	
Q47377	1										1	1										B	ARNE_ECOLI	
Q47534	1										1	1										G	YAIO_ECOLI	
Q47537	1										1	1										G	TAUA_ECOLI	
Q47538	1			1	1			1		1	5	1			1	2			1		1	F1	TAUB_ECOLI	
Q47539	1										1	1										B	TAUC_ECOLI	
Q47706	1			1	1			1			4	1			1	1			1			H	UIDC_ECOLI	
Q59385	1	1	1		1	1	1	1		1	8	1	1	1		1	1	1	1		1	B	COPA_ECOLI	
Q6BEX0	1		1								2	1		1								F1	YTFR_ECOLI	
Q6BEX5	1									1	2	1									1	G	YJDP_ECOLI	
Q6BF16	1									1	2	1									1	A	DGOA_ECOLI	
Q6BF17	1			1							2	1			1							A	DGOD_ECOLI	
Q6BF25	1										1	1										B	LDRD_ECOLI	
Q6BF87	1										1	1										B	LDRB_ECOLI	
Q7DFV3	1										1	1										B	YMGG_ECOLI	
P37052	1							1			2	1							1			A	YCHJ_ECOLI	
P56614	1							1			2	1							1			A	YMDF_ECOLI	
P77667	1							1			2	1							1			F1	SUFA_ECOLI	
P0A9E5	1	1	1	1		1	1	1			7	1	1	1	1		1	1	1			A	FNR_ECOLI	
P0A6T3	1		1			1	1	1			5	1		1			1	1	1			A	GAL1_ECOLI	
P0A9C3	1		1	1		1	1	1			6	1		1	1		1	1	1			A	GALM_ECOLI	
P76141	1			1				1			3	1			1				1			A	LSRR_ECOLI	
P0A9G8	1		1				1	1			4	1		1				1	1			A	MODE_ECOLI	
P04982	1		1	1	1		1	1			6	1		1	1	1		1	1			A	RBSD_ECOLI	
P64530	1							1			2	1							1			A	RCNR_ECOLI	
P37749	1	1	1		1	1	1	1			7	1	1	1		1	1	1	1			A	YEFG_ECOLI	
A5A621	1										1	1										A	YPFM_ECOLI	
P64567	1										1	1										A	YQGB_ECOLI	
P27242	1			1		1	1	1			5	1			1		1	1	1			F1	WAAU_ECOLI	
C1P611	1										1	1										B	SHOB_ECOLI	
P39308	1										1	1										A	YJFZ_ECOLI	
C1P603	1										1	1										B	YOAJ_ECOLI	
P52697	1	1	1			1	1	1			6	1	1	1			1	1	1			A	6PGL_ECOLI	
P23325	1			1							2	1			1							A	ARPA_ECOLI	
P33647	1										1	1										A	CHPB_ECOLI	
P08365	1			1							2	1			1							A	CHPS_ECOLI	
P10805	1			1							2	1			1							A	ENVY_ECOLI	
P0AB87	1					1		1			3	1					1		1			A	FUCA_ECOLI	
P09148	1		1			1	1	1			5	1		1			1	1	1			A	GAL7_ECOLI	
P09147	1	1	1			1	1	1			6	1	1	1			1	1	1			A	GALE_ECOLI	
P25666	1	1				1	1	1			5	1	1				1	1	1			A	HTRL_ECOLI	
C1P607	1										1	1										A	IBSA_ECOLI	
C1P608	1										1	1										A	IBSB_ECOLI	
C1P615	1										1	1										A	IBSC_ECOLI	
C1P617	1										1	1										A	IBSE_ECOLI	
C1P619	1					1					2	1					1					A	ILVX_ECOLI	
P0AD72	1										1	1										A	LPF_ECOLI	
P0AD74	1										1	1										A	LPF2_ECOLI	
A8DYP9	1										1	1										A	LPFUR_ECOLI	
P60995	1										1	1										A	LPHI_ECOLI	
P62522	1										1	1										A	LPID_ECOLI	
P03061	1										1	1										A	LPIV_ECOLI	
P0AD83	1										1	1										A	LPPY_ECOLI	
P0AD86	1										1	1										A	LPT_ECOLI	
P0AD92	1										1	1										A	LPW_ECOLI	
P06993	1		1	1	1	1	1	1			7	1		1	1	1	1	1	1			F1	MALT_ECOLI	
P75959	1	1	1			1		1			5	1	1	1			1		1			A	NAGK_ECOLI	
P76077	1			1							2	1			1							A	PAAA_ECOLI	
P76078	1			1				1			3	1			1				1			A	PAAB_ECOLI	
P76079	1			1							2	1			1							A	PAAC_ECOLI	
P76080	1					1					2	1					1					A	PAAD_ECOLI	
P76081	1			1		1					3	1			1		1					A	PAAE_ECOLI	
P77467	1			1			1	1			4	1			1			1	1			A	PAAG_ECOLI	
P76084	1			1							2	1			1							A	PAAI_ECOLI	
P0C7L2	1			1		1	1				4	1			1		1	1				A	PAAJ_ECOLI	
P76085	1							1			2	1							1			A	PAAK_ECOLI	
P76086	1			1				1			3	1			1				1			A	PAAX_ECOLI	
P77181	1		1					1			3	1		1					1			A	PAAY_ECOLI	
P02338	1							1			2	1							1			A	PRTL_ECOLI	
P69407	1		1			1	1	1			5	1		1			1	1	1			A	RCSB_ECOLI	
P27127	1							1			2	1							1			A	RFAB_ECOLI	
P27126	1			1			1	1			4	1			1			1	1			A	RFAS_ECOLI	
P27241	1			1		1	1	1			5	1			1		1	1	1			A	RFAZ_ECOLI	
P05719	1		1	1			1	1			5	1		1	1			1	1			A	T1SK_ECOLI	
P36667	1										1	1										A	WBBL_ECOLI	
P45563	1			1							2	1			1							A	XAPA_ECOLI	
P23841	1			1		1					3	1			1		1					A	XAPR_ECOLI	
P75688	1										1	1										A	Y309_ECOLI	
P08339	1			1							2	1			1							A	Y4223_ECOLI	
Q47152	1										1	1										A	YAFM_ECOLI	
P71311	1										1	1										A	YAIS_ECOLI	
P0AAS9	1			1							2	1			1							A	YBDD_ECOLI	
P77216	1			1							2	1			1							A	YBDN_ECOLI	
P77746	1			1							2	1			1							A	YBDO_ECOLI	
P77427	1										1	1										A	YBEU_ECOLI	
P21829	1			1	1		1	1			5	1			1	1		1	1			A	YBHA_ECOLI	
P52696	1			1		1					3	1			1		1					B	YBHD_ECOLI	
P0AAV8	1			1							2	1			1							A	YBHH_ECOLI	
P75764	1			1		1		1			4	1			1		1		1			A	YBHJ_ECOLI	
P62066	1	1									2	1	2									A	YCEQ_ECOLI	
P76023	1							1			2	1							1			A	YCHS_ECOLI	
A5A613	1										1	1										A	YCIY_ECOLI	
P25906	1		1	1		1	1	1			6	1		1	1		1	1	1			A	YDBC_ECOLI	
P37757	1		1					1			3	1		1					1			A	YDDE_ECOLI	
P76122	1			1							2	1			1							A	YDDJ_ECOLI	
P76123	1										1	1										A	YDDK_ECOLI	
P76204	1										1	1										A	YDIV_ECOLI	
P0ACY3	1	1	1	1	1	1	1	1			8	1	1	1	1	1	1	1	1			A	YEAG_ECOLI	
P76322	1										1	1										A	YEDM_ECOLI	
P69346	1			1		1					3	1			1		1					A	YEFM_ECOLI	
P76484	1			1							2	1			1							A	YFBN_ECOLI	
P76485	1										1	1										A	YFBO_ECOLI	
P76486	1										1	1										A	YFBP_ECOLI	
P76505	1		1								2	1		1								A	YFDF_ECOLI	
P45956	1										1	1										A	YGBF_ECOLI	
Q46896	1										1	1										A	YGBT_ECOLI	
P38036	1			1							2	1			1							A	YGCB_ECOLI	
Q46897	1										1	1										A	YGCH_ECOLI	
Q46898	1			1							2	1			1							A	YGCI_ECOLI	
Q46899	1					1		1			3	1					1		1			A	YGCJ_ECOLI	
P76632	1			1							2	1			1							A	YGCK_ECOLI	
Q46787	1										1	1										A	YGEG_ECOLI	
Q46789	1										1	1										A	YGEI_ECOLI	
Q46796	1										1	1										A	YGEP_ECOLI	
P64594	1							1			2	1							1			A	YHAV_ECOLI	
P31453	1										1	1										A	YIDP_ECOLI	
P09162	1			1							2	1			1							A	YJAA_ECOLI	
P32704	1										1	1										A	YJCF_ECOLI	
P39283	1			1							2	1			1							A	YJEN_ECOLI	
C1P621	1										1	1										A	YJEV_ECOLI	
P0AF78	1			1							2	1			1							A	YJFJ_ECOLI	
P39351	1			1							2	1			1							A	YJGZ_ECOLI	
P39358	1			1				1			3	1			1				1			A	YJHG_ECOLI	
P39359	1		1					1			3	1		1					1			A	YJHH_ECOLI	
P39360	1							1			2	1							1			A	YJHI_ECOLI	
P39356	1	1		1		1	1	1			6	1	1		1		1	1	1			A	YJHU_ECOLI	
P39389	1			1			1				3	1			1			1				A	YJIR_ECOLI	
P39390	1							1			2	1							1			A	YJIS_ECOLI	
P39410	1							1			2	1							1			A	YJJJ_ECOLI	
P39399	1			1		1					3	1			1		1					A	YJJM_ECOLI	
A5A611	1										1	1										A	YMGI_ECOLI	
P77658	1			1		1		1			4	1			1		1		1			A	YNAA_ECOLI	
C1P600	1										1	1										A	YNBG_ECOLI	
C1P604	1										1	1										A	YOBI_ECOLI	
P69348	1										1	1										A	YOEB_ECOLI	
C1P606	1										1	1										A	YOEI_ECOLI	
P76613	1							1			2	1							1			A	YPJC_ECOLI	
P77136	1			1							2	1			1							A	YQEK_ECOLI	
C1P613	1										1	1										A	YQEL_ECOLI	
C1P618	1										1	1										A	YRBN_ECOLI	
P39317	1			1				1			3	1			1				1			A	YTFI_ECOLI	
P15078	1		1		1	1	1	1			6	1		1		1	1	1	1			B	CSTA_ECOLI	
P0AEC8	1		1			1	1	1			5	1		1			1	1	1			B	DCUS_ECOLI	
P11551	1										1	1										B	FUCP_ECOLI	
P77858	1										1	1										B	HYFC_ECOLI	
P77672	1					1	1	1			4	1					1	1	1			B	LSRC_ECOLI	
P0AFS1	1					1		1			3	1					1		1			B	LSRD_ECOLI	
P0AF01	1			1							2	1			1							B	MODB_ECOLI	
P0AFA5	1			1		1					3	1			1		1					B	NFRB_ECOLI	
P0AFF4	1					1		1			3	1					1		1			B	NUPG_ECOLI	
P76425	1				1						2	1				1						B	RCNA_ECOLI	
P37746	1					1		1			3	1					1		1			B	RFBX_ECOLI	
P37748	1										1	1										B	RFC_ECOLI	
P45562	1										1	1										B	XAPB_ECOLI	
P75763	1										1	1										B	YBHI_ECOLI	
P76197	1										1	1										B	YDIM_ECOLI	
P0ABD1	1										1	1										B	YEAV_ECOLI	
P27843	1										1	1										B	YIGG_ECOLI	
P39284	1			1							2	1			1							B	YJEO_ECOLI	
P39357	1		1					1			3	1		1					1			B	YJHF_ECOLI	
P39838	1	1	1	1	1	1	1	1			8	1	1	1	1	1	1	1	1			B	YOJN_ECOLI	
P0AFM9	1		1		1	1	1	1			6	1		1		1	1	1	1			B	PSPB_ECOLI	
P0ABC3	1	1	1	1	1	1	1	1			8	1	1	1	1	1	1	1	1			B	HFLC_ECOLI	
P75910	1		1			1					3	1		1			1					B	YCDU_ECOLI	
P31572	1			1							2	1			1							A	CAIB_ECOLI	
A5A605	1										1	1										B	YKFM_ECOLI	
A5A624	1										1	1										B	DINQ_ECOLI	
P77494	1	1									2	1	1									B	HOKB_ECOLI	
C1P616	1										1	1										B	IBSD_ECOLI	
P0AAW9	1										1	1										B	YBHT_ECOLI	
P76482	1										1	1										B	YFBL_ECOLI	
A5A615	1										1	1										B	YNCL_ECOLI	
A5A618	1										1	1										B	YNHF_ECOLI	
P76239	1										1	1										B	YOAI_ECOLI	
C1P602	1										1	1										B	YOAK_ECOLI	
C1P609	1										1	1										B	YOHP_ECOLI	
C1P610	1										1	1										B	YPDK_ECOLI	
P77381	1			1		1					3	1			1		1					B	DJLB_ECOLI	
P77359	1					1					2	1					1					B	DJLC_ECOLI	
P37747	1	1	1	1		1	1	1			7	1	1	1	1		1	1	1			B	GLF_ECOLI	
P77455	1			1			1				3	1			1			1				B	MAOC_ECOLI	
P76083	1			1							2	1			1							B	PAAH_ECOLI	
Q47536	1			1							2	1			1							B	YAIP_ECOLI	
P75711	1			1		1		1			4	1			1		1		1			B	YBBV_ECOLI	
P45848	1										1	1										B	YCIQ_ECOLI	
A5A617	1										1	1										B	YDGU_ECOLI	
Q46901	1			1							2	1			1							B	YGCL_ECOLI	
P45545	1			1							2	1			1							B	YHFS_ECOLI	
P75800	1					1		1			3	1					1		1			B	YLIE_ECOLI	
P75786	1										1	1										B	YLIL_ECOLI	
A5A612	1										1	1										B	YMGJ_ECOLI	
Q46942	1			1							2	1			1							B	YQEI_ECOLI	
C1P601	1										1	1										E	RZOQ_ECOLI	
P76481	1	1		1				1			4	1	1		1				1			E	YFBK_ECOLI	
P0AAG3	1	1			1			1			4	1	1			1			1			F1	GLTL_ECOLI	
P36937	1										1	1										F1	KDPF_ECOLI	
P77257	1	1		1		1	1	1			6	1	1		1		1	1	1			F1	LSRA_ECOLI	
P09833	1					1		1			3	1					1		1			F1	MODC_ECOLI	
P31060	1		1			1		1			4	1		1			1		1			F1	MODF_ECOLI	
C1P605	1										1	1										F1	AZUC_ECOLI	
P76639	1										1	1										F1	YGEH_ECOLI	
P0ACG4	1										1	1										G	HOKC_ECOLI	
P28721	1										1	1										G	GLTF_ECOLI	
Q46943	1			1				1			3	1			1				1			B	YQEJ_ECOLI	
P46883	1					1	1	1			4	1					1	1	1			G	AMO_ECOLI	
P0AEE5	1	1	1	1		1	1	1			7	1	1	1	1		1	1	1			G	DGAL_ECOLI	
P0AEG4	1	1	1	1			1	1			6	1	1	1	1			1	1			G	DSBA_ECOLI	
P37329	1			1				1			3	1			1				1			G	MODA_ECOLI	
P33342	1			1				1			3	1			1				1			G	YEHC_ECOLI	
P28722	1		1	1				1			4	1		1	1				1			G	YHCA_ECOLI	
P37325	1					1	1	1			4	1					1	1	1			G	YBCH_ECOLI	
P76394	1	1		1							3	1	1		1							G	YEGJ_ECOLI	
P33340	1										1	1										G	YEHA_ECOLI	
P33343	1			1				1			3	1			1				1			G	YEHD_ECOLI	
P33344	1										1	1										G	YEHE_ECOLI	
P77619	1			1				1			3	1			1				1			G	YFEW_ECOLI	
P45422	1										1	1										G	YHCF_ECOLI	
P64534	1							1			2	1							1			G	YOHN_ECOLI	
P31600	1			1		1	1	1			5	1			1		1	1	1			H	NFRA_ECOLI	
P06129	1	1	1		1	1	1	1			7	1	1	1		1	1	1	1			H	BTUB_ECOLI	
P06971	1		1	1	1	1	1	1			7	1		1	2	1	1	1	1			H	FHUA_ECOLI	
P06996	1	1	1		1	1	1	1			7	1	1	1		1	1	1	1			H	OMPC_ECOLI	
P33341	1			1		1		1			4	1			1		1		1			H	YEHB_ECOLI	
P45420	1										1	1										H	YHCD_ECOLI	
P52143	1							1			2	1							1			H	YPJA_ECOLI	
P33666	1			1			1	1			4	1			1			1	1			H	YDBA_ECOLI	
P77286	1							1			2	1							1			H	YDEU_ECOLI	
P45564	1										1	1										H	YFEN_ECOLI	
P0ADB4	1						1	1			3	1						1	1			I	ECNA_ECOLI	
P77296	1										1	1										I	YBET_ECOLI	
P77335	1							1			2	1							1			X	HLYE_ECOLI	
P42906		1		1						1	3		1		1						1			
P77695		1	1	1			1	1			5		1	1	1			1	1					
P0ABC7		1	1	1	1	1	1	1	1	1	9		1	1	1	1	1	1	1	1	1			
P76071		1									1		1											
P0C5W4		1									1		1											
P0ADH3		1									1		1											
P34210		1	1								2		1	1										
P09169		1	1		1	1	1	1			6		1	1		1	1	1	1					
P96329		1									1		1											
P10030		1									1		1											
P23857		1	1	1				1			4		1	1	1				1					
P28369		1		1							2		1		1									
P09153		1								1	2		1								1			
P18004		1									1		1											
P24082		1									1		1											
P18471		1									1		1											
P18472		1									1		1											
P41067		1									1		1											
P18035		1									1		1											
P18006		1									1		1											
P09130		1									1		1											
P33790		1									1		1											
P14565		1									1		1											
P06626		1									1		1											
P13979		1									1		1											
P37007		1		1				1			3		1		1				1					
P77228		1									1		1											
P0A8A0		1	1	1		1	1	1		1	7		1	1	1		1	1	1		1			
P0A8A2		1	1	1			1	1		1	6		1	1	1			1	1		1			
Q47272		1				1					2		1				1							
P0CF53		1		1							2		1		1									
P0CF54		1									1		1											
P0CF55		1									1		1											
P0CF56		1									1		1											
P0CF57		1									1		1											
P0CF58		1									1		1											
P0CF59		1	1								2		1	1										
P0CF60		1									1		1											
P0CF66		1						1			2		1						1					
P0CF67		1									1		1											
P0CF68		1									1		1											
P0CF69		1									1		1											
P0CF70		1									1		1											
P0CF71		1	1								2		1	1										
P0CF72		1									1		1											
P03856			1								1			1										
P06965			1	1							2			1	1									
P06966			1					1		1	3			1					1		1			
P0A8P8			1	1				1		1	4			1	1				1		1			
P0A927			1		1	1	1	1	1	1	7			1		1	1	1	1	1	1			
P0ADP0			1		1		1	1		1	5			1		1		1	1		1			
P0ADQ5			1	1							2			1	1									
P0C079			1					1			2			1					1					
P0C243			1								1			1										
P0CE49			1	1			1	1			4			1	1			1	1					
P0CE50			1	1							2			1	1									
P0CE51			1								1			1										
P0CE52			1								1			1										
P0CE53			1								1			1										
P0CE54			1								1			1										
P0CE55			1								1			1										
P0CE56			1								1			1										
P0CE57			1								1			1										
P0CE58			1								1			1										
P0CG19			1				1			1	3			1				1			1			
P16918			1	1				1			3			1	1				1					
P18310			1								1			1										
P32053			1	1							2			1	1									
P45541			1	1		1					3			1	1		1							
P52124			1	1							2			1	1									
P76507			1			1	1	1			4			1			1	1	1					
P77293			1		1	1	1	1			5			1		1	1	1	1					
P77300			1					1		1	3			1					1		1			
P77634			1							1	2			1							1			
Q9JMR9			1								1			1										
Q9JMS0			1								1			1										
