ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
rfaC b3621 at	505.061	2	0.000327479
rfaL b3622 at	279.96	2	0.000327479
IG 2339 3795835 3806166 fwd at	130.012	2	0.00654954 begin_of_the_skype_highlighting              00654954      end_of_the_skype_highlighting
rfaK b3623 at	427.353	2	0.000327479
IG 2340 3796940 3796971 rev at	104.199	2	0.00390625
rfaZ b3624 at	104.793	2	0.00175518
IG 2341 3797824 3797893 rev at	533.82	2	0.000327479
rfaY b3625 at	285.749	2	0.000327479
rfaJ b3626 at	263.139	2	0.000327479
IG 2342 3799627 3799665 rev at	300.559	2	0.00049077
rfaI b3627 at	407.85	2	0.000327479
rfaB b3628 at	297.317	2	0.000612512
rfaS b3629 at	140.359	2	0.000761638
IG 2343 3802744 3802779 rev at	405.486	2	0.00292969
rfaP b3630 at	319.828	2	0.00094359
rfaG b3631 at	698.129	2	0.00782678
rfaQ b3632 at	435.065	2	0.000612512
IG 2344 3805726 3807969 rev at	829.807	2	0.0225412
kdtA b3633 at	490.226	2	0.000603158
kdtB b3634 at	264.483	2	0.0044925
IG 2345 3807932 3810285 fwd at	446.786	0	0.350769
mutM b3635 at	182.2	2	0.015454
IG 2346 3808780 3808876 rev at	170.217	2	0.00175518
rpmG b3636 at	4696.14	2	0.000327479
rpmB b3637 at	4147.99	2	0.00049077
IG 2347 3809302 3809517 rev at	2727.68	2	0.000493549
radC b3638 at	409.859	2	0.00260662
IG 2348 3810193 3812753 rev at	102.387	2	0.0131295
dfp b3639 at	1058.05	2	0.00049077
dut b3640 at	653.585	2	0.00852936
IG 2349 3812015 3812078 fwd at	623.283	2	0.00049077
ttk b3641 at	463.212	2	0.000734887
IG 2350 3812718 3814302 fwd at	183.757	0	0.988907
pyrE b3642 at	200.012	2	0.0277665
IG 2351 3813396 3813489 rev at	574.062	1	0.0558844
rph b3643 at	181.359	0	0.345472
IG 2352 3814177 3817114 rev at	509.668	2	0.00237004
yicC b3644 at	599.858	2	0.0115479
IG 2353 3815167 3815374 fwd at	128.309	2	0.0267372
dinD b3645 at	1836.89	2	0.000402638
IG 2354 3816212 3816446 fwd at	772.346	2	0.000327479
yicG b3646 at	97.302	0	0.0698779
yicF b3647 at	164.896	0	0.110449
IG 2355 3817119 3819054 fwd at	423.305	0	0.197123
IG 2356 3818804 3825086 rev at	125.464	2	1,59E-01
gmk b3648 at	2584.54	2	0.000493549
IG 2357 3819679 3819732 fwd at	1793.12	2	0.000327479
rpoZ b3649 at	2550.03	2	0.000327479
spoT b3650 at	1091.6	2	0.000327479
spoU b3651 at	322.129	2	0.00130539
recG b3652 at	281.485	2	0.0072983
IG 2358 3824919 3826571 fwd at	949.391	0	0.561299
gltS b3653 at	180.094	0	0.235169
IG 2359 3826293 3829845 rev at	764.816	0	0.178803
yicE b3654 at	839.375	0	0.304618
IG 2360 3827964 3828083 fwd at	58.908	0	0.127994
yicH b3655 at	356.051	2	0.00188612
IG 2361 3829794 3833848 fwd at	164.979	2	0.0429479
yicI b3656 at	157.53	0	0.181343
yicJ b3657 at	790.591	0	0.135974
IG 2362 3833614 3836801 rev at	104.047	0	0.385237
selC b3658 at	704.975	0	0.611787
IG 2363 3833944 3834579 fwd at	510.421	0	0.58986
yicK b3659 at	617.752	0	0.71497
IG 2364 3835765 3835874 fwd at	155.575	0	0.24776
yicL b3660 at	969.527	0	0.140265
IG 2365 3836799 3841590 fwd at	748.228	2	0.000915104
nlpA b3661 at	151.442	2	0.000734887
IG 2366 3837621 3838175 rev at	100.104	0	0.675219
yicM b3662 at	114.941	0	0.58986
IG 2367 3839532 3839576 rev f at	217.292	2	0.0114545
yicN b3663 at	270.18	0	0.070073
yicO b3664 at	923.349	0	0.462489
IG 2368 3841495 3843402 rev at	545.499	0	0.994688
yicP b3665 at	734.429	0	0.477354
IG 2369 3843358 3851542 fwd at	120.133	2	0.000186683
uhpT b3666 at	272.639	2	0.0206634
IG 2370 3844795 3844931 rev at	123.706	0	0.681117
uhpC b3667 at	185.687	0	0.110449
uhpB b3668 at	248.976	0	0.745101
uhpA b3669 at	361.377	2	0.036797
IG 2371 3848354 3848428 rev at	466.352	1	0.0625767
ilvN b3670 at	285.177	2	0.0442012
ilvB b3671 at	648.571	2	0.0204441
ivbL b3672 at	8656.1	2	0.000327479
IG 2372 3850616 3852740 rev at	895.236	0	0.181744
emrD b3673 at	412.007	2	0.0497698
IG 2373 3852734 3854041 fwd at	299.069	2	0.0267372
yidF b3674 at	145.195	0	0.105738
yidG b3675 at	844.252	2	0.0196216
yidH b3676 at	201.813	2	0.00782678
IG 2374 3853935 3854537 rev at	147.018	2	0.0121538
yidI b3677 at	102.81	0	0.105738
IG 2375 3854492 3857879 fwd at	701.913	0	0.995696
yidJ b3678 at	108.357	2	0.0304463
yidK b3679 at	227.099	0	0.703191
IG 2376 3857744 3858975 rev at	255.908	0	0.561299
yidL b3680 at	536.661	0	0.11649
IG 2377 3858804 3861525 fwd at	65.441	0	0.183693
glvG b3681 at	871.959	0	0.0957232
glvB b3682 at	513.116	0	0.51252
glvC b3683 at	508.108	1	0.0558844
IG 2378 3861492 3862238 rev at	423.993	0	0.230469
yidP b3684 at	336.047	0	0.654528
yidE b3685 at	234.064	0	0.198363
IG 2379 3862243 3865279 fwd at	565.866	2	0.0125267
IG 2380 3863925 3864095 rev at	283.716	2	0.0109718
ibpB b3686 at	167.826	2	0.00622665
IG 2381 3864531 3864635 rev at	102.532	2	0.0072983
ibpA b3687 at	604.487	2	0.00852936
IG 2382 3865050 3865688 rev at	154	2	0.00175518
yidQ b3688 at	2504.13	2	0.000327479
IG 2383 3865688 3866982 fwd at	271.389	0	0.548046
yidR b3689 at	275.244	2	0.0277665
IG 2384 3866940 3868064 rev at	136.409	0	0.70691
yidS b3690 at	104.263	2	0.015454
dgoT b3691 at	882.746	0	0.167138
IG 2385 3868069 3873121 fwd at	171.268	0	0.520505
IG 2386 3869403 3869476 rev at	342.569	0	0.275462
dgoA b3692 at	778.341	0	0.296809
dgoK b3693 at	159.335	2	0.0109718
b3694 at	523.502	2	0.00379911
yidW b3695 at	496.865	2	0.00928336
IG 2387 3872788 3873767 rev at	776.607	0	0.65838
yidX b3696 at	513.879	0	0.0957232
yidA b3697 at	623.834	2	0.000493549
IG 2388 3873794 3881964 fwd f at	591.563	2	0.0328162
IG 2389 3874581 3874694 rev at	305.078	0	0.695382
yidB b3698 at	178.119	2	0.00157146
IG 2390 3875103 3875332 rev at	728.375	2	0.0177324
gyrB b3699 at	1123.22	2	0.00108112
recF b3700 at	148.281	1	0.0625767
dnaN b3701 at	742.139	2	0.000327479
dnaA b3702 at	576.573	2	0.0320196
IG 2391 3881358 3892900 rev at	248.735	2	1,55E-08
rpmH b3703 at	2094.43	2	0.000327479
rnpA b3704 at	1069.57	2	0.000327479
IG 2392 3882482 3882704 fwd at	2136.97	2	0.00049077
yidC b3705 at	547.877	2	0.00379911
IG 2393 3884352 3884456 fwd at	296.662	2	0.00657518 begin_of_the_skype_highlighting              00657518      end_of_the_skype_highlighting
thdF b3706 at	270.079	2	0.00320325
IG 2394 3885822 3886063 fwd at	299.503	2	0.00130539
tnaL b3707 at	18676.8	2	0.00049077
IG 2395 3886139 3886343 fwd at	11047.8	2	0.000327479
tnaA b3708 at	14539.8	2	0.000327479
IG 2396 3887775 3887864 fwd at	10361.2	2	0.000327479
tnaB b3709 at	583.798	0	0.28503
IG 2397 3889113 3889243 fwd at	16.562	0	0.345472
yidY b3710 at	14.962	0	0.703191
yidZ b3711 at	130.525	0	0.733935
IG 2398 3891354 3891497 fwd at	168.068	2	0.0204441
yieE b3712 at	852.571	2	0.00108112
yieF b3713 at	617.304	2	0.000327479
IG 2399 3892848 3894402 fwd at	745.597	2	0.0448589
yieG b3714 at	166.343	0	0.296809
IG 2400 3894239 3896310 rev at	142.901	0	0.378483
yieH b3715 at	226.198	2	0.0234132
IG 2401 3895069 3895134 fwd at	28.131	0	0.366636
yieI b3716 at	118.044	0	0.45478
IG 2402 3895603 3895650 fwd at	131.922	2	0.000493549
yieJ b3717 at	136.176	2	0.00993898
IG 2403 3896239 3924782 fwd at	638.113	2	3,69E-01
yieK b3718 at	621.476	0	0.0990615
IG 2404 3896953 3897035 rev at	263.953	0	0.611218
yieL b3719 at	807.875	0	0.960854
yieC b3720 at	152.831	0	0.318883
IG 2405 3899849 3899916 rev at	500.631	0	0.070073
bglB b3721 at	103.376	0	0.54522
bglF b3722 at	119.765	0	0.65838
IG 2406 3903226 3903358 rev at	882.026	0	0.167138
bglG b3723 at	903.334	0	0.413046
IG 2407 3904196 3904480 rev at	167.917	0	0.633364
phoU b3724 at	253.855	0	0.0957232
pstB b3725 at	1005.39	2	0.000612512
IG 2408 3905995 3906176 rev at	150.334	2	0.0115479
pstA b3726 at	277.879	2	0.0178004
pstC b3727 at	104.789	0	0.0778177
IG 2409 3908027 3908112 rev at	286.629	0	0.111572
pstS b3728 at	296.277	2	0.00782678
IG 2410 3909154 3909466 rev at	112.401	2	0.00049077
glmS b3729 at	800.164	2	0.0072983
IG 2411 3911297 3911457 rev at	1062.86	2	0.000493549
glmU b3730 at	1455.55	2	0.000734887
IG 2412 3912829 3913180 rev at	142.381	2	0.00143241
atpC b3731 at	2039.08	2	0.00320325
atpD b3732 at	2246.33	2	0.000327479
atpG b3733 at	3911.84	2	0.000327479
IG 2413 3915894 3915943 rev at	428.511	2	0.0138539
atpA b3734 at	3110.31	2	0.00049077
atpH b3735 at	5848.02	2	0.00049077
atpF b3736 at	3530.69	2	0.00049077
IG 2414 3918517 3918577 rev at	1617.55	2	0.00390625
atpE b3737 at	5984.79	2	0.000612512
atpB b3738 at	4444.95	2	0.00049077
atpI b3739 at	1548.57	2	0.000327479
IG 2415 3920081 3920684 rev at	455.568	2	0.0109718
gidB b3740 at	106.262	2	0.0267372
IG 2416 3921309 3921371 rev at	893.597	2	0.00094359
gidA b3741 at	325.052	2	0.00657518 begin_of_the_skype_highlighting              00657518      end_of_the_skype_highlighting
IG 2417 3923262 3923639 rev at	505.878	2	0.00049077
mioC b3742 at	769.564	2	0.000327479
IG 2418 3924084 3924172 rev at	825.564	2	0.00852936
asnC b3743 at	284.129	2	0.0151637
IG 2419 3924632 3925779 rev at	134.614	0	0.165268
asnA b3744 at	268.957	2	0.0267372
IG 2420 3925776 3928942 fwd at	142.905	2	4,23E-01
yieM b3745 at	288.635	2	0.00928336
IG 2421 3927064 3927223 rev at	397.36	0	0.070073
yieN b3746 at	315.177	2	0.00381521
IG 2422 3928745 3936810 rev at	100.296	2	1,28E-01
kup b3747 at	133.204	0	0.140265
IG 2423 3930503 3930940 fwd at	132.212	2	0.00993898
rbsD b3748 at	10642.1	2	0.000327479
rbsA b3749 at	1064.58	2	0.000734887
rbsC b3750 at	2408.87	2	0.000327479
rbsB b3751 f at	11593.1	2	0.000327479
IG 2424 3934795 3934919 fwd at	2927.42	2	0.000327479
rbsK b3752 at	905.084	2	0.000402638
rbsR b3753 at	876.584	2	0.00108112
yieO b3754 at	156.949	2	0.000612512
IG 2425 3936846 3939430 fwd f at	213.064	2	0.0166701
yieP b3755 at	980.855	2	0.00143241
IG 2426 3938807 3944751 rev f at	247.011	2	1,31E-01
rrsC b3756 f at	10181	2	0.00195313
IG 2427 3940972 3941056 fwd f at	3435.08	2	0.00094359
gltU b3757 s at	7724.19	2	0.000976563
IG 2428 3941133 3941325 fwd f at	16585.4	2	0.000488281
rrlC b3758 f at	8267.72	2	4,43E+00
IG 2429 3944232 3944323 fwd f at	5626.43	2	0.00195313
rrfC b3759 s at	16450.6	2	0.000244141
IG 2430 3944444 3944495 fwd s at	3080.54	2	0.03125
aspT b3760 s at	9129.58	2	0.0078125
trpT b3761 at	857.057	2	0.000402638
IG 2431 3944657 3945708 fwd at	272.768	2	0.0322445
yifA b3762 at	176.741	2	0.00315926
pssR b3763 at	427.472	2	0.0302734
IG 2432 3945591 3946071 rev at	124.283	2	0.00379911
yifE b3764 at	533.113	2	0.00529677
IG 2433 3946048 3947944 fwd at	349.301	0	0.11649
yifB b3765 at	163.675	2	0.0239949
IG 2434 3947623 3954547 rev at	363.179	2	0.0244179
ilvL b3766 at	1476.91	2	0.000734887
IG 2435 3948044 3948182 fwd at	853.048	2	0.00049077
ilvG 1 b3767 at	243.487	0	0.165268
ilvM b3769 at	210.151	2	0.0391461
ilvE b3770 at	658.085	2	0.0044925
IG 2436 3951037 3951131 fwd at	272.396	2	0.034572
ilvD b3771 at	338.392	0	0.127994
ilvA b3772 at	179.463	0	0.140265
IG 2437 3954497 3955590 fwd f at	568.318	0	0.191017
ilvY b3773 at	178.09	0	0.135974
IG 2438 3955442 3957149 rev at	81.628	2	0.0151553
ilvC b3774 at	198.161	2	0.0204441
IG 2439 3957067 3958291 fwd at	741.843	0	0.783622
ppiC b3775 at	279.252	2	0.00049077
IG 2440 3957432 3957626 rev at	219.495	2	0.0239949
b3776 at	178.487	2	0.000935716
yifN b3777 at	227.739	2	0.00185087
IG 2441 3958118 3960359 rev f at	392.937	0	0.278871
rep b3778 at	180.546	0	0.167138
IG 2442 3960314 3963321 fwd f at	217.507	2	7,02E-03
gppA b3779 at	191.014	2	0.00214285
IG 2443 3961845 3961979 rev at	1836.62	2	0.000327479
rhlB b3780 at	1533.13	2	0.000892689
IG 2444 3963246 3981964 rev at	131.893	2	2,29E-01
trxA b3781 at	3091.45	2	0.000327479
IG 2445 3963706 3963845 fwd at	948.46	2	0.000327479
rhoL b3782 at	9496.35	2	0.000327479
IG 2446 3963948 3964031 fwd at	7965.51	2	0.00049077
rho b3783 at	1475.51	2	0.000327479
IG 2447 3965292 3965530 fwd at	251.435	2	0.000402638
rfe b3784 at	340.719	2	0.000327479
wzzE b3785 at	428.923	2	0.000402638
wecB b3786 at	303.334	1	0.0558844
wecC b3787 at	631.528	2	0.00108112
rffG b3788 at	367.02	2	0.00379911
rffH b3789 at	562.855	2	0.00993898
IG 2448 3972102 3972207 fwd at	147.887	0	0.167138
wecD b3790 at	381.174	2	0.000493549
wecE b3791 at	255.535	1	0.0558844
wzxE b3792 at	136.232	2	0.00657518 begin_of_the_skype_highlighting              00657518      end_of_the_skype_highlighting
wecF b3793 at	179.842	1	0.0625767
wecG b3794 at	131.609	2	0.034572
IG 2449 3978310 3978499 fwd at	697.462	2	0.000734887
yifK b3795 at	438.383	2	0.000327479
IG 2450 3979886 3979987 fwd at	108.945	0	0.596617
argX b3796 at	540.859	2	0.00157146
IG 2451 3980065 3980121 fwd at	1297.77	2	0.000892689
hisR b3797 at	10906.2	2	0.000327479
leuT b3798 s at	3483.88	2	0.015625
IG 2452 3980306 3980347 fwd at	1029.52	2	0.03125
proM b3799 at	479.972	2	0.00379911
IG 2453 3980425 3980570 fwd at	414.089	2	0.0234132
aslB b3800 at	177.47	2	0.0044925
IG 2454 3981807 3988765 fwd at	360.587	2	0.000751012
aslA b3801 at	110.961	2	0.00315926
IG 2455 3983621 3984298 rev at	397.521	0	0.611218
hemY b3802 at	593.398	0	0.105738
hemX b3803 at	1088.2	2	0.00049077
hemD b3804 at	1820.93	2	0.00094359
hemC b3805 at	1088.31	2	0.00049077
IG 2456 3988401 3991351 rev at	109.373	2	0.0150049
cyaA b3806 at	583.756	2	0.000327479
IG 2457 3991313 3991462 fwd at	15.916	0	0.745101
cyaY b3807 at	604.217	2	0.00320325
b3808 at	638.556	0	0.611787
IG 2458 3991673 3997904 rev at	118.564	1	0.058988
IG 2459 3991949 3992371 fwd at	1383.21	2	0.000327479
dapF b3809 at	1867.74	2	0.000612512
yigA b3810 at	811.236	2	0.00130539
xerC b3811 at	737.386	2	0.000493549
yigB b3812 at	317.964	2	0.0204441
IG 2460 3995513 3995595 fwd at	395.692	2	0.000488281
uvrD b3813 at	521.313	2	0.0204441
IG 2461 3997759 3999037 fwd at	259.828	2	6,19E-02
b3814 at	106.649	0	0.764831
yigE b3815 at	256.081	0	0.51252
IG 2462 3998669 4000030 rev at	142.179	0	0.748585
corA b3816 at	930.861	0	0.388213
IG 2463 3999989 4002472 fwd at	378.152	0	0.696677
yigF b3817 at	195.914	0	0.71497
yigG b3818 at	19.624	0	0.783687
IG 2464 4000842 4000899 rev at	266.168	0	0.893555
rarD b3819 at	935.255	0	0.150145
IG 2465 4001803 4001840 rev at	0.737774	0	0.993968
yigI b3820 at	167.115	0	0.0864242
IG 2466 4002327 4006045 rev at	324.144	2	0.00569421
pldA b3821 at	367.064	2	0.0204441
IG 2467 4003343 4003468 fwd at	126.804	0	0.0957232
recQ b3822 at	260.955	0	0.28503
IG 2468 4005302 4005615 fwd at	265.554	2	0.0267372
yigJ b3823 at	262.303	2	0.0391461
IG 2469 4005985 4006775 fwd at	143.219	2	0.000133899
yigK b3824 at	846.188	1	0.0547106
IG 2470 4006463 4009452 rev at	140.592	2	4,41E+00
pldB b3825 at	361.739	2	0.0234132
IG 2471 4007799 4007917 fwd at	859.613	2	0.000493549
yigL b3826 at	472.869	2	0.0178004
IG 2472 4008434 4008665 fwd at	686.588	2	0.0044925
yigM b3827 at	176.807	0	0.0957232
metR b3828 at	198.632	0	0.150145
IG 2473 4009566 4010642 fwd at	209.348	2	0.000892689
IG 2474 4010407 4012720 rev at	308.882	0	0.911443
metE b3829 at	192.561	2	0.00852936
ysgA b3830 at	186.401	2	0.0480985
IG 2475 4012905 4014017 fwd at	207.928	2	0.000327479
IG 2476 4013720 4021922 rev at	112.618	2	0.00103929
udp b3831 at	2230.02	2	0.00108112
IG 2477 4014780 4014919 fwd at	952.524	2	0.000493549
yigN b3832 at	1116.83	2	0.000327479
IG 2478 4016348 4016441 fwd at	769.949	2	0.000402638
ubiE b3833 at	1450.05	2	0.00320325
yigP b3834 at	1128.85	2	0.000603158
yigR b3835 at	849.536	2	0.00108112
IG 2479 4019454 4019489 fwd at	1054.13	2	0.0302734
b3836 at	2694.39	2	0.00049077
b3837 at	1102.01	2	0.0332031
b3838 at	1924.34	2	0.000402638
yigU b3839 at	404.831	2	0.000402638
yigW 1 b3840 at	347.598	2	0.000612512
yigW 2 b3841 at	346.183	2	0.00301978
rfaH b3842 at	169.119	2	0.0421419
IG 2480 4021927 4022577 fwd at	278.969	2	0.000603158
IG 2481 4022412 4025198 rev at	682.331	2	1,78E-03
yigC b3843 at	3449.17	2	0.000327479
IG 2482 4024072 4024116 fwd at	8436.86	2	0.00110886
ubiB b3844 at	3129.49	2	0.000327479
IG 2483 4024819 4028750 fwd f at	554.319	2	4,82E+00
fadA b3845 at	837.963	2	0.00049077
fadB b3846 at	857.897	2	0.000402638
IG 2484 4028562 4038485 rev f at	111.52	2	1,51E-07
pepQ b3847 at	1195.61	2	0.000603158
yigZ b3848 at	591.943	2	0.00320325
IG 2485 4030697 4030734 fwd at	308.104	2	0.00073689
trkH b3849 at	318.506	2	0.0234132
IG 2486 4032034 4032196 fwd at	991.331	2	0.00049077
hemG b3850 at	526.026	2	0.00379911
IG 2487 4032743 4033119 fwd s at	9676.27	2	0.000976563
rrsA b3851 s at	12635.2	2	0.03125
IG 2488 4034662 4034729 fwd f at	3450.48	2	0.00073689
ileT b3852 s at	3138.63	2	0.000488281
IG 2489 4034807 4034848 fwd s at	226.032	1	0.0625
alaT b3853 s at	2752.48	2	0.00146484
IG 2490 4034925 4035098 fwd s at	15872.5	2	0.0078125
rrlA b3854 f at	11769.5	2	6,59E+00
IG 2491 4038004 4038096 fwd s at	9467.78	2	0.00110886
rrfA b3855 f at	16171.1	2	0.000976563
IG 2492 4038217 4039648 fwd f at	667.158	0	0.0686684
mobB b3856 at	224.15	1	0.0625767
mobA b3857 at	225.854	2	0.00175518
IG 2493 4039580 4043249 rev at	88.564	2	0.0203523
yihD b3858 at	1016.27	2	0.000734887
IG 2494 4039919 4039995 fwd at	450.953	2	0.00379911
yihE b3859 at	698.108	2	0.000327479
dsbA b3860 at	500.97	2	0.00130539
IG 2495 4041626 4041736 fwd at	786.157	0	0.0864242
yihF b3861 at	109.352	2	0.0204441
IG 2496 4043210 4044545 fwd at	502.422	0	0.4387
yihG b3862 at	442.245	2	0.00928336
IG 2497 4044183 4047712 rev at	710.614	2	3,51E-01
polA b3863 at	830.787	2	0.000327479
IG 2498 4047333 4047478 fwd at	367.251	2	0.000327479
spf b3864 at	136.451	2	0.000327479
IG 2499 4047588 4048926 fwd at	105.688	2	0.000415354
yihA b3865 at	1304.67	2	0.00049077
IG 2500 4048313 4051448 rev at	250.711	2	4,46E-01
yihI b3866 at	546.129	2	0.00130539
IG 2501 4049437 4049618 fwd at	363.213	2	0.0072983
hemN b3867 at	340.639	2	0.0304463
IG 2502 4050999 4055986 fwd at	166.302	2	5,79E+00
glnG b3868 at	509.134	0	0.105738
glnL b3869 at	1009	2	0.00116472
IG 2503 4053920 4054204 rev at	910.823	2	0.00049077
glnA b3870 at	2534.41	2	0.000327479
IG 2504 4055615 4061181 rev at	185.542	0	0.0783915
yihK b3871 at	574.894	2	0.00529677
IG 2505 4057763 4058025 fwd at	225.216	0	0.846688
yihL b3872 at	105.79	2	0.00225703 begin_of_the_skype_highlighting              00225703      end_of_the_skype_highlighting
yihM b3873 at	148.645	2	0.0304463
IG 2506 4059725 4059825 fwd at	947.139	0	0.216313
yihN b3874 at	451.779	0	0.95023
IG 2507 4061092 4071312 fwd at	208.213	0	0.311035
yshA b3875 at	833.589	0	0.695382
yihO b3876 at	34.553	0	0.0698779
IG 2508 4063353 4063388 rev at	612.828	0	0.992188
yihP b3877 at	87.151	0	0.913576
yihQ b3878 at	132.717	0	0.0789057
IG 2509 4066857 4067054 rev at	0.388999	0	0.889551
yihR b3879 at	751.189	0	0.937423
IG 2510 4067982 4068094 rev at	273.941	0	0.48748
yihS b3880 at	177.405	0	0.633364
yihT b3881 at	191.354	2	0.0442012
yihU b3882 at	102.934	0	0.894262
IG 2511 4071152 4077878 rev at	329.221	2	0.00244238
yihV b3883 at	155.248	0	0.140265
yihW b3884 at	186.189	2	0.00320325
IG 2512 4073035 4073111 fwd at	167.312	2	0.000327479
yihX b3885 at	3618.75	2	0.00049077
rbn b3886 at	965.807	2	0.000327479
yihZ b3887 at	1381.72	2	0.00657518 begin_of_the_skype_highlighting              00657518      end_of_the_skype_highlighting
yiiD b3888 at	380.631	2	0.000603158
IG 2513 4076019 4076843 fwd at	124.237	0	0.213264
yiiE b3889 at	590.233	0	0.71497
IG 2514 4077090 4077306 fwd at	112.654	0	0.153312
yiiF b3890 at	120.933	2	0.0497698
IG 2515 4077550 4083595 fwd at	441.87	2	5,28E+00
fdhE b3891 at	942.008	2	0.00157146
fdoI b3892 at	3288.25	2	0.000327479
fdoH b3893 at	3059.95	2	0.000327479
fdoG b3894 at	4335.68	2	0.000327479
IG 2516 4083403 4085687 rev at	468.134	2	2,73E+00
fdhD b3895 at	101.238	0	0.345472
IG 2517 4084430 4084581 fwd at	0.579315	0	0.968506
yiiG b3896 at	282.065	0	0.324781
IG 2518 4085638 4095316 fwd f at	958.347	2	0.000990494
frvR b3897 at	150.157	0	0.877253
frvX b3898 at	513.996	0	0.275462
frvB b3899 at	109.776	2	0.0177324
frvA b3900 at	118.391	0	0.254899
IG 2519 4090405 4090704 rev at	140.051	0	0.894262
yiiL b3901 at	356.181	0	0.95023
rhaD b3902 at	116.625	0	0.198363
IG 2520 4091854 4092303 rev f at	434.641	0	0.45478
rhaA b3903 at	781.146	0	0.45478
rhaB b3904 at	189.686	2	0.0151637
IG 2521 4095030 4097071 rev at	431.081	0	0.733935
rhaS b3905 at	564.367	0	0.153312
rhaR b3906 at	204.505	0	0.388213
rhaT b3907 at	14.24	0	0.611218
IG 2522 4097076 4098390 fwd at	653.885	2	0.00852936
IG 2523 4098107 4101182 rev f at	121.337	2	2,34E-01
sodA b3908 at	684.009	2	0.000327479
IG 2524 4099012 4099261 fwd at	124.103	0	0.213264
kdgT b3909 at	702.447	0	0.28503
IG 2525 4100255 4100372 fwd at	120.582	0	0.913576
yiiM b3910 at	444.366	2	0.000327479
IG 2526 4101078 4103397 fwd f at	117.76	2	0.0417591
cpxA b3911 at	336.681	0	0.0990615
cpxR b3912 at	870.853	2	0.00049077
IG 2527 4103252 4108319 rev at	105.455	2	4,91E-02
b3913 at	2664.27	2	0.00110886
b3914 at	2973.6	2	0.000327479
IG 2528 4103901 4104048 fwd at	27.217	2	0.0204441
yiiP b3915 at	1016.02	2	0.00379911
IG 2529 4104952 4105131 fwd at	799.328	2	0.000402638
pfkA b3916 at	896.642	2	0.000402638
IG 2530 4106095 4106413 fwd at	107.567	2	0.00622665
sbp b3917 at	974.867	0	0.213264
IG 2531 4107404 4107509 fwd at	227.689	0	0.567648
cdh b3918 at	121.247	2	0.0267372
IG 2532 4108266 4109894 fwd at	41.66	2	0.0187558
tpiA b3919 at	1197.58	2	0.00049077
IG 2533 4109088 4109194 rev at	986.794	2	0.00550396
yiiQ b3920 at	250.953	2	0.00928336
IG 2534 4109795 4111305 rev at	262.936	2	0.0359517
yiiR b3921 at	133.449	2	0.034572
IG 2535 4110336 4110546 fwd at	404.258	2	0.0178004
yiiS b3922 at	114.683	0	0.230151
yiiT b3923 at	357.302	0	0.0778177
IG 2536 4111302 4116094 fwd at	173.073	2	0.000347037
fpr b3924 at	1097.36	2	0.00049077
IG 2537 4112053 4112148 rev at	659.729	2	0.0234132
glpX b3925 at	495.702	2	0.0115479
IG 2538 4113160 4113293 rev at	691.752	2	0.00049077
glpK b3926 at	1115.21	2	0.00269283
glpF b3927 at	2023.64	2	0.000327479
IG 2539 4115671 4116424 rev at	446.281	2	1,58E-01
yiiU b3928 at	981.883	2	0.00529677
IG 2540 4116341 4124592 fwd at	679.832	2	2,46E-04
menG b3929 at	3419.1	2	0.00049077
IG 2541 4116911 4117002 rev at	284.775	2	0.00116472
menA b3930 at	202.127	0	0.0789057
IG 2542 4117930 4117995 rev at	299.162	2	0.000402638
hslU b3931 at	412.338	2	0.000761638
hslV b3932 at	948.88	2	0.000892689
IG 2543 4119868 4119959 rev at	207.458	2	0.00175518
ftsN b3933 at	337.327	2	0.0178004
IG 2544 4120920 4121010 rev at	693.246	2	0.015454
cytR b3934 at	577.058	2	0.00049077
IG 2545 4122037 4122191 rev at	262.024	2	0.015454
priA b3935 at	175.07	2	0.00657518 begin_of_the_skype_highlighting              00657518      end_of_the_skype_highlighting
IG 2546 4124391 4124865 rev at	153.509	2	0.00378731
rpmE b3936 at	1391.28	2	0.000327479
IG 2547 4124806 4126251 fwd at	100.943	2	1,85E+00
