Merge ID	Gevaert2002	Corbin2003	Taoka2004	Butland2005	Lopez2005	Arifuzzaman2006	Ji2006	Zhang2007	Ishihama2008_fin	Iwasaki2009	Masuda2009_fin2	Iwasaki2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_conBL21 Duplicates	Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	P76316	Q9S4X5	P00350	P31119	P60560	P17583	P0A6H8	P45763	emPAI	emPAI-derived copy no/cell (see Figure 2)	C1P619	emPAI Value	Copy number per cell	P00350	Accession
P0A996	1	0	1	0	1	1	0	1	0	1	0	1	0	7	F1	GLPC_ECOLI	C6E9V8_ECOBD	P0A996		P0A996		P0A996	P0A996		P0A996			P0A996			P0A996	
P0A9C0	1	1	1	0	0	1	0	1	0	1	1	1	0	8	F1	GLPA_ECOLI	C6E9W0_ECOBD	P0A9C0	P0A9C0	P0A9C0			P0A9C0		P0A9C0			P0A9C0	0.47	22.71	P0A9C0	
P0A9J4	0	0	0	0	0	0	0	0	0	0	0	1	1	2	G	PANE_ECOLI	C6EL44_ECOBD														P0A9J4	P0A9J4
P0A9K7	1	0	1	0	0	0	1	0	0	1	1	1	1	7	F1	PHOU_ECOLI	C6EG79_ECOBD	P0A9K7		P0A9K7				P0A9K7				P0A9K7	1.15	54.08	P0A9K7	P0A9K7
P0A9M5	0	0	1	0	0	0	0	0	1	0	1	1	1	5	F1	XGPT_ECOLI	C6EA49_ECOBD			P0A9M5						1.48E+01	1.39E+03		25.83	1104.73	P0A9M5	P0A9M5
P0A9P0	1	1	1	1	1	1	1	0	1	1	1	1	1	12	F1	DLDH_ECOLI	C6EAU1_ECOBD	P0A9P0	P0A9P0	P0A9P0	P0A9P0	P0A9P0	P0A9P0	P0A9P0		1.78E+03	2.24E+04	P0A9P0	49.55	2077.52	P0A9P0	P0A9P0
P0A9P4	1	1	1	0	1	1	0	0	1	0	1	1	1	9	G	TRXB_ECOLI	C6EI94_ECOBD	P0A9P4	P0A9P4	P0A9P4		P0A9P4	P0A9P4			9.90E+01	4.18E+03		33.15	1407.05	P0A9P4	P0A9P4
P0A9Q9	1	1	1	0	1	0	1	0	1	0	1	1	1	9	B	DHAS_ECOLI	C6EFE1_ECOBD	P0A9Q9	P0A9Q9	P0A9Q9		P0A9Q9		P0A9Q9		1.51E+02	5.34E+03		7.73	343	P0A9Q9	P0A9Q9
P0A9R7	0	0	1	1	0	0	1	0	0	1	1	1	1	7	F1	FTSE_ECOLI	C6EFB1_ECOBD			P0A9R7	P0A9R7			P0A9R7				P0A9R7	1.28	60	P0A9R7	P0A9R7
P0A9S7	0	1	0	0	0	1	1	0	0	1	0	0	1	5	F1	LIVG_ECOLI	C6EFB9_ECOBD		P0A9S7				P0A9S7	P0A9S7				P0A9S7				P0A9S7
P0A9U1	0	0	1	1	0	1	0	1	0	0	0	1	1	6	F1	YBHF_ECOLI	C6EIY8_ECOBD			P0A9U1	P0A9U1		P0A9U1		P0A9U1						P0A9U1	P0A9U1
P0A9U3	1	1	1	1	0	1	0	0	1	1	1	1	1	10	F1	YBIT_ECOLI	C6EIW2_ECOBD	P0A9U3	P0A9U3	P0A9U3	P0A9U3		P0A9U3			7.30E-01	2.41E+02	P0A9U3	1.11	52.26	P0A9U3	P0A9U3
P0A9V1	0	1	1	0	1	0	1	1	1	1	1	1	1	10	F1	LPTB_ECOLI	C6EH26_ECOBD		P0A9V1	P0A9V1		P0A9V1		P0A9V1	P0A9V1	4.25E-01	1.76E+02	P0A9V1	3.22	146.75	P0A9V1	P0A9V1
P0A9W3	1	1	1	1	0	1	1	0	1	1	1	1	1	11	F1	YJJK_ECOLI	C6EBI0_ECOBD	P0A9W3	P0A9W3	P0A9W3	P0A9W3		P0A9W3	P0A9W3		5.81E+00	8.05E+02	P0A9W3	11.74	514.33	P0A9W3	P0A9W3
P0A9X1	0	0	0	1	0	1	0	1	0	0	0	0	1	4	F1	ZNUC_ECOLI	C6EBW9_ECOBD				P0A9X1		P0A9X1		P0A9X1							P0A9X1
P0A9X4	1	1	1	1	1	1	1	1	1	1	1	1	1	13	F1	MREB_ECOLI	C6EGL0_ECOBD	P0A9X4	P0A9X4	P0A9X4	P0A9X4	P0A9X4	P0A9X4	P0A9X4	P0A9X4	1.68E+01	1.49E+03	P0A9X4	28.55	1217.34	P0A9X4	P0A9X4
P0AA47	0	0	0	0	0	0	1	0	1	0	1	0	0	3	B	YEEF_ECOLI	C6EB69_ECOBD							P0AA47		1.68E+00	3.92E+02		1.68	78		
P0AA49	0	0	0	1	0	0	0	0	0	0	0	0	0	1	B	YFDV_ECOLI	C6EL96_ECOBD				P0AA49											
P0AA53	1	1	1	0	0	0	1	1	0	1	0	1	1	8	B	QMCA_ECOLI	C6EKX5_ECOBD	P0AA53	P0AA53	P0AA53				P0AA53	P0AA53			P0AA53			P0AA53	P0AA53
P0AA63	0	0	0	0	0	0	1	0	0	1	0	0	0	2	B	YQJA_ECOLI	C6EHP8_ECOBD							P0AA63				P0AA63				
P0AA73	0	0	0	0	0	0	0	0	0	0	0	1	1	2	B	YHBE_ECOLI	C6EH43_ECOBD														P0AA73	P0AA73
P0AA84	0	0	0	0	0	0	0	0	0	1	0	1	1	3	F1	YBHO_ECOLI	C6EIZ3_ECOBD											P0AA84			P0AA84	P0AA84
P0AA91	1	0	1	1	0	1	1	0	0	1	0	1	1	8	I	YEAY_ECOLI	C6EC25_ECOBD	P0AA91		P0AA91	P0AA91		P0AA91	P0AA91				P0AA91			P0AA91	P0AA91
P0AA93	0	0	0	0	0	1	0	0	0	1	0	1	1	4	B	YPDA_ECOLI	C6EL88_ECOBD						P0AA93					P0AA93			P0AA93	P0AA93
P0AA95	0	0	0	0	0	1	0	0	0	0	0	0	1	2	G	YACC_ECOLI	C6EAT5_ECOBD						P0AA95									P0AA95
P0AA99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	G	YAFK_ECOLI	C6EA64_ECOBD											P0AA99				
P0AAB4	1	0	1	1	0	1	0	0	1	1	1	1	1	9	F1	UBID_ECOLI	C6EF55_ECOBD	P0AAB4		P0AAB4	P0AAB4		P0AAB4			8.33E-01	2.60E+02	P0AAB4	0.71	33.88	P0AAB4	P0AAB4
P0AAB6	1	1	1	0	1	1	0	0	1	1	1	1	1	10	B	GALF_ECOLI	C6EAR5_ECOBD	P0AAB6	P0AAB6	P0AAB6		P0AAB6	P0AAB6			3.12E+00	5.61E+02	P0AAB6	6.63	295.57	P0AAB6	P0AAB6
P0AAC4	0	0	0	0	0	0	0	1	0	1	0	1	1	4	B	YBHL_ECOLI	C6EIZ6_ECOBD								P0AAC4			P0AAC4			P0AAC4	P0AAC4
P0AAC6	0	0	0	1	0	0	0	1	0	1	0	0	1	4	B	YCCA_ECOLI	C6EI11_ECOBD				P0AAC6				P0AAC6			P0AAC6				P0AAC6
P0AAD2	0	0	0	0	0	0	0	1	0	1	0	1	0	3	B	MTR_ECOLI	C6EH64_ECOBD								P0AAD2			P0AAD2			P0AAD2	
P0AAD6	0	0	1	0	0	0	0	1	1	1	1	1	1	7	B	SDAC_ECOLI	C6EJ75_ECOBD			P0AAD6					P0AAD6	4.18E+00	6.64E+02	P0AAD6	1.78	83	P0AAD6	P0AAD6
P0AAD8	0	0	0	1	0	0	0	1	0	1	0	0	0	3	B	TDCC_ECOLI	C6EHA8_ECOBD				P0AAD8				P0AAD8			P0AAD8				
P0AAE0	0	0	0	1	0	0	1	1	0	1	0	1	1	6	B	CYCA_ECOLI	C6ECD6_ECOBD				P0AAE0			P0AAE0	P0AAE0			P0AAE0			P0AAE0	P0AAE0
P0AAE5	0	0	0	1	0	0	0	0	0	0	0	1	0	2	B	ARCD_ECOLI	C6EDP3_ECOBD				P0AAE5										P0AAE5	
P0AAE8	0	0	0	1	0	0	0	0	0	0	0	0	0	1	B	CADB_ECOLI	C6ECZ2_ECOBD				P0AAE8											
P0AAF3	0	0	1	1	0	0	0	0	0	1	0	0	1	4	F1	ARAG_ECOLI	C6EBG0_ECOBD			P0AAF3	P0AAF3							P0AAF3				P0AAF3
P0AAF6	0	0	1	1	1	0	1	1	1	1	1	1	1	10	F1	ARTP_ECOLI	C6EIB7_ECOBD			P0AAF6	P0AAF6	P0AAF6		P0AAF6	P0AAF6	1.51E+00	3.68E+02	P0AAF6	1.15	54.08	P0AAF6	P0AAF6
P0AAG5	0	0	1	0	0	1	0	0	0	1	0	1	1	5	B	MDLB_ECOLI	C6EL14_ECOBD			P0AAG5			P0AAG5					P0AAG5			P0AAG5	P0AAG5
P0AAH0	0	0	0	1	0	1	1	1	0	1	1	1	1	8	F1	PSTB_ECOLI	C6EG78_ECOBD				P0AAH0		P0AAH0	P0AAH0	P0AAH0			P0AAH0	0.47	22.71	P0AAH0	P0AAH0
P0AAH4	0	0	0	1	0	1	1	0	0	1	0	1	1	6	F1	SAPD_ECOLI	C6EFU1_ECOBD				P0AAH4		P0AAH4	P0AAH4				P0AAH4			P0AAH4	P0AAH4
P0AAH8	0	0	0	1	0	1	0	0	0	1	0	1	1	5	F1	SAPF_ECOLI	C6EFU2_ECOBD				P0AAH8		P0AAH8					P0AAH8			P0AAH8	P0AAH8
P0AAJ1	0	0	0	0	0	1	0	0	0	0	0	1	1	3	F2	YNFG_ECOLI	C6EDQ9_ECOBD						P0AAJ1								P0AAJ1	P0AAJ1
P0AAJ5	0	0	1	0	0	1	0	0	1	1	1	1	1	7	B	FDOH_ECOLI	C6EF06_ECOBD			P0AAJ5			P0AAJ5			1.03E+00	2.95E+02	P0AAJ5	2.87	131.26	P0AAJ5	P0AAJ5
P0AAJ8	0	0	0	0	1	1	0	0	0	1	0	1	1	5	F2	HYBA_ECOLI	C6EHZ6_ECOBD					P0AAJ8	P0AAJ8					P0AAJ8			P0AAJ8	P0AAJ8
P0AAK7	0	0	0	0	0	0	0	0	0	1	0	1	0	2	G	NRFC_ECOLI	C6ED53_ECOBD											P0AAK7			P0AAK7	
P0AAL3	0	0	0	0	0	1	0	0	0	1	0	1	0	3	G	NAPG_ECOLI	C6E9Z5_ECOBD						P0AAL3					P0AAL3			P0AAL3	
P0AAL6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	B	YDHY_ECOLI	C6ECT1_ECOBD						P0AAL6									
P0AAM1	0	0	0	0	0	1	0	0	0	1	0	1	0	3	B	CYBH_ECOLI	C6EHN4_ECOBD						P0AAM1					P0AAM1			P0AAM1	
P0AAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	ADRA_ECOLI	C6ELK2_ECOBD															
P0AAP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YAIY_ECOLI	C6ELK8_ECOBD															
P0AAQ0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	B	YAIZ_ECOLI	C6ELK7_ECOBD						P0AAQ0									
P0AAS0	0	0	1	0	0	0	0	1	0	1	1	1	1	6	B	YLAC_ECOLI	C6EL06_ECOBD			P0AAS0					P0AAS0			P0AAS0	2.98	136.13	P0AAS0	P0AAS0
P0AAT4	1	0	1	0	0	0	1	1	0	1	1	1	1	8	B	YBDG_ECOLI	C6EKC4_ECOBD	P0AAT4		P0AAT4				P0AAT4	P0AAT4			P0AAT4	0.41	20	P0AAT4	P0AAT4
P0AAV0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	B	YBGE_ECOLI	C6EJK2_ECOBD						P0AAV0									P0AAV0
P0AAX6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	MCBA_ECOLI	C6EIX6_ECOBD															
P0AAX8	0	1	1	0	1	0	0	0	1	1	1	1	1	8	G	YBIS_ECOLI	C6EIW3_ECOBD		P0AAX8	P0AAX8		P0AAX8				6.74E+00	8.77E+02	P0AAX8	1.78	83	P0AAX8	P0AAX8
P0AAY4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YBJH_ECOLI	C6EIU0_ECOBD															
P0AAZ0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	B	YBJO_ECOLI	C6EIC3_ECOBD				P0AAZ0											
P0AB06	0	0	0	0	0	0	0	0	0	0	0	0	1	1	G	YCBK_ECOLI	C6EI56_ECOBD															P0AB06
P0AB10	1	0	0	0	0	0	0	0	0	1	1	1	1	5	E	YMBA_ECOLI	C6EI30_ECOBD	P0AB10										P0AB10	0.93	44.02	P0AB10	P0AB10
P0AB12	0	0	1	0	0	0	0	1	0	1	0	1	1	5	B	YCCF_ECOLI	C6EI20_ECOBD			P0AB12					P0AB12			P0AB12			P0AB12	P0AB12
P0AB24	0	0	0	0	1	1	0	0	1	1	0	1	1	6	G	YCDO_ECOLI	C6EHI9_ECOBD					P0AB24	P0AB24			1.24E+00	3.28E+02	P0AB24			P0AB24	P0AB24
P0AB26	0	1	1	0	0	0	0	1	0	1	1	1	1	7	I	YCEB_ECOLI	C6EHF0_ECOBD		P0AB26	P0AB26					P0AB26			P0AB26	0.58	27.85	P0AB26	P0AB26
P0AB38	0	1	1	0	0	0	0	0	1	1	1	1	1	7	I	YCFM_ECOLI	C6EGY7_ECOBD		P0AB38	P0AB38						2.16E+00	4.53E+02	P0AB38	1.68	78	P0AB38	P0AB38
P0AB40	0	0	0	0	0	0	0	0	0	0	0	1	0	1	G	BHSA_ECOLI	C6EGY0_ECOBD														P0AB40	
P0AB58	0	1	1	0	0	1	1	1	0	1	1	1	1	9	G	YCIM_ECOLI	C6EFV4_ECOBD		P0AB58	P0AB58			P0AB58	P0AB58	P0AB58			P0AB58	0	15	P0AB58	P0AB58
P0AB67	0	1	1	0	1	0	1	1	1	1	1	1	1	10	B	PNTB_ECOLI	C6EDP6_ECOBD		P0AB67	P0AB67		P0AB67		P0AB67	P0AB67	5.20E-01	1.98E+02	P0AB67	2.16	99.64	P0AB67	P0AB67
P0AB85	0	0	0	0	0	0	0	0	0	1	0	1	0	2	E	APBE_ECOLI	C6E9Y5_ECOBD											P0AB85			P0AB85	
P0AB98	0	1	1	1	0	0	1	1	0	1	1	1	1	9	B	ATP6_ECOLI	C6EG65_ECOBD		P0AB98	P0AB98	P0AB98			P0AB98	P0AB98			P0AB98	9	398	P0AB98	P0AB98
P0ABA6	1	1	1	1	1	1	1	1	1	1	1	1	1	13	F1	ATPG_ECOLI	C6EG70_ECOBD	P0ABA6	P0ABA6	P0ABA6	P0ABA6	P0ABA6	P0ABA6	P0ABA6	P0ABA6	5.49E+00	7.79E+02	P0ABA6	36.93	1562.34	P0ABA6	P0ABA6
P0ABB4	1	1	1	1	1	1	1	1	1	1	1	1	1	13	F1	ATPB_ECOLI	C6EG71_ECOBD	P0ABB4	P0ABB4	P0ABB4	P0ABB4	P0ABB4	P0ABB4	P0ABB4	P0ABB4	5.96E+01	3.11E+03	P0ABB4	64.29	2674.21	P0ABB4	P0ABB4
P0ABB8	1	0	1	1	0	0	0	1	1	1	1	1	1	9	B	ATMA_ECOLI	C6ECA6_ECOBD	P0ABB8		P0ABB8	P0ABB8				P0ABB8	1.93E+00	4.24E+02	P0ABB8	0.18	8.96	P0ABB8	P0ABB8
P0ABF1	1	1	1	0	0	1	0	0	1	1	1	1	1	9	B	PCNB_ECOLI	C6EAE1_ECOBD	P0ABF1	P0ABF1	P0ABF1			P0ABF1			4.92E-01	1.92E+02	P0ABF1	0.39	18.96	P0ABF1	P0ABF1
P0ABF6	1	1	1	1	0	0	0	0	1	0	1	1	1	8	B	CDD_ECOLI	C6EAG9_ECOBD	P0ABF6	P0ABF6	P0ABF6	P0ABF6					7.25E+00	9.15E+02		0.72	34.35	P0ABF6	P0ABF6
P0ABF8	0	1	0	0	0	1	0	1	0	1	0	1	1	6	B	PGSA_ECOLI	C6EBF0_ECOBD		P0ABF8				P0ABF8		P0ABF8			P0ABF8			P0ABF8	P0ABF8
P0ABG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	CDSA_ECOLI	C6EAB0_ECOBD															
P0ABH0	0	0	1	1	1	0	1	0	0	1	1	1	1	8	F1	FTSA_ECOLI	C6EAW1_ECOBD			P0ABH0	P0ABH0	P0ABH0		P0ABH0				P0ABH0	1.82	84	P0ABH0	P0ABH0
P0ABH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	MRED_ECOLI	C6EGL2_ECOBD															
P0ABI4	0	0	1	0	0	0	1	1	1	1	1	1	1	8	B	CORA_ECOLI	C6EFZ7_ECOBD			P0ABI4				P0ABI4	P0ABI4	5.85E-01	2.12E+02	P0ABI4	3.92	177.58	P0ABI4	P0ABI4
P0ABI8	1	0	1	0	0	1	1	1	1	1	1	1	1	10	B	CYOB_ECOLI	C6EL35_ECOBD	P0ABI8		P0ABI8			P0ABI8	P0ABI8	P0ABI8	1.42E+00	3.56E+02	P0ABI8	3.92	177.58	P0ABI8	P0ABI8
P0ABJ1	1	1	1	0	0	0	1	1	1	1	1	1	1	10	B	CYOA_ECOLI	C6EL34_ECOBD	P0ABJ1	P0ABJ1	P0ABJ1				P0ABJ1	P0ABJ1	6.74E+00	8.77E+02	P0ABJ1	9	398	P0ABJ1	P0ABJ1
P0ABJ3	0	0	0	0	0	0	0	1	0	0	0	1	1	3	B	CYOC_ECOLI	C6EL36_ECOBD								P0ABJ3						P0ABJ3	P0ABJ3
P0ABJ6	0	0	0	0	0	0	0	1	0	0	0	0	1	2	B	CYOD_ECOLI	C6EL37_ECOBD								P0ABJ6							P0ABJ6
P0ABJ9	1	1	1	0	0	0	1	1	1	1	1	1	1	10	B	CYDA_ECOLI	C6EJK5_ECOBD	P0ABJ9	P0ABJ9	P0ABJ9				P0ABJ9	P0ABJ9	2.73E+00	5.18E+02	P0ABJ9	3.64	165.27	P0ABJ9	P0ABJ9
P0ABK7	0	0	0	0	0	0	0	0	0	1	0	0	0	1	F4	CSGB_ECOLI	C6EHH1_ECOBD											P0ABK7				
P0ABK9	0	0	0	0	0	1	0	0	1	1	0	1	0	4	G	NRFA_ECOLI	C6ED55_ECOBD						P0ABK9			2.12E-01	1.17E+02	P0ABK9			P0ABK9	
P0ABL3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	G	NAPB_ECOLI	C6E9Z7_ECOBD														P0ABL3	
P0ABL5	0	0	0	0	0	1	0	0	0	0	0	1	0	2	B	NAPC_ECOLI	C6E9Z8_ECOBD						P0ABL5								P0ABL5	
P0ABM9	0	0	0	1	0	1	0	0	0	1	0	1	1	5	B	CCMH_ECOLI	C6EA06_ECOBD				P0ABM9		P0ABM9					P0ABM9			P0ABM9	P0ABM9
P0ABS5	0	0	1	1	0	1	0	0	0	0	1	1	1	6	B	PRIM_ECOLI	C6EHS9_ECOBD			P0ABS5	P0ABS5		P0ABS5						0.14	7.02	P0ABS5	P0ABS5
P0ABT8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIJE_ECOLI	C6EE65_ECOBD															
P0ABU7	0	1	0	0	0	0	1	1	1	1	1	1	1	8	B	EXBB_ECOLI	C6EHY7_ECOBD		P0ABU7					P0ABU7	P0ABU7	4.18E+00	6.64E+02	P0ABU7	1.37	64.08	P0ABU7	P0ABU7
P0ABU9	0	1	0	0	0	0	1	1	1	1	1	1	1	8	B	TOLQ_ECOLI	C6EJK0_ECOBD		P0ABU9					P0ABU9	P0ABU9	1.78E+00	4.05E+02	P0ABU9	1.85	85.75	P0ABU9	P0ABU9
P0ABV2	0	1	0	0	0	0	1	1	0	0	1	1	0	5	B	EXBD_ECOLI	C6EHY8_ECOBD		P0ABV2					P0ABV2	P0ABV2				5.81	260.06	P0ABV2	
P0ABV6	0	0	0	1	0	0	1	0	0	1	0	1	1	5	B	TOLR_ECOLI	C6EJJ9_ECOBD				P0ABV6			P0ABV6				P0ABV6			P0ABV6	P0ABV6
P0ABW9	1	0	0	0	0	0	0	0	0	0	0	1	0	2	G	FLGB_ECOLI	C6EHE0_ECOBD	P0ABW9													P0ABW9	
P0ABX2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	G	FLGC_ECOLI	C6EHD9_ECOBD						P0ABX2									
P0ABX5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	G	FLGG_ECOLI	C6EHD5_ECOBD					P0ABX5										
P0ABZ4	0	0	1	0	0	1	0	0	1	0	1	1	1	6	F1	KDSC_ECOLI	C6EH29_ECOBD			P0ABZ4			P0ABZ4			2.16E+00	4.53E+02		0.78	37.12	P0ABZ4	P0ABZ4
P0AC02	1	1	1	0	1	1	1	1	1	1	1	1	1	12	I	YFIO_ECOLI	C6EJZ5_ECOBD	P0AC02	P0AC02	P0AC02		P0AC02	P0AC02	P0AC02	P0AC02	6.50E+00	8.59E+02	P0AC02	3.64	165.27	P0AC02	P0AC02
P0AC23	0	0	0	1	0	0	1	1	0	1	0	1	1	6	B	FOCA_ECOLI	C6EI78_ECOBD				P0AC23			P0AC23	P0AC23			P0AC23			P0AC23	P0AC23
P0AC26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	NIRC_ECOLI	C6EFK9_ECOBD															
P0AC30	0	1	1	0	0	1	1	1	0	1	1	1	1	9	B	FTSX_ECOLI	C6EFB2_ECOBD		P0AC30	P0AC30			P0AC30	P0AC30	P0AC30			P0AC30	1	42.64	P0AC30	P0AC30
P0AC41	1	1	1	0	1	1	1	1	1	1	1	1	1	12	F1	DHSA_ECOLI	C6EJL4_ECOBD	P0AC41	P0AC41	P0AC41		P0AC41	P0AC41	P0AC41	P0AC41	1.68E+00	3.92E+02	P0AC41	13.96	334.59	P0AC41	P0AC41
P0AC44	0	1	0	0	0	0	0	1	0	1	1	1	1	6	B	DHSD_ECOLI	C6EJL5_ECOBD		P0AC44						P0AC44			P0AC44	315.23	12491.64	P0AC44	P0AC44
P0AC55	0	1	0	1	1	1	0	1	0	0	1	1	0	7	F1	GLNK_ECOLI	C6EL13_ECOBD		P0AC55		P0AC55	P0AC55	P0AC55		P0AC55				30.62	1302.81	P0AC55	
P0AC75	0	0	0	1	0	0	1	0	1	1	0	1	1	6	B	KDTA_ECOLI	C6EDF8_ECOBD				P0AC75			P0AC75		3.34E-01	1.53E+02	P0AC75			P0AC75	P0AC75
P0AC98	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	YAAH_ECOLI	C6EB43_ECOBD															P0AC98
P0ACB7	0	1	1	0	0	0	1	1	0	1	1	1	1	8	B	HEMY_ECOLI	C6EG13_ECOBD		P0ACB7	P0ACB7				P0ACB7	P0ACB7			P0ACB7	1.23	57.72	P0ACB7	P0ACB7
P0ACE0	1	0	1	1	0	1	1	1	0	1	1	1	1	10	F2	MBHM_ECOLI	C6EHZ8_ECOBD	P0ACE0		P0ACE0	P0ACE0		P0ACE0	P0ACE0	P0ACE0			P0ACE0	0.81	39	P0ACE0	P0ACE0
P0ACJ0	1	1	1	0	0	1	0	0	1	1	1	1	1	9	B	LRP_ECOLI	C6EI93_ECOBD	P0ACJ0	P0ACJ0	P0ACJ0			P0ACJ0			1.57E+01	1.43E+03	P0ACJ0	11.92	521.98	P0ACJ0	P0ACJ0
P0ACJ5	0	0	0	0	0	1	0	0	0	0	0	1	0	2	B	YBAO_ECOLI	C6EL16_ECOBD						P0ACJ5								P0ACJ5	
P0ACN2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	B	YTFH_ECOLI	C6ECD2_ECOBD														P0ACN2	
P0ACS9	1	0	0	0	0	1	0	0	0	0	0	1	1	4	B	ACRR_ECOLI	C6EL00_ECOBD	P0ACS9					P0ACS9								P0ACS9	P0ACS9
P0ACV0	0	0	1	0	0	0	1	1	0	1	0	1	1	6	B	HTRB_ECOLI	C6EHF9_ECOBD			P0ACV0				P0ACV0	P0ACV0			P0ACV0			P0ACV0	P0ACV0
P0ACV2	0	0	0	0	0	1	0	0	0	1	0	0	0	2	B	DDG_ECOLI	C6EL90_ECOBD						P0ACV2					P0ACV2				
P0ACX0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YDGC_ECOLI	C6EDP1_ECOBD															
P0AD03	0	0	0	0	0	1	0	0	0	0	0	0	0	1	B	YEBS_ECOLI	C6EBZ6_ECOBD						P0AD03									
P0AD12	1	0	1	0	0	1	0	0	1	1	1	1	1	8	G	YEEZ_ECOLI	C6EB67_ECOBD	P0AD12		P0AD12			P0AD12			7.01E-01	2.36E+02	P0AD12	2.87	131.26	P0AD12	P0AD12
P0AD14	0	0	0	0	0	0	0	0	0	1	0	1	1	3	B	YEHU_ECOLI	C6EAI6_ECOBD											P0AD14			P0AD14	P0AD14
P0AD17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YOHC_ECOLI	C6EAH6_ECOBD															
P0AD19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YOHK_ECOLI	C6EAH0_ECOBD															
P0AD27	0	0	0	0	0	0	0	1	0	1	0	1	1	4	B	YEJM_ECOLI	C6EA09_ECOBD								P0AD27			P0AD27			P0AD27	P0AD27
P0AD30	0	0	0	0	0	1	0	0	0	0	0	0	1	2	B	YFCA_ECOLI	C6ELC6_ECOBD						P0AD30									P0AD30
P0AD59	1	1	1	0	1	0	0	1	0	0	0	1	0	6	G	IVY_ECOLI	C6EA68_ECOBD	P0AD59	P0AD59	P0AD59		P0AD59			P0AD59						P0AD59	
P0AD65	0	0	1	0	0	1	1	0	0	1	0	1	1	6	B	PBP2_ECOLI	C6EK58_ECOBD			P0AD65			P0AD65	P0AD65				P0AD65			P0AD65	P0AD65
P0AD68	0	1	1	1	0	1	1	1	0	1	1	1	1	10	B	FTSI_ECOLI	C6EAX1_ECOBD		P0AD68	P0AD68	P0AD68		P0AD68	P0AD68	P0AD68			P0AD68	0.13	6.53	P0AD68	P0AD68
P0AD70	0	0	0	0	0	1	0	0	0	1	0	0	0	2	G	AMPH_ECOLI	C6ELL2_ECOBD						P0AD70					P0AD70				
P0AD96	0	1	0	0	1	1	0	0	1	0	0	1	1	6	G	LIVJ_ECOLI	C6EFB4_ECOBD		P0AD96			P0AD96	P0AD96			1.85E+00	4.14E+02				P0AD96	P0AD96
P0AD99	0	0	0	1	0	0	0	0	0	1	0	0	1	3	B	BRNQ_ECOLI	C6ELI3_ECOBD				P0AD99							P0AD99				P0AD99
P0ADA5	0	1	1	0	1	0	1	1	1	1	1	1	1	10	I	YAJG_ECOLI	C6EL32_ECOBD		P0ADA5	P0ADA5		P0ADA5		P0ADA5	P0ADA5	3.06E+01	2.11E+03	P0ADA5	6.74	300.32	P0ADA5	P0ADA5
P0ADB1	0	1	1	0	1	1	1	1	0	1	1	1	1	10	I	OSME_ECOLI	C6ECL9_ECOBD		P0ADB1	P0ADB1		P0ADB1	P0ADB1	P0ADB1	P0ADB1			P0ADB1	16.78	727.17	P0ADB1	P0ADB1
P0ADC6	0	1	1	0	0	1	1	1	0	1	1	1	1	9	B	LPTG_ECOLI	C6EC89_ECOBD		P0ADC6	P0ADC6			P0ADC6	P0ADC6	P0ADC6			P0ADC6	0.44	21.31	P0ADC6	P0ADC6
P0ADD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YJJB_ECOLI	C6EBK7_ECOBD															
P0ADD5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	B	YJJP_ECOLI	C6EBK6_ECOBD						P0ADD5									
P0ADE4	0	1	0	0	0	1	1	0	0	1	0	1	1	6	H	YTFM_ECOLI	C6ECC5_ECOBD		P0ADE4				P0ADE4	P0ADE4				P0ADE4			P0ADE4	P0ADE4
P0ADI4	1	1	0	1	0	0	0	0	1	0	0	1	0	5	F1	ENTB_ECOLI	C6EK99_ECOBD	P0ADI4	P0ADI4		P0ADI4					6.02E+00	8.21E+02				P0ADI4	
