Entry Name A	Entry Name B	Accession A	Accession B	Satus
ELAB_ECOLI	YACL_ECOLI	P0AEH5	P0A8E5	C
MIAB_ECOLI	PSTB_ECOLI	P0AEI1	P0AAH0	C
MIAB_ECOLI	SUCC_ECOLI	P0AEI1	P0A836	C
MIAB_ECOLI	MREB_ECOLI	P0AEI1	P0A9X4	C
MIAB_ECOLI	BOLA_ECOLI	P0AEI1	P0ABE2	C
MIAB_ECOLI	YGAM_ECOLI	P0AEI1	P0ADQ7	C
MIAB_ECOLI	MREB_ECOLI	P0AEI1	P0A9X4	C
MIAB_ECOLI	BOLA_ECOLI	P0AEI1	P0ABE2	C
MIAB_ECOLI	YJJV_ECOLI	P0AEI1	P39408	C
MIAB_ECOLI	MBHS_ECOLI	P0AEI1	P69739	C
MIAB_ECOLI	MIAB_ECOLI	P0AEI1	P0AEI1	C
RIMO_ECOLI	6PGD_ECOLI	P0AEI4	P00350	C
RIMO_ECOLI	SLYD_ECOLI	P0AEI4	P0A9K9	C
RIMO_ECOLI	ELAB_ECOLI	P0AEI4	P0AEH5	C
RIMO_ECOLI	RS1_ECOLI	P0AEI4	P0AG67	C
RIMO_ECOLI	SECA_ECOLI	P0AEI4	P10408	C
RIMO_ECOLI	PUR4_ECOLI	P0AEI4	P15254	C
RIMO_ECOLI	YBIA_ECOLI	P0AEI4	P30176	C
FABG_ECOLI	FABG_ECOLI	P0AEK2	P0AEK2	C
FABI_ECOLI	RS1_ECOLI	P0AEK4	P0AG67	C
FABI_ECOLI	RS10_ECOLI	P0AEK4	P0A7R5	C
FABI_ECOLI	RHO_ECOLI	P0AEK4	P0AG30	C
FKBX_ECOLI	RS1_ECOLI	P0AEM0	P0AG67	C
FKBX_ECOLI	RS5_ECOLI	P0AEM0	P0A7W1	C
FKBX_ECOLI	RS7_ECOLI	P0AEM0	P02359	C
FKBX_ECOLI	RS13_ECOLI	P0AEM0	P0A7S9	C
FKBX_ECOLI	RS14_ECOLI	P0AEM0	P0AG59	C
FKBX_ECOLI	RL9_ECOLI	P0AEM0	P0A7R1	C
FKBX_ECOLI	ALKH_ECOLI	P0AEM0	P0A955	C
FKBX_ECOLI	RS1_ECOLI	P0AEM0	P0AG67	C
FKBX_ECOLI	RNR_ECOLI	P0AEM0	P21499	C
FKBX_ECOLI	FRMA_ECOLI	P0AEM0	P25437	C
FLIA_ECOLI	RPOA_ECOLI	P0AEM6	P0A7Z4	C
FLIA_ECOLI	RPOC_ECOLI	P0AEM6	P0A8T7	C
FLIA_ECOLI	SYP_ECOLI	P0AEM6	P16659	C
FLIA_ECOLI	YJEK_ECOLI	P0AEM6	P39280	C
FLIY_ECOLI	CH60_ECOLI	P0AEM9	P0A6F5	C
FLIY_ECOLI	CH60_ECOLI	P0AEM9	P0A6F5	C
FTSL_ECOLI	RL4_ECOLI	P0AEN4	P60723	C
FUCM_ECOLI	RL13_ECOLI	P0AEN8	P0AA10	C
FUCM_ECOLI	RAVA_ECOLI	P0AEN8	P31473	C
GLNP_ECOLI	DPS_ECOLI	P0AEQ6	P0ABT2	C
GLNP_ECOLI	RS14_ECOLI	P0AEQ6	P0AG59	C
GLPF_ECOLI	FKBB_ECOLI	P0AER0	P0A9L3	C
GLTJ_ECOLI	RISA_ECOLI	P0AER3	P0AFU8	C
GLTJ_ECOLI	TIG_ECOLI	P0AER3	P0A850	C
GLTJ_ECOLI	RISB_ECOLI	P0AER3	P61714	C
GLTS_ECOLI	IHFB_ECOLI	P0AER8	P0A6Y1	C
GSP_ECOLI	RHO_ECOLI	P0AES0	P0AG30	C
GYRA_ECOLI	DLDH_ECOLI	P0AES4	P0A9P0	C
GYRA_ECOLI	SSB_ECOLI	P0AES4	P0AGE0	C
GYRA_ECOLI	MALK_ECOLI	P0AES4	P68187	C
GYRA_ECOLI	RHO_ECOLI	P0AES4	P0AG30	C
GYRA_ECOLI	METK_ECOLI	P0AES4	P0A817	C
GYRA_ECOLI	FTSZ_ECOLI	P0AES4	P0A9A6	C
GYRA_ECOLI	GYRB_ECOLI	P0AES4	P0AES6	C
GYRA_ECOLI	GYRA_ECOLI	P0AES4	P0AES4	C
GYRA_ECOLI	EFTU1_ECOLI	P0AES4	P0CE47	C
GYRA_ECOLI	EFTU1_ECOLI	P0AES4	P0CE47	C
GYRA_ECOLI	RSMG_ECOLI	P0AES4	P0A6U5	C
GYRA_ECOLI	IF3_ECOLI	P0AES4	P0A707	C
GYRA_ECOLI	RL27_ECOLI	P0AES4	P0A7L8	C
GYRA_ECOLI	RS19_ECOLI	P0AES4	P0A7U3	C
GYRA_ECOLI	METK_ECOLI	P0AES4	P0A817	C
GYRA_ECOLI	P5CR_ECOLI	P0AES4	P0A9L8	C
GYRA_ECOLI	MREB_ECOLI	P0AES4	P0A9X4	C
GYRA_ECOLI	CLPA_ECOLI	P0AES4	P0ABH9	C
GYRA_ECOLI	CHEY_ECOLI	P0AES4	P0AE67	C
GYRA_ECOLI	FLGM_ECOLI	P0AES4	P0AEM4	C
GYRA_ECOLI	GYRA_ECOLI	P0AES4	P0AES4	C
GYRA_ECOLI	GYRB_ECOLI	P0AES4	P0AES6	C
GYRA_ECOLI	MOG_ECOLI	P0AES4	P0AF03	C
GYRA_ECOLI	PARC_ECOLI	P0AES4	P0AFI2	C
GYRA_ECOLI	YBGI_ECOLI	P0AES4	P0AFP6	C
GYRA_ECOLI	ZRAS_ECOLI	P0AES4	P14377	C
GYRA_ECOLI	KDSA_ECOLI	P0AES4	P0A715	C
GYRA_ECOLI	CLPP_ECOLI	P0AES4	P0A6G7	C
GYRA_ECOLI	ADD_ECOLI	P0AES4	P22333	C
GYRA_ECOLI	DHAM_ECOLI	P0AES4	P37349	C
GYRA_ECOLI	YJFZ_ECOLI	P0AES4	P39308	C
GYRA_ECOLI	YNCE_ECOLI	P0AES4	P76116	C
GYRA_ECOLI	YFFS_ECOLI	P0AES4	P76550	C
GYRB_ECOLI	SYGB_ECOLI	P0AES6	P00961	C
GYRB_ECOLI	RS2_ECOLI	P0AES6	P0A7V0	C
GYRB_ECOLI	GYRB_ECOLI	P0AES6	P0AES6	C
GYRB_ECOLI	DEAD_ECOLI	P0AES6	P0A9P6	C
GYRB_ECOLI	YBGI_ECOLI	P0AES6	P0AFP6	C
GYRB_ECOLI	PHOP_ECOLI	P0AES6	P23836	C
GYRB_ECOLI	MOAA_ECOLI	P0AES6	P30745	C
GYRB_ECOLI	METN_ECOLI	P0AES6	P30750	C
GYRB_ECOLI	SSRP_ECOLI	P0AES6	P0A832	C
GYRB_ECOLI	GYRI_ECOLI	P0AES6	P33012	C
GYRB_ECOLI	RF3_ECOLI	P0AES6	P0A7I4	C
GYRB_ECOLI	YACG_ECOLI	P0AES6	P0A8H8	C
GYRB_ECOLI	RLMN_ECOLI	P0AES6	P36979	C
GYRB_ECOLI	RLMN_ECOLI	P0AES6	P36979	C
GYRB_ECOLI	BGLJ_ECOLI	P0AES6	P39404	C
HDEB_ECOLI	THRC_ECOLI	P0AET2	P00934	C
HDEB_ECOLI	DAPD_ECOLI	P0AET2	P0A9D8	C
SKP_ECOLI	SYGB_ECOLI	P0AEU7	P00961	C
SKP_ECOLI	RS13_ECOLI	P0AEU7	P0A7S9	C
SKP_ECOLI	RL13_ECOLI	P0AEU7	P0AA10	C
SKP_ECOLI	RL24_ECOLI	P0AEU7	P60624	C
HYFE_ECOLI	RL10_ECOLI	P0AEW1	P0A7J3	C
MAZG_ECOLI	CH60_ECOLI	P0AEY3	P0A6F5	C
MLTD_ECOLI	ISCS_ECOLI	P0AEZ7	P0A6B7	C
MOG_ECOLI	GYRA_ECOLI	P0AF03	P0AES4	C
MOTB_ECOLI	GLPK_ECOLI	P0AF06	P0A6F3	C
NAGC_ECOLI	GPMA_ECOLI	P0AF20	P62707	C
NAGD_ECOLI	CH60_ECOLI	P0AF24	P0A6F5	C
NARJ_ECOLI	RL7_ECOLI	P0AF26	P0A7K2	C
NARL_ECOLI	NARX_ECOLI	P0AF28	P0AFA2	C
ZAPB_ECOLI	PHOL_ECOLI	P0AF36	P0A9K3	C
YJCD_ECOLI	TOP3_ECOLI	P0AF52	P14294	C
YJCD_ECOLI	TOP3_ECOLI	P0AF52	P14294	C
NSRR_ECOLI	RS6_ECOLI	P0AF63	P02358	C
NSRR_ECOLI	RL1_ECOLI	P0AF63	P0A7L0	C
NSRR_ECOLI	RS12_ECOLI	P0AF63	P0A7S3	C
NSRR_ECOLI	RL16_ECOLI	P0AF63	P0ADY7	C
YJEE_ECOLI	RS1_ECOLI	P0AF67	P0AG67	C
YJEE_ECOLI	PFLB_ECOLI	P0AF67	P09373	C
YJEE_ECOLI	PURA_ECOLI	P0AF67	P0A7D4	C
YJEE_ECOLI	G3P1_ECOLI	P0AF67	P0A9B2	C
YJEE_ECOLI	RS1_ECOLI	P0AF67	P0AG67	C
YJEE_ECOLI	RLMB_ECOLI	P0AF67	P63177	C
YJEE_ECOLI	RLMB_ECOLI	P0AF67	P63177	C
YJFI_ECOLI	LPXD_ECOLI	P0AF76	P21645	C
YJFI_ECOLI	LPXD_ECOLI	P0AF76	P21645	C
YJGD_ECOLI	RL15_ECOLI	P0AF90	P02413	C
YJGD_ECOLI	DEAD_ECOLI	P0AF90	P0A9P6	C
YJGD_ECOLI	YFIF_ECOLI	P0AF90	P0AGJ5	C
YJGD_ECOLI	GUAC_ECOLI	P0AF90	P60560	C
YJGD_ECOLI	CLPP_ECOLI	P0AF90	P0A6G7	C
YJGD_ECOLI	GUAC_ECOLI	P0AF90	P60560	C
YJGF_ECOLI	RS13_ECOLI	P0AF93	P0A7S9	C
YJGF_ECOLI	RL24_ECOLI	P0AF93	P60624	C
NUDB_ECOLI	ODP1_ECOLI	P0AFC0	P0AFG8	C
NUOE_ECOLI	TIG_ECOLI	P0AFD1	P0A850	C
NUOE_ECOLI	EXBB_ECOLI	P0AFD1	P0ABU7	C
NUSA_ECOLI	RPOB_ECOLI	P0AFF6	P0A8V2	C
NUSA_ECOLI	RPOC_ECOLI	P0AFF6	P0A8T7	C
NUSA_ECOLI	RPOD_ECOLI	P0AFF6	P00579	C
NUSA_ECOLI	RS3_ECOLI	P0AFF6	P0A7V3	C
NUSA_ECOLI	RS4_ECOLI	P0AFF6	P0A7V8	C
NUSA_ECOLI	RL1_ECOLI	P0AFF6	P0A7L0	C
NUSA_ECOLI	RL2_ECOLI	P0AFF6	P60422	C
NUSA_ECOLI	RL4_ECOLI	P0AFF6	P60723	C
NUSA_ECOLI	RL19_ECOLI	P0AFF6	P0A7K6	C
NUSA_ECOLI	RL22_ECOLI	P0AFF6	P61175	C
NUSA_ECOLI	NUSA_ECOLI	P0AFF6	P0AFF6	C
NUSA_ECOLI	PSTS_ECOLI	P0AFF6	P0AG82	C
NUSA_ECOLI	UVRA_ECOLI	P0AFF6	P0A698	C
NUSA_ECOLI	RPOZ_ECOLI	P0AFF6	P0A800	C
NUSA_ECOLI	KPRS_ECOLI	P0AFF6	P0A717	C
NUSA_ECOLI	RS3_ECOLI	P0AFF6	P0A7V3	C
NUSA_ECOLI	RS4_ECOLI	P0AFF6	P0A7V8	C
NUSA_ECOLI	RPOZ_ECOLI	P0AFF6	P0A800	C
NUSA_ECOLI	METJ_ECOLI	P0AFF6	P0A8U6	C
NUSA_ECOLI	RPOB_ECOLI	P0AFF6	P0A8V2	C
NUSA_ECOLI	USPA_ECOLI	P0AFF6	P0AED0	C
NUSA_ECOLI	YACL_ECOLI	P0AFF6	P0A8E5	C
NUSA_ECOLI	YAFV_ECOLI	P0AFF6	Q47679	C
NUSG_ECOLI	RPOC_ECOLI	P0AFG0	P0A8T7	C
NUSG_ECOLI	RS3_ECOLI	P0AFG0	P0A7V3	C
NUSG_ECOLI	RS6_ECOLI	P0AFG0	P02358	C
NUSG_ECOLI	RS10_ECOLI	P0AFG0	P0A7R5	C
NUSG_ECOLI	RS14_ECOLI	P0AFG0	P0AG59	C
NUSG_ECOLI	RS16_ECOLI	P0AFG0	P0A7T3	C
NUSG_ECOLI	RL4_ECOLI	P0AFG0	P60723	C
NUSG_ECOLI	RL7_ECOLI	P0AFG0	P0A7K2	C
NUSG_ECOLI	RL28_ECOLI	P0AFG0	P0A7M2	C
NUSG_ECOLI	PRIM_ECOLI	P0AFG0	P0ABS5	C
NUSG_ECOLI	DPO3E_ECOLI	P0AFG0	P03007	C
NUSG_ECOLI	FTSA_ECOLI	P0AFG0	P0ABH0	C
NUSG_ECOLI	RPOZ_ECOLI	P0AFG0	P0A800	C
NUSG_ECOLI	USG_ECOLI	P0AFG0	P08390	C
NUSG_ECOLI	DNAJ_ECOLI	P0AFG0	P08622	C
NUSG_ECOLI	RS10_ECOLI	P0AFG0	P0A7R5	C
NUSG_ECOLI	RS3_ECOLI	P0AFG0	P0A7V3	C
NUSG_ECOLI	RS8_ECOLI	P0AFG0	P0A7W7	C
NUSG_ECOLI	RPOA_ECOLI	P0AFG0	P0A7Z4	C
NUSG_ECOLI	RPOZ_ECOLI	P0AFG0	P0A800	C
NUSG_ECOLI	RPOB_ECOLI	P0AFG0	P0A8V2	C
NUSG_ECOLI	DEAD_ECOLI	P0AFG0	P0A9P6	C
NUSG_ECOLI	MREB_ECOLI	P0AFG0	P0A9X4	C
NUSG_ECOLI	RL16_ECOLI	P0AFG0	P0ADY7	C
NUSG_ECOLI	RL23_ECOLI	P0AFG0	P0ADZ0	C
NUSG_ECOLI	RS14_ECOLI	P0AFG0	P0AG59	C
NUSG_ECOLI	NUSG_ECOLI	P0AFG0	P0AFG0	C
NUSG_ECOLI	MURI_ECOLI	P0AFG0	P22634	C
NUSG_ECOLI	RAPA_ECOLI	P0AFG0	P60240	C
NUSG_ECOLI	GLMM_ECOLI	P0AFG0	P31120	C
NUSG_ECOLI	NAPA_ECOLI	P0AFG0	P33937	C
NUSG_ECOLI	RL2_ECOLI	P0AFG0	P60422	C
NUSG_ECOLI	RL4_ECOLI	P0AFG0	P60723	C
NUSG_ECOLI	MACA_ECOLI	P0AFG0	P75830	C
ODO1_ECOLI	RL3_ECOLI	P0AFG3	P60438	C
ODO1_ECOLI	ODO1_ECOLI	P0AFG3	P0AFG3	C
ODO1_ECOLI	UVRC_ECOLI	P0AFG3	P0A8G0	C
ODO1_ECOLI	SPED_ECOLI	P0AFG3	P0A7F6	C
ODO1_ECOLI	ADIA_ECOLI	P0AFG3	P28629	C
ODO1_ECOLI	YHES_ECOLI	P0AFG3	P63389	C
ODO1_ECOLI	YHDP_ECOLI	P0AFG3	P46474	C
ODO2_ECOLI	ODO1_ECOLI	P0AFG6	P0AFG3	C
ODO2_ECOLI	ODO2_ECOLI	P0AFG6	P0AFG6	C
ODO2_ECOLI	ODO1_ECOLI	P0AFG6	P0AFG3	C
ODO2_ECOLI	SYY_ECOLI	P0AFG6	P0AGJ9	C
ODO2_ECOLI	YHDP_ECOLI	P0AFG6	P46474	C
ODO2_ECOLI	YBAY_ECOLI	P0AFG6	P77717	C
ODO2_ECOLI	YBAY_ECOLI	P0AFG6	P77717	C
ODP1_ECOLI	DMA_ECOLI	P0AFG8	P0AEE8	C
ODP1_ECOLI	RPOA_ECOLI	P0AFG8	P0A7Z4	C
ODP1_ECOLI	RNH_ECOLI	P0AFG8	P0A7Y4	C
ODP1_ECOLI	ILVG_ECOLI	P0AFG8	P00892	C
ODP1_ECOLI	NUSA_ECOLI	P0AFG8	P0AFF6	C
ODP1_ECOLI	SYK3_ECOLI	P0AFG8	P0A8N7	C
ODP1_ECOLI	3MG1_ECOLI	P0AFG8	P05100	C
ODP1_ECOLI	GCP_ECOLI	P0AFG8	P05852	C
ODP1_ECOLI	FTSA_ECOLI	P0AFG8	P0ABH0	C
ODP1_ECOLI	CHEY_ECOLI	P0AFG8	P0AE67	C
ODP1_ECOLI	PROA_ECOLI	P0AFG8	P07004	C
ODP1_ECOLI	ILVB_ECOLI	P0AFG8	P08142	C
ODP1_ECOLI	DNAJ_ECOLI	P0AFG8	P08622	C
ODP1_ECOLI	EX3_ECOLI	P0AFG8	P09030	C
ODP1_ECOLI	OGT_ECOLI	P0AFG8	P0AFH0	C
ODP1_ECOLI	DPO3A_ECOLI	P0AFG8	P10443	C
ODP1_ECOLI	SELB_ECOLI	P0AFG8	P14081	C
ODP1_ECOLI	SYK2_ECOLI	P0AFG8	P0A8N5	C
ODP1_ECOLI	RECE_ECOLI	P0AFG8	P15032	C
ODP1_ECOLI	DNLJ_ECOLI	P0AFG8	P15042	C
ODP1_ECOLI	RECQ_ECOLI	P0AFG8	P15043	C
ODP1_ECOLI	RSMG_ECOLI	P0AFG8	P0A6U5	C
ODP1_ECOLI	CLPP_ECOLI	P0AFG8	P0A6G7	C
ODP1_ECOLI	TGT_ECOLI	P0AFG8	P0A847	C
ODP1_ECOLI	END3_ECOLI	P0AFG8	P0AB83	C
ODP1_ECOLI	GREA_ECOLI	P0AFG8	P0A6W5	C
ODP1_ECOLI	DEAD_ECOLI	P0AFG8	P0A9P6	C
ODP1_ECOLI	RHLB_ECOLI	P0AFG8	P0A8J8	C
ODP1_ECOLI	CSPD_ECOLI	P0AFG8	P0A968	C
ODP1_ECOLI	PUR8_ECOLI	P0AFG8	P0AB89	C
ODP1_ECOLI	HOLB_ECOLI	P0AFG8	P28631	C
ODP1_ECOLI	TRMB_ECOLI	P0AFG8	P0A8I5	C
ODP1_ECOLI	FDHD_ECOLI	P0AFG8	P32177	C
ODP1_ECOLI	DUSC_ECOLI	P0AFG8	P33371	C
ODP1_ECOLI	NIKD_ECOLI	P0AFG8	P33593	C
ODP1_ECOLI	RLMN_ECOLI	P0AFG8	P36979	C
ODP1_ECOLI	CSPB_ECOLI	P0AFG8	P36995	C
ODP1_ECOLI	TUSA_ECOLI	P0AFG8	P0A890	C
ODP1_ECOLI	RLUB_ECOLI	P0AFG8	P37765	C
ODP1_ECOLI	RSGA_ECOLI	P0AFG8	P39286	C
ODP1_ECOLI	HRPA_ECOLI	P0AFG8	P43329	C
ODP1_ECOLI	YRAN_ECOLI	P0AFG8	P45465	C
ODP1_ECOLI	ZNUC_ECOLI	P0AFG8	P0A9X1	C
ODP1_ECOLI	YBHK_ECOLI	P0AFG8	P75767	C
ODP1_ECOLI	YBHF_ECOLI	P0AFG8	P0A9U1	C
ODP1_ECOLI	YCJY_ECOLI	P0AFG8	P76049	C
ODP1_ECOLI	CEDA_ECOLI	P0AFG8	P0AE60	C
ODP1_ECOLI	YOAA_ECOLI	P0AFG8	P76257	C
ODP1_ECOLI	YDAM_ECOLI	P0AFG8	P77302	C
ODP1_ECOLI	HYCI_ECOLI	P0AFG8	P0AEV9	C
OGT_ECOLI	G3P1_ECOLI	P0AFH0	P0A9B2	C
OGT_ECOLI	CH60_ECOLI	P0AFH0	P0A6F5	C
OGT_ECOLI	CH60_ECOLI	P0AFH0	P0A6F5	C
OGT_ECOLI	G3P1_ECOLI	P0AFH0	P0A9B2	C
OPPB_ECOLI	RL1_ECOLI	P0AFH2	P0A7L0	C
OPPB_ECOLI	RL16_ECOLI	P0AFH2	P0ADY7	C
OSMY_ECOLI	CISY_ECOLI	P0AFH8	P0ABH7	C
PARC_ECOLI	RL13_ECOLI	P0AFI2	P0AA10	C
PARC_ECOLI	RL33_ECOLI	P0AFI2	P0A7N9	C
PARC_ECOLI	GYRA_ECOLI	P0AFI2	P0AES4	C
PARC_ECOLI	RL7_ECOLI	P0AFI2	P0A7K2	C
PARC_ECOLI	PARE_ECOLI	P0AFI2	P20083	C
PARC_ECOLI	MUKB_ECOLI	P0AFI2	P22523	C
PARC_ECOLI	RFAQ_ECOLI	P0AFI2	P25742	C
PARC_ECOLI	SLYD_ECOLI	P0AFI2	P0A9K9	C
PARC_ECOLI	FTSK_ECOLI	P0AFI2	P46889	C
PARC_ECOLI	RL2_ECOLI	P0AFI2	P60422	C
PDXH_ECOLI	ILVI_ECOLI	P0AFI7	P00893	C
PDXH_ECOLI	TIG_ECOLI	P0AFI7	P0A850	C
PDXH_ECOLI	YEEX_ECOLI	P0AFI7	P0A8M6	C
PDXH_ECOLI	YFBU_ECOLI	P0AFI7	P0A8W8	C
PDXH_ECOLI	YOAB_ECOLI	P0AFI7	P0AEB7	C
PDXH_ECOLI	PDXH_ECOLI	P0AFI7	P0AFI7	C
PDXH_ECOLI	YEIT_ECOLI	P0AFI7	P76440	C
PDXH_ECOLI	YDII_ECOLI	P0AFI7	P77781	C
PMBA_ECOLI	GMR_ECOLI	P0AFK0	P77334	C
PSPA_ECOLI	PSPC_ECOLI	P0AFM6	P0AFN2	C
YBAZ_ECOLI	DBHA_ECOLI	P0AFP2	P0ACF0	C
YBAZ_ECOLI	RS10_ECOLI	P0AFP2	P0A7R5	C
YBAZ_ECOLI	RL1_ECOLI	P0AFP2	P0A7L0	C
YBAZ_ECOLI	RL7_ECOLI	P0AFP2	P0A7K2	C
YBAZ_ECOLI	SYK1_ECOLI	P0AFP2	P0A8N3	C
YBBO_ECOLI	IHFA_ECOLI	P0AFP4	P0A6X7	C
YBBO_ECOLI	DBHA_ECOLI	P0AFP4	P0ACF0	C
YBBO_ECOLI	HNS_ECOLI	P0AFP4	P0ACF8	C
YBBO_ECOLI	ROB_ECOLI	P0AFP4	P0ACI0	C
YBBO_ECOLI	PHNI_ECOLI	P0AFP4	P16687	C
YBGI_ECOLI	EFG_ECOLI	P0AFP6	P0A6M8	C
YBGI_ECOLI	IF2_ECOLI	P0AFP6	P0A705	C
YBGI_ECOLI	SLYD_ECOLI	P0AFP6	P0A9K9	C
YBGI_ECOLI	CISY_ECOLI	P0AFP6	P0ABH7	C
YBGI_ECOLI	KPYK1_ECOLI	P0AFP6	P0AD61	C
YBGI_ECOLI	MIAB_ECOLI	P0AFP6	P0AEI1	C
YBGI_ECOLI	YEBT_ECOLI	P0AFP6	P76272	C
YBHR_ECOLI	PUR4_ECOLI	P0AFP9	P15254	C
YCFH_ECOLI	DHG_ECOLI	P0AFQ7	P15877	C
YCHM_ECOLI	ALSK_ECOLI	P0AFR2	P32718	C
YEHT_ECOLI	YEHU_ECOLI	P0AFT5	P0AD14	C
RMF_ECOLI	CLPB_ECOLI	P0AFW2	P63284	C
RNK_ECOLI	LPXD_ECOLI	P0AFW4	P21645	C
RSD_ECOLI	RPOC_ECOLI	P0AFX4	P0A8T7	C
RSD_ECOLI	RPOD_ECOLI	P0AFX4	P00579	C
SSPB_ECOLI	RHO_ECOLI	P0AFZ3	P0AG30	C
SSPB_ECOLI	CLPA_ECOLI	P0AFZ3	P0ABH9	C
SSPB_ECOLI	RHO_ECOLI	P0AFZ3	P0AG30	C
SSPB_ECOLI	CLPA_ECOLI	P0AFZ3	P0ABH9	C
SSPB_ECOLI	SSPB_ECOLI	P0AFZ3	P0AFZ3	C
SSPB_ECOLI	CLPX_ECOLI	P0AFZ3	P0A6H1	C
TRKH_ECOLI	FKBB_ECOLI	P0AFZ7	P0A9L3	C
TRKH_ECOLI	FKBB_ECOLI	P0AFZ7	P0A9L3	C
RPE_ECOLI	T1MK_ECOLI	P0AG07	P08957	C
RPE_ECOLI	SYT_ECOLI	P0AG07	P0A8M3	C
RPE_ECOLI	SELD_ECOLI	P0AG07	P16456	C
RPE_ECOLI	SYP_ECOLI	P0AG07	P16659	C
RELA_ECOLI	RELA_ECOLI	P0AG20	P0AG20	C
SPOT_ECOLI	RPOC_ECOLI	P0AG24	P0A8T7	C
SPOT_ECOLI	RS1_ECOLI	P0AG24	P0AG67	C
SPOT_ECOLI	RS2_ECOLI	P0AG24	P0A7V0	C
SPOT_ECOLI	RS3_ECOLI	P0AG24	P0A7V3	C
SPOT_ECOLI	RS6_ECOLI	P0AG24	P02358	C
SPOT_ECOLI	RS7_ECOLI	P0AG24	P02359	C
SPOT_ECOLI	RS9_ECOLI	P0AG24	P0A7X3	C
SPOT_ECOLI	RS12_ECOLI	P0AG24	P0A7S3	C
SPOT_ECOLI	RS14_ECOLI	P0AG24	P0AG59	C
SPOT_ECOLI	RS18_ECOLI	P0AG24	P0A7T7	C
SPOT_ECOLI	RL7_ECOLI	P0AG24	P0A7K2	C
SPOT_ECOLI	RL13_ECOLI	P0AG24	P0AA10	C
SPOT_ECOLI	RL15_ECOLI	P0AG24	P02413	C
SPOT_ECOLI	RL17_ECOLI	P0AG24	P0AG44	C
SPOT_ECOLI	RL9_ECOLI	P0AG24	P0A7R1	C
SPOT_ECOLI	RL18_ECOLI	P0AG24	P0C018	C
SPOT_ECOLI	RL19_ECOLI	P0AG24	P0A7K6	C
SPOT_ECOLI	RL21_ECOLI	P0AG24	P0AG48	C
SPOT_ECOLI	RL22_ECOLI	P0AG24	P61175	C
SPOT_ECOLI	RL28_ECOLI	P0AG24	P0A7M2	C
SPOT_ECOLI	TOLR_ECOLI	P0AG24	P0ABV6	C
SPOT_ECOLI	RNPA_ECOLI	P0AG24	P0A7Y8	C
SPOT_ECOLI	ACP_ECOLI	P0AG24	P0A6A8	C
SPOT_ECOLI	HFQ_ECOLI	P0AG24	P0A6X3	C
SPOT_ECOLI	RL28_ECOLI	P0AG24	P0A7M2	C
SPOT_ECOLI	RL9_ECOLI	P0AG24	P0A7R1	C
SPOT_ECOLI	RS10_ECOLI	P0AG24	P0A7R5	C
SPOT_ECOLI	RS3_ECOLI	P0AG24	P0A7V3	C
SPOT_ECOLI	RS4_ECOLI	P0AG24	P0A7V8	C
SPOT_ECOLI	RHLB_ECOLI	P0AG24	P0A8J8	C
SPOT_ECOLI	RLUC_ECOLI	P0AG24	P0AA39	C
SPOT_ECOLI	DBHA_ECOLI	P0AG24	P0ACF0	C
SPOT_ECOLI	RHO_ECOLI	P0AG24	P0AG30	C
SPOT_ECOLI	RL21_ECOLI	P0AG24	P0AG48	C
SPOT_ECOLI	RS14_ECOLI	P0AG24	P0AG59	C
SPOT_ECOLI	RL18_ECOLI	P0AG24	P0C018	C
SPOT_ECOLI	SKP_ECOLI	P0AG24	P0AEU7	C
SPOT_ECOLI	SPOT_ECOLI	P0AG24	P0AG24	C
SPOT_ECOLI	SRMB_ECOLI	P0AG24	P21507	C
SPOT_ECOLI	DEAD_ECOLI	P0AG24	P0A9P6	C
SPOT_ECOLI	YIHI_ECOLI	P0AG24	P0A8H6	C
SPOT_ECOLI	RLUB_ECOLI	P0AG24	P37765	C
SPOT_ECOLI	HRPA_ECOLI	P0AG24	P43329	C
SPOT_ECOLI	RL2_ECOLI	P0AG24	P60422	C
SPOT_ECOLI	RL24_ECOLI	P0AG24	P60624	C
SPOT_ECOLI	RL4_ECOLI	P0AG24	P60723	C
SPOT_ECOLI	YDIH_ECOLI	P0AG24	P64476	C
RHO_ECOLI	PLSB_ECOLI	P0AG30	P0A7A7	C
RHO_ECOLI	RPOD_ECOLI	P0AG30	P00579	C
RHO_ECOLI	RL3_ECOLI	P0AG30	P60438	C
RHO_ECOLI	RHO_ECOLI	P0AG30	P0AG30	C
RHO_ECOLI	RNPA_ECOLI	P0AG30	P0A7Y8	C
RHO_ECOLI	MALT_ECOLI	P0AG30	P06993	C
RHO_ECOLI	DNAJ_ECOLI	P0AG30	P08622	C
RHO_ECOLI	EFTU1_ECOLI	P0AG30	P0CE47	C
RHO_ECOLI	HFQ_ECOLI	P0AG30	P0A6X3	C
RHO_ECOLI	RPOB_ECOLI	P0AG30	P0A8V2	C
RHO_ECOLI	CSPD_ECOLI	P0AG30	P0A968	C
RHO_ECOLI	CSPC_ECOLI	P0AG30	P0A9Y6	C
RHO_ECOLI	CLPA_ECOLI	P0AG30	P0ABH9	C
RHO_ECOLI	GSP_ECOLI	P0AG30	P0AES0	C
RHO_ECOLI	GYRA_ECOLI	P0AG30	P0AES4	C
RHO_ECOLI	NUSG_ECOLI	P0AG30	P0AFG0	C
RHO_ECOLI	RHO_ECOLI	P0AG30	P0AG30	C
