Entry Name A_Subcellular Location(this study)	Entry Name B_Subcellular Location(this study)	Entry Name A	Entry Name B	Accession A	Accession B	Satus
RS4_A	CSPE_A	RS4_ECOLI	CSPE_ECOLI	P0A7V8	P0A972	C
RS4_A	YEFI_F1	RS4_ECOLI	YEFI_ECOLI	P0A7V8	P37751	C
RS4_A	RLUB_A	RS4_ECOLI	RLUB_ECOLI	P0A7V8	P37765	C
RS4_A	RLUB_A	RS4_ECOLI	RLUB_ECOLI	P0A7V8	P37765	C
RS4_A	ULAR_A	RS4_ECOLI	ULAR_ECOLI	P0A7V8	P0A9W0	C
RS4_A	YACL_A	RS4_ECOLI	YACL_ECOLI	P0A7V8	P0A8E5	C
RS4_A	END8_A	RS4_ECOLI	END8_ECOLI	P0A7V8	P50465	C
RS4_A	END8_A	RS4_ECOLI	END8_ECOLI	P0A7V8	P50465	C
RS4_A	RL4_A	RS4_ECOLI	RL4_ECOLI	P0A7V8	P60723	C
RS4_A	GMHB_A	RS4_ECOLI	GMHB_ECOLI	P0A7V8	P63228	C
RS4_A	RCSB_A	RS4_ECOLI	RCSB_ECOLI	P0A7V8	P69407	C
RS4_A	YBJX_F1	RS4_ECOLI	YBJX_ECOLI	P0A7V8	P75829	C
RS4_A	YBJX_F1	RS4_ECOLI	YBJX_ECOLI	P0A7V8	P75829	C
RS4_A	NPD_A	RS4_ECOLI	NPD_ECOLI	P0A7V8	P75960	C
RS4_A	DCYD_A	RS4_ECOLI	DCYD_ECOLI	P0A7V8	P76316	C
RS4_A	DCYD_A	RS4_ECOLI	DCYD_ECOLI	P0A7V8	P76316	C
RS4_A	PHOL_A	RS4_ECOLI	PHOL_ECOLI	P0A7V8	P0A9K3	C
RS4_A	RPPH_A	RS4_ECOLI	RPPH_ECOLI	P0A7V8	P0A776	C
RS5_A	RPOC_A	RS5_ECOLI	RPOC_ECOLI	P0A7W1	P0A8T7	C
RS5_A	RS1_A	RS5_ECOLI	RS1_ECOLI	P0A7W1	P0AG67	C
RS5_A	RS4_A	RS5_ECOLI	RS4_ECOLI	P0A7W1	P0A7V8	C
RS5_A	RS5_A	RS5_ECOLI	RS5_ECOLI	P0A7W1	P0A7W1	C
RS5_A	RS8_A	RS5_ECOLI	RS8_ECOLI	P0A7W1	P0A7W7	C
RS5_A	RS9_A	RS5_ECOLI	RS9_ECOLI	P0A7W1	P0A7X3	C
RS5_A	RS12_A	RS5_ECOLI	RS12_ECOLI	P0A7W1	P0A7S3	C
RS5_A	RS13_A	RS5_ECOLI	RS13_ECOLI	P0A7W1	P0A7S9	C
RS5_A	RS16_A	RS5_ECOLI	RS16_ECOLI	P0A7W1	P0A7T3	C
RS5_A	EFTS_A	RS5_ECOLI	EFTS_ECOLI	P0A7W1	P0A6P1	C
RS5_A	IF3_A	RS5_ECOLI	IF3_ECOLI	P0A7W1	P0A707	C
RS5_A	NUSA_A	RS5_ECOLI	NUSA_ECOLI	P0A7W1	P0AFF6	C
RS5_A	DNAB_A	RS5_ECOLI	DNAB_ECOLI	P0A7W1	P0ACB0	C
RS5_A	UVRD_A	RS5_ECOLI	UVRD_ECOLI	P0A7W1	P03018	C
RS5_A	LEXA_A	RS5_ECOLI	LEXA_ECOLI	P0A7W1	P0A7C2	C
RS5_A	NUSB_A	RS5_ECOLI	NUSB_ECOLI	P0A7W1	P0A780	C
RS5_A	FTSZ_F1	RS5_ECOLI	FTSZ_ECOLI	P0A7W1	P0A9A6	C
RS5_A	TOP1_A	RS5_ECOLI	TOP1_ECOLI	P0A7W1	P06612	C
RS5_A	ERA_F1	RS5_ECOLI	ERA_ECOLI	P0A7W1	P06616	C
RS5_A	GYRB_A	RS5_ECOLI	GYRB_ECOLI	P0A7W1	P0AES6	C
RS5_A	UVRC_A	RS5_ECOLI	UVRC_ECOLI	P0A7W1	P0A8G0	C
RS5_A	LEPA_F1	RS5_ECOLI	LEPA_ECOLI	P0A7W1	P60785	C
RS5_A	AMPM_A	RS5_ECOLI	AMPM_ECOLI	P0A7W1	P0AE18	C
RS5_A	DNAJ_A	RS5_ECOLI	DNAJ_ECOLI	P0A7W1	P08622	C
RS5_A	IHFB_A	RS5_ECOLI	IHFB_ECOLI	P0A7W1	P0A6Y1	C
RS5_A	GYRA_A	RS5_ECOLI	GYRA_ECOLI	P0A7W1	P0AES4	C
RS5_A	EFTU1_F1	RS5_ECOLI	EFTU1_ECOLI	P0A7W1	P0CE47	C
RS5_A	FTSE_F1	RS5_ECOLI	FTSE_ECOLI	P0A7W1	P0A9R7	C
RS5_A	DCM_A	RS5_ECOLI	DCM_ECOLI	P0A7W1	P0AED9	C
RS5_A	SELB_A	RS5_ECOLI	SELB_ECOLI	P0A7W1	P14081	C
RS5_A	TOP3_A	RS5_ECOLI	TOP3_ECOLI	P0A7W1	P14294	C
RS5_A	CSPA_A	RS5_ECOLI	CSPA_ECOLI	P0A7W1	P0A9X9	C
RS5_A	ICLR_A	RS5_ECOLI	ICLR_ECOLI	P0A7W1	P16528	C
RS5_A	NUSG_A	RS5_ECOLI	NUSG_ECOLI	P0A7W1	P0AFG0	C
RS5_A	IPYR_A	RS5_ECOLI	IPYR_ECOLI	P0A7W1	P0A7A9	C
RS5_A	KDSA_A	RS5_ECOLI	KDSA_ECOLI	P0A7W1	P0A715	C
RS5_A	SPOT_A	RS5_ECOLI	SPOT_ECOLI	P0A7W1	P0AG24	C
RS5_A	GREA_A	RS5_ECOLI	GREA_ECOLI	P0A7W1	P0A6W5	C
RS5_A	RNR_A	RS5_ECOLI	RNR_ECOLI	P0A7W1	P21499	C
RS5_A	RNE_F1	RS5_ECOLI	RNE_ECOLI	P0A7W1	P21513	C
RS5_A	LPXD_A	RS5_ECOLI	LPXD_ECOLI	P0A7W1	P21645	C
RS5_A	FABZ_F1	RS5_ECOLI	FABZ_ECOLI	P0A7W1	P0A6Q6	C
RS5_A	MUKB_A	RS5_ECOLI	MUKB_ECOLI	P0A7W1	P22523	C
RS5_A	DEAD_A	RS5_ECOLI	DEAD_ECOLI	P0A7W1	P0A9P6	C
RS5_A	PSS_F1	RS5_ECOLI	PSS_ECOLI	P0A7W1	P23830	C
RS5_A	RAPA_A	RS5_ECOLI	RAPA_ECOLI	P0A7W1	P60240	C
RS5_A	RHLB_A	RS5_ECOLI	RHLB_ECOLI	P0A7W1	P0A8J8	C
RS5_A	CSPD_A	RS5_ECOLI	CSPD_ECOLI	P0A7W1	P0A968	C
RS5_A	DPS_A	RS5_ECOLI	DPS_ECOLI	P0A7W1	P0ABT2	C
RS5_A	RLME_A	RS5_ECOLI	RLME_ECOLI	P0A7W1	P0C0R7	C
RS5_A	GREB_A	RS5_ECOLI	GREB_ECOLI	P0A7W1	P30128	C
RS5_A	GLMM_A	RS5_ECOLI	GLMM_ECOLI	P0A7W1	P31120	C
RS5_A	NFI_A	RS5_ECOLI	NFI_ECOLI	P0A7W1	P68739	C
RS5_A	AIDB_A	RS5_ECOLI	AIDB_ECOLI	P0A7W1	P33224	C
RS5_A	DUSC_A	RS5_ECOLI	DUSC_ECOLI	P0A7W1	P33371	C
RS5_A	YIBL_A	RS5_ECOLI	YIBL_ECOLI	P0A7W1	P0ADK8	C
RS5_A	CBPA_A	RS5_ECOLI	CBPA_ECOLI	P0A7W1	P36659	C
RS5_A	RLMN_A	RS5_ECOLI	RLMN_ECOLI	P0A7W1	P36979	C
RS5_A	CSPE_A	RS5_ECOLI	CSPE_ECOLI	P0A7W1	P0A972	C
RS5_A	RLUB_A	RS5_ECOLI	RLUB_ECOLI	P0A7W1	P37765	C
RS5_A	ULAR_A	RS5_ECOLI	ULAR_ECOLI	P0A7W1	P0A9W0	C
RS5_A	YACL_A	RS5_ECOLI	YACL_ECOLI	P0A7W1	P0A8E5	C
RS5_A	YBCJ_A	RS5_ECOLI	YBCJ_ECOLI	P0A7W1	P0AAS7	C
RS5_A	HSLR_A	RS5_ECOLI	HSLR_ECOLI	P0A7W1	P0ACG8	C
RS5_A	FADI_A	RS5_ECOLI	FADI_ECOLI	P0A7W1	P76503	C
RS5_A	YFIQ_A	RS5_ECOLI	YFIQ_ECOLI	P0A7W1	P76594	C
RS5_A	PHOL_A	RS5_ECOLI	PHOL_ECOLI	P0A7W1	P0A9K3	C
RS5_A	ALLR_A	RS5_ECOLI	ALLR_ECOLI	P0A7W1	P0ACN4	C
RS5_A	CSPG_A	RS5_ECOLI	CSPG_ECOLI	P0A7W1	P0A978	C
RS8_A	PLSB_F1	RS8_ECOLI	PLSB_ECOLI	P0A7W7	P0A7A7	C
RS8_A	RL28_A	RS8_ECOLI	RL28_ECOLI	P0A7W7	P0A7M2	C
RS8_A	CLPB_A	RS8_ECOLI	CLPB_ECOLI	P0A7W7	P63284	C
RS8_A	FIMB_A	RS8_ECOLI	FIMB_ECOLI	P0A7W7	P0ADH5	C
RS8_A	RNPA_A	RS8_ECOLI	RNPA_ECOLI	P0A7W7	P0A7Y8	C
RS8_A	LON_A	RS8_ECOLI	LON_ECOLI	P0A7W7	P0A9M0	C
RS8_A	IHFB_A	RS8_ECOLI	IHFB_ECOLI	P0A7W7	P0A6Y1	C
RS8_A	ACP_F1	RS8_ECOLI	ACP_ECOLI	P0A7W7	P0A6A8	C
RS8_A	RNPA_A	RS8_ECOLI	RNPA_ECOLI	P0A7W7	P0A7Y8	C
RS8_A	YEEX_A	RS8_ECOLI	YEEX_ECOLI	P0A7W7	P0A8M6	C
RS8_A	DEAD_A	RS8_ECOLI	DEAD_ECOLI	P0A7W7	P0A9P6	C
RS8_A	DPS_A	RS8_ECOLI	DPS_ECOLI	P0A7W7	P0ABT2	C
RS8_A	FIMB_A	RS8_ECOLI	FIMB_ECOLI	P0A7W7	P0ADH5	C
RS8_A	SPOT_A	RS8_ECOLI	SPOT_ECOLI	P0A7W7	P0AG24	C
RS8_A	ICLR_A	RS8_ECOLI	ICLR_ECOLI	P0A7W7	P16528	C
RS8_A	IPYR_A	RS8_ECOLI	IPYR_ECOLI	P0A7W7	P0A7A9	C
RS8_A	SPOT_A	RS8_ECOLI	SPOT_ECOLI	P0A7W7	P0AG24	C
RS8_A	RNR_A	RS8_ECOLI	RNR_ECOLI	P0A7W7	P21499	C
RS8_A	YADG_F1	RS8_ECOLI	YADG_ECOLI	P0A7W7	P36879	C
RS8_A	GTRB_B	RS8_ECOLI	GTRB_ECOLI	P0A7W7	P77293	C
RS9_A	RNH_A	RS9_ECOLI	RNH_ECOLI	P0A7X3	P0A7Y4	C
RS9_A	IF3_A	RS9_ECOLI	IF3_ECOLI	P0A7X3	P0A707	C
RS9_A	RNPA_A	RS9_ECOLI	RNPA_ECOLI	P0A7X3	P0A7Y8	C
RS9_A	KDSA_A	RS9_ECOLI	KDSA_ECOLI	P0A7X3	P0A715	C
RS9_A	RNH_A	RS9_ECOLI	RNH_ECOLI	P0A7X3	P0A7Y4	C
RS9_A	NSRR_A	RS9_ECOLI	NSRR_ECOLI	P0A7X3	P0AF63	C
RS9_A	SOHB_B	RS9_ECOLI	SOHB_ECOLI	P0A7X3	P0AG14	C
RS9_A	SPOT_A	RS9_ECOLI	SPOT_ECOLI	P0A7X3	P0AG24	C
RS9_A	FTSE_F1	RS9_ECOLI	FTSE_ECOLI	P0A7X3	P0A9R7	C
RS9_A	KDSA_A	RS9_ECOLI	KDSA_ECOLI	P0A7X3	P0A715	C
RS9_A	FABA_A	RS9_ECOLI	FABA_ECOLI	P0A7X3	P0A6Q3	C
RS9_A	RNR_A	RS9_ECOLI	RNR_ECOLI	P0A7X3	P21499	C
RS9_A	RNG_A	RS9_ECOLI	RNG_ECOLI	P0A7X3	P0A9J0	C
RS9_A	RSUA_A	RS9_ECOLI	RSUA_ECOLI	P0A7X3	P0AA43	C
RS9_A	YADG_F1	RS9_ECOLI	YADG_ECOLI	P0A7X3	P36879	C
RS9_A	CSPC_A	RS9_ECOLI	CSPC_ECOLI	P0A7X3	P0A9Y6	C
RS9_A	ULAR_A	RS9_ECOLI	ULAR_ECOLI	P0A7X3	P0A9W0	C
RS9_A	YJJU_A	RS9_ECOLI	YJJU_ECOLI	P0A7X3	P39407	C
RS9_A	YBCJ_A	RS9_ECOLI	YBCJ_ECOLI	P0A7X3	P0AAS7	C
RS9_A	GMHB_A	RS9_ECOLI	GMHB_ECOLI	P0A7X3	P63228	C
RS9_A	CSRA_A	RS9_ECOLI	CSRA_ECOLI	P0A7X3	P69913	C
RNC_A	RNC_A	RNC_ECOLI	RNC_ECOLI	P0A7Y0	P0A7Y0	C
RNC_A	TIG_A	RNC_ECOLI	TIG_ECOLI	P0A7Y0	P0A850	C
RNC_A	RNB_A	RNC_ECOLI	RNB_ECOLI	P0A7Y0	P30850	C
RNH_A	PHSM_A	RNH_ECOLI	PHSM_ECOLI	P0A7Y4	P00490	C
RNH_A	RS5_A	RNH_ECOLI	RS5_ECOLI	P0A7Y4	P0A7W1	C
RNH_A	RL28_A	RNH_ECOLI	RL28_ECOLI	P0A7Y4	P0A7M2	C
RNH_A	RS3_A	RNH_ECOLI	RS3_ECOLI	P0A7Y4	P0A7V3	C
RNH_A	DBHA_A	RNH_ECOLI	DBHA_ECOLI	P0A7Y4	P0ACF0	C
RNH_A	RS14_A	RNH_ECOLI	RS14_ECOLI	P0A7Y4	P0AG59	C
RNH_A	RL2_A	RNH_ECOLI	RL2_ECOLI	P0A7Y4	P60422	C
RNPA_A	DBHA_A	RNPA_ECOLI	DBHA_ECOLI	P0A7Y8	P0ACF0	C
RNPA_A	RS1_A	RNPA_ECOLI	RS1_ECOLI	P0A7Y8	P0AG67	C
RNPA_A	RS2_A	RNPA_ECOLI	RS2_ECOLI	P0A7Y8	P0A7V0	C
RNPA_A	RS5_A	RNPA_ECOLI	RS5_ECOLI	P0A7Y8	P0A7W1	C
RNPA_A	RS6_A	RNPA_ECOLI	RS6_ECOLI	P0A7Y8	P02358	C
RNPA_A	RS6_A	RNPA_ECOLI	RS6_ECOLI	P0A7Y8	P02358	C
RNPA_A	RS11_A	RNPA_ECOLI	RS11_ECOLI	P0A7Y8	P0A7R9	C
RNPA_A	RS13_A	RNPA_ECOLI	RS13_ECOLI	P0A7Y8	P0A7S9	C
RNPA_A	RS14_A	RNPA_ECOLI	RS14_ECOLI	P0A7Y8	P0AG59	C
RNPA_A	RS15_A	RNPA_ECOLI	RS15_ECOLI	P0A7Y8	P0ADZ4	C
RNPA_A	RS18_A	RNPA_ECOLI	RS18_ECOLI	P0A7Y8	P0A7T7	C
RNPA_A	RS21_A	RNPA_ECOLI	RS21_ECOLI	P0A7Y8	P68679	C
RNPA_A	RL1_A	RNPA_ECOLI	RL1_ECOLI	P0A7Y8	P0A7L0	C
RNPA_A	RL6_A	RNPA_ECOLI	RL6_ECOLI	P0A7Y8	P0AG55	C
RNPA_A	RL9_A	RNPA_ECOLI	RL9_ECOLI	P0A7Y8	P0A7R1	C
RNPA_A	RL19_A	RNPA_ECOLI	RL19_ECOLI	P0A7Y8	P0A7K6	C
RNPA_A	RL20_A	RNPA_ECOLI	RL20_ECOLI	P0A7Y8	P0A7L3	C
RNPA_A	RL22_A	RNPA_ECOLI	RL22_ECOLI	P0A7Y8	P61175	C
RNPA_A	IF3_A	RNPA_ECOLI	IF3_ECOLI	P0A7Y8	P0A707	C
RNPA_A	RL19_A	RNPA_ECOLI	RL19_ECOLI	P0A7Y8	P0A7K6	C
RNPA_A	RL1_A	RNPA_ECOLI	RL1_ECOLI	P0A7Y8	P0A7L0	C
RNPA_A	RL20_A	RNPA_ECOLI	RL20_ECOLI	P0A7Y8	P0A7L3	C
RNPA_A	RS10_A	RNPA_ECOLI	RS10_ECOLI	P0A7Y8	P0A7R5	C
RNPA_A	RS11_A	RNPA_ECOLI	RS11_ECOLI	P0A7Y8	P0A7R9	C
RNPA_A	RS13_A	RNPA_ECOLI	RS13_ECOLI	P0A7Y8	P0A7S9	C
RNPA_A	RS19_A	RNPA_ECOLI	RS19_ECOLI	P0A7Y8	P0A7U3	C
RNPA_A	RS20_A	RNPA_ECOLI	RS20_ECOLI	P0A7Y8	P0A7U7	C
RNPA_A	RS3_A	RNPA_ECOLI	RS3_ECOLI	P0A7Y8	P0A7V3	C
RNPA_A	RS9_A	RNPA_ECOLI	RS9_ECOLI	P0A7Y8	P0A7X3	C
RNPA_A	RHO_A	RNPA_ECOLI	RHO_ECOLI	P0A7Y8	P0AG30	C
RNPA_A	RL21_A	RNPA_ECOLI	RL21_ECOLI	P0A7Y8	P0AG48	C
RNPA_A	RS14_A	RNPA_ECOLI	RS14_ECOLI	P0A7Y8	P0AG59	C
RNPA_A	RS1_A	RNPA_ECOLI	RS1_ECOLI	P0A7Y8	P0AG67	C
RNPA_A	YFIF_A	RNPA_ECOLI	YFIF_ECOLI	P0A7Y8	P0AGJ5	C
RNPA_A	RLUB_A	RNPA_ECOLI	RLUB_ECOLI	P0A7Y8	P37765	C
RNPA_A	RL2_A	RNPA_ECOLI	RL2_ECOLI	P0A7Y8	P60422	C
RPOA_A	RPOA_A	RPOA_ECOLI	RPOA_ECOLI	P0A7Z4	P0A7Z4	C
RPOA_A	RPOC_A	RPOA_ECOLI	RPOC_ECOLI	P0A7Z4	P0A8T7	C
RPOA_A	RPOD_A	RPOA_ECOLI	RPOD_ECOLI	P0A7Z4	P00579	C
RPOA_A	RPOD_A	RPOA_ECOLI	RPOD_ECOLI	P0A7Z4	P00579	C
RPOA_A	RP32_A	RPOA_ECOLI	RP32_ECOLI	P0A7Z4	P0AGB3	C
RPOA_A	DPO1_A	RPOA_ECOLI	DPO1_ECOLI	P0A7Z4	P00582	C
RPOA_A	SSB_A	RPOA_ECOLI	SSB_ECOLI	P0A7Z4	P0AGE0	C
RPOA_A	DBHB_A	RPOA_ECOLI	DBHB_ECOLI	P0A7Z4	P0ACF4	C
RPOA_A	DBHA_A	RPOA_ECOLI	DBHA_ECOLI	P0A7Z4	P0ACF0	C
RPOA_A	RS1_A	RPOA_ECOLI	RS1_ECOLI	P0A7Z4	P0AG67	C
RPOA_A	RS5_A	RPOA_ECOLI	RS5_ECOLI	P0A7Z4	P0A7W1	C
RPOA_A	RS6_A	RPOA_ECOLI	RS6_ECOLI	P0A7Z4	P02358	C
RPOA_A	RS6_A	RPOA_ECOLI	RS6_ECOLI	P0A7Z4	P02358	C
RPOA_A	RS7_A	RPOA_ECOLI	RS7_ECOLI	P0A7Z4	P02359	C
RPOA_A	RS10_A	RPOA_ECOLI	RS10_ECOLI	P0A7Z4	P0A7R5	C
RPOA_A	RS13_A	RPOA_ECOLI	RS13_ECOLI	P0A7Z4	P0A7S9	C
RPOA_A	RS16_A	RPOA_ECOLI	RS16_ECOLI	P0A7Z4	P0A7T3	C
RPOA_A	RS19_A	RPOA_ECOLI	RS19_ECOLI	P0A7Z4	P0A7U3	C
RPOA_A	RS20_A	RPOA_ECOLI	RS20_ECOLI	P0A7Z4	P0A7U7	C
RPOA_A	RS21_A	RPOA_ECOLI	RS21_ECOLI	P0A7Z4	P68679	C
RPOA_A	RL2_A	RPOA_ECOLI	RL2_ECOLI	P0A7Z4	P60422	C
RPOA_A	RL4_A	RPOA_ECOLI	RL4_ECOLI	P0A7Z4	P60723	C
RPOA_A	RL21_A	RPOA_ECOLI	RL21_ECOLI	P0A7Z4	P0AG48	C
RPOA_A	RL23_A	RPOA_ECOLI	RL23_ECOLI	P0A7Z4	P0ADZ0	C
RPOA_A	RL24_A	RPOA_ECOLI	RL24_ECOLI	P0A7Z4	P60624	C
RPOA_A	RHO_A	RPOA_ECOLI	RHO_ECOLI	P0A7Z4	P0AG30	C
RPOA_A	NUSA_A	RPOA_ECOLI	NUSA_ECOLI	P0A7Z4	P0AFF6	C
RPOA_A	FNR_A	RPOA_ECOLI	FNR_ECOLI	P0A7Z4	P0A9E5	C
RPOA_A	TPIS_A	RPOA_ECOLI	TPIS_ECOLI	P0A7Z4	P0A858	C
RPOA_A	PNP_A	RPOA_ECOLI	PNP_ECOLI	P0A7Z4	P05055	C
RPOA_A	SSPA_A	RPOA_ECOLI	SSPA_ECOLI	P0A7Z4	P0ACA3	C
RPOA_A	ODP2_F1	RPOA_ECOLI	ODP2_ECOLI	P0A7Z4	P06959	C
RPOA_A	G3P1_A	RPOA_ECOLI	G3P1_ECOLI	P0A7Z4	P0A9B2	C
RPOA_A	RPOZ_A	RPOA_ECOLI	RPOZ_ECOLI	P0A7Z4	P0A800	C
RPOA_A	CH60_A	RPOA_ECOLI	CH60_ECOLI	P0A7Z4	P0A6F5	C
RPOA_A	GREA_A	RPOA_ECOLI	GREA_ECOLI	P0A7Z4	P0A6W5	C
RPOA_A	NAGB_B	RPOA_ECOLI	NAGB_ECOLI	P0A7Z4	P0A759	C
RPOA_A	RL7_A	RPOA_ECOLI	RL7_ECOLI	P0A7Z4	P0A7K2	C
RPOA_A	RL19_A	RPOA_ECOLI	RL19_ECOLI	P0A7Z4	P0A7K6	C
RPOA_A	RS19_A	RPOA_ECOLI	RS19_ECOLI	P0A7Z4	P0A7U3	C
RPOA_A	RS20_A	RPOA_ECOLI	RS20_ECOLI	P0A7Z4	P0A7U7	C
RPOA_A	RS3_A	RPOA_ECOLI	RS3_ECOLI	P0A7Z4	P0A7V3	C
RPOA_A	RS4_A	RPOA_ECOLI	RS4_ECOLI	P0A7Z4	P0A7V8	C
RPOA_A	RPOB_A	RPOA_ECOLI	RPOB_ECOLI	P0A7Z4	P0A8V2	C
RPOA_A	RIMI_A	RPOA_ECOLI	RIMI_ECOLI	P0A7Z4	P0A944	C
RPOA_A	CSPC_A	RPOA_ECOLI	CSPC_ECOLI	P0A7Z4	P0A9Y6	C
RPOA_A	YBCJ_A	RPOA_ECOLI	YBCJ_ECOLI	P0A7Z4	P0AAS7	C
RPOA_A	DBHB_A	RPOA_ECOLI	DBHB_ECOLI	P0A7Z4	P0ACF4	C
RPOA_A	ROB_A	RPOA_ECOLI	ROB_ECOLI	P0A7Z4	P0ACI0	C
RPOA_A	YIFE_A	RPOA_ECOLI	YIFE_ECOLI	P0A7Z4	P0ADN2	C
RPOA_A	RL16_A	RPOA_ECOLI	RL16_ECOLI	P0A7Z4	P0ADY7	C
RPOA_A	RS15_A	RPOA_ECOLI	RS15_ECOLI	P0A7Z4	P0ADZ4	C
RPOA_A	NUSA_A	RPOA_ECOLI	NUSA_ECOLI	P0A7Z4	P0AFF6	C
RPOA_A	YBBO_A	RPOA_ECOLI	YBBO_ECOLI	P0A7Z4	P0AFP4	C
RPOA_A	RHO_A	RPOA_ECOLI	RHO_ECOLI	P0A7Z4	P0AG30	C
RPOA_A	RL21_A	RPOA_ECOLI	RL21_ECOLI	P0A7Z4	P0AG48	C
RPOA_A	RP32_A	RPOA_ECOLI	RP32_ECOLI	P0A7Z4	P0AGB3	C
RPOA_A	MELR_A	RPOA_ECOLI	MELR_ECOLI	P0A7Z4	P0ACH8	C
RPOA_A	RPOS_A	RPOA_ECOLI	RPOS_ECOLI	P0A7Z4	P13445	C
RPOA_A	MREB_F1	RPOA_ECOLI	MREB_ECOLI	P0A7Z4	P0A9X4	C
RPOA_A	CSPA_A	RPOA_ECOLI	CSPA_ECOLI	P0A7Z4	P0A9X9	C
RPOA_A	NUSG_A	RPOA_ECOLI	NUSG_ECOLI	P0A7Z4	P0AFG0	C
RPOA_A	SYD_F1	RPOA_ECOLI	SYD_ECOLI	P0A7Z4	P21889	C
RPOA_A	PSS_F1	RPOA_ECOLI	PSS_ECOLI	P0A7Z4	P23830	C
RPOA_A	PSS_F1	RPOA_ECOLI	PSS_ECOLI	P0A7Z4	P23830	C
RPOA_A	RAPA_A	RPOA_ECOLI	RAPA_ECOLI	P0A7Z4	P60240	C
RPOA_A	RP54_A	RPOA_ECOLI	RP54_ECOLI	P0A7Z4	P24255	C
RPOA_A	RP54_A	RPOA_ECOLI	RP54_ECOLI	P0A7Z4	P24255	C
RPOA_A	WAAU_F1	RPOA_ECOLI	WAAU_ECOLI	P0A7Z4	P27242	C
RPOA_A	WECG_A	RPOA_ECOLI	WECG_ECOLI	P0A7Z4	P27836	C
RPOA_A	WECG_A	RPOA_ECOLI	WECG_ECOLI	P0A7Z4	P27836	C
RPOA_A	GREB_A	RPOA_ECOLI	GREB_ECOLI	P0A7Z4	P30128	C
RPOA_A	POTF_G	RPOA_ECOLI	POTF_ECOLI	P0A7Z4	P31133	C
RPOA_A	RSD_A	RPOA_ECOLI	RSD_ECOLI	P0A7Z4	P0AFX4	C
RPOA_A	YEFI_F1	RPOA_ECOLI	YEFI_ECOLI	P0A7Z4	P37751	C
RPOA_A	AG43_H	RPOA_ECOLI	AG43_ECOLI	P0A7Z4	P39180	C
RPOA_A	OBG_A	RPOA_ECOLI	OBG_ECOLI	P0A7Z4	P42641	C
RPOA_A	YBCJ_A	RPOA_ECOLI	YBCJ_ECOLI	P0A7Z4	P0AAS7	C
RPOA_A	RL2_A	RPOA_ECOLI	RL2_ECOLI	P0A7Z4	P60422	C
RPOA_A	RL4_A	RPOA_ECOLI	RL4_ECOLI	P0A7Z4	P60723	C
RPOA_A	CSRA_A	RPOA_ECOLI	CSRA_ECOLI	P0A7Z4	P69913	C
RPOA_A	YGCP_A	RPOA_ECOLI	YGCP_ECOLI	P0A7Z4	Q46906	C
RPOZ_A	RPOB_A	RPOZ_ECOLI	RPOB_ECOLI	P0A800	P0A8V2	C
RPOZ_A	RPOD_A	RPOZ_ECOLI	RPOD_ECOLI	P0A800	P00579	C
RPOZ_A	RS2_A	RPOZ_ECOLI	RS2_ECOLI	P0A800	P0A7V0	C
RPOZ_A	RS10_A	RPOZ_ECOLI	RS10_ECOLI	P0A800	P0A7R5	C
RPOZ_A	RL2_A	RPOZ_ECOLI	RL2_ECOLI	P0A800	P60422	C
RPOZ_A	RL7_A	RPOZ_ECOLI	RL7_ECOLI	P0A800	P0A7K2	C
RPOZ_A	RS20_A	RPOZ_ECOLI	RS20_ECOLI	P0A800	P0A7U7	C
RPOZ_A	RPOA_A	RPOZ_ECOLI	RPOA_ECOLI	P0A800	P0A7Z4	C
RPOZ_A	RPOC_A	RPOZ_ECOLI	RPOC_ECOLI	P0A800	P0A8T7	C
RPOZ_A	SPOT_A	RPOZ_ECOLI	SPOT_ECOLI	P0A800	P0AG24	C
RPOZ_A	TIG_A	RPOZ_ECOLI	TIG_ECOLI	P0A800	P0A850	C
RUVA_A	RLUB_A	RUVA_ECOLI	RLUB_ECOLI	P0A809	P37765	C
RUVB_A	RS2_A	RUVB_ECOLI	RS2_ECOLI	P0A812	P0A7V0	C
RUVB_A	RHO_A	RUVB_ECOLI	RHO_ECOLI	P0A812	P0AG30	C
RUVB_A	DNAJ_A	RUVB_ECOLI	DNAJ_ECOLI	P0A812	P08622	C
RUVB_A	CH60_A	RUVB_ECOLI	CH60_ECOLI	P0A812	P0A6F5	C
RUVB_A	CH60_A	RUVB_ECOLI	CH60_ECOLI	P0A812	P0A6F5	C
RUVB_A	RHO_A	RUVB_ECOLI	RHO_ECOLI	P0A812	P0AG30	C
METK_A	DPO1_A	METK_ECOLI	DPO1_ECOLI	P0A817	P00582	C
METK_A	DPO1_A	METK_ECOLI	DPO1_ECOLI	P0A817	P00582	C
METK_A	GYRB_A	METK_ECOLI	GYRB_ECOLI	P0A817	P0AES6	C
METK_A	DNAJ_A	METK_ECOLI	DNAJ_ECOLI	P0A817	P08622	C
METK_A	DNAJ_A	METK_ECOLI	DNAJ_ECOLI	P0A817	P08622	C
METK_A	CH60_A	METK_ECOLI	CH60_ECOLI	P0A817	P0A6F5	C
METK_A	CLPX_A	METK_ECOLI	CLPX_ECOLI	P0A817	P0A6H1	C
METK_A	HSLU_A	METK_ECOLI	HSLU_ECOLI	P0A817	P0A6H5	C
METK_A	TIG_A	METK_ECOLI	TIG_ECOLI	P0A817	P0A850	C
