Accession (UNIPROT)	ID interactor A	ID interactor B
P15254	P0AFP9	P15254
P0A9P6	P0A9P6	P0A9X9
P0ACF0	P0ACF0	P0A9X9
P0A7L0	P0A7L0	P0A9X9
P0A7K2	P0A7K2	P0A9X9
P0C018	P0C018	P0A9X9
P0A7Z4	P0A7Z4	P0A9X9
P0A7V3	P0A7V3	P0A9X9
P0A7W1	P0A7W1	P0A9X9
P02359	P02359	P0A9X9
P0A7R5	P0A7R5	P0A9X9
P0AG59	P0AG59	P0A9X9
P37765	P37765	P0A9X9
P15286	P76938	P15286
P0A9Q5	P0A9Q5	P15288
P60560	P60560	P15288
P60560	P60560	P15288
P0AEI1	P0AEI1	P0ABE2
P60560	P76015	P60560
P60560	P60560	P60560
P60560	P15034	P60560
P60560	P0AF90	P60560
P22523	P22523	P0ABH9
P0AG30	P0AG30	P0ABH9
P60723	P60723	P0ABH9
P62399	P62399	P0ABH9
P0A7N9	P0A7N9	P0ABH9
P0A8T7	P0A8T7	P0ABH9
P02359	P02359	P0ABH9
P0A7R5	P0A7R5	P0ABH9
P68679	P68679	P0ABH9
P08622	P08622	P0ABH9
P0C0R7	P0C0R7	P0ABH9
P0AFZ3	P0AFZ3	P0ABH9
P15877	Q46925	P15877
P15877	P0AFQ7	P15877
P0ACF0	P0ACF0	P15977
P60716	P60716	P15977
P0AE82	P0AE82	P0AE88
P16256	P26646	P16256
P16456	P0AG07	P16456
P0ABG4	P0AD68	P0ABG4
P0A7L0	P0A7L0	P16528
P0A7L3	P0A7L3	P16528
P0AG48	P0AG48	P16528
P0A7V0	P0A7V0	P16528
P0A7W1	P0A7W1	P16528
P02359	P02359	P16528
P0A7W7	P0A7W7	P16528
P0A7S9	P0A7S9	P16528
P0AG59	P0AG59	P16528
P67910	P67910	P16528
P0A7L3	P0A7L3	P16528
P60624	P60624	P16528
P0A7S9	P0A7S9	P16528
P16659	P0A6Y8	P16659
P16659	P0C054	P16659
P16659	P16659	P16659
P16659	P0A988	P16659
P16659	P0ABQ4	P16659
P16659	P0AEM6	P16659
P16659	P52612	P16659
P16659	P0ABZ1	P16659
P16659	P15070	P16659
P16659	P0AG07	P16659
P0ACB7	P0ACB7	P16678
P0A6T1	P0A6T1	P16678
P0AFP4	P0AFP4	P16687
P76339	P76339	P16687
P0ACB7	P0ACB7	P16687
P67910	P67910	P16703
P0A8N3	P0A8N3	P16916
P10443	P10443	P16919
P0AG96	P0AG96	P0AG96
P0AG96	P10408	P0AG96
P0AFG0	P0A6F5	P0AFG0
P0AFG0	P0AG30	P0AFG0
P0AFG0	P06710	P0AFG0
P0AFG0	P0A9X4	P0AFG0
P0AFG0	P17952	P0AFG0
P0AFG0	P0AFG0	P0AFG0
P0AFG0	P77338	P0AFG0
P0AFG0	P77398	P0AFG0
P0AFG0	P0A9P6	P0AFG0
P0AFG0	P08622	P0AFG0
P0AFG0	P23830	P0AFG0
P0AFG0	P60422	P0AFG0
P0AFG0	P62399	P0AFG0
P0AFG0	P61175	P0AFG0
P0AFG0	P0ADZ0	P0AFG0
P0AFG0	P0A7Z4	P0AFG0
P0AFG0	P0A8V2	P0AFG0
P0AFG0	P0A7V0	P0AFG0
P0AFG0	P0A7W1	P0AFG0
P0AFG0	P02359	P0AFG0
P0AFG0	P10408	P0AFG0
P0AFG0	P37678	P0AFG0
P0AFG0	P0A8E5	P0AFG0
P16926	P15042	P16926
P16926	P16926	P16926
P16926	P0ABH4	P16926
P16926	P27434	P16926
P0AFG8	P0AFG8	P0A6U5
P0AA10	P0AA10	P0A6U5
P0A7V0	P0A7V0	P0A6U5
P00957	P00957	P17169
P61175	P61175	P17169
P02918	P02918	P17169
P0A8M0	P0A8M0	P0A8M0
P67910	P67910	P0A7A9
P60438	P60438	P0A7A9
P60723	P60723	P0A7A9
P0A7R1	P0A7R1	P0A7A9
P0AA10	P0AA10	P0A7A9
P0ADY3	P0ADY3	P0A7A9
P61175	P61175	P0A7A9
P0A7M2	P0A7M2	P0A7A9
P0A7V3	P0A7V3	P0A7A9
P0A7W1	P0A7W1	P0A7A9
P02359	P02359	P0A7A9
P0A7W7	P0A7W7	P0A7A9
P0AG59	P0AG59	P0A7A9
P0A7U7	P0A7U7	P0A7A9
P32705	P32705	P0A7A9
P0A7J3	P0A7J3	P17315
P0A7K2	P0A7K2	P17315
P0AG59	P0AG59	P17315
P0A7J7	P0A7J7	P17443
P0A7K2	P0A7K2	P17443
P0A7K6	P0A7K6	P17443
P60624	P60624	P17443
P0A7V0	P0A7V0	P17443
P0AGJ5	P0AGJ5	P17443
P0A6M8	P0A6M8	P17443
P0A7V0	P0A7V0	P0A9Q7
P0A715	P0A715	P0A715
P0A715	P76539	P0A715
P0A715	P0AES4	P0A715
P0A715	P04951	P0A715
P0A715	P0A6F5	P0A715
P0A715	P67910	P0A715
P0A715	P60723	P0A715
P0A715	P0AG55	P0A715
P0A715	P0A7K2	P0A715
P0A715	P0AA10	P0A715
P0A715	P0A7K6	P0A715
P0A715	P0AG48	P0A715
P0A715	P60624	P0A715
P0A715	P0A7M2	P0A715
P0A715	P0A7N9	P0A715
P0A715	P0A7V0	P0A715
P0A715	P0A7V3	P0A715
P0A715	P0A7V8	P0A715
P0A715	P0A7W1	P0A715
P0A715	P02359	P0A715
P0A715	P0A7X3	P0A715
P0A715	P0A7R5	P0A715
P0A715	P0AG59	P0A715
P0A715	P0A7U7	P0A715
P0A715	P02990	P0A715
P0A715	P0CE47	P0A715
P0A715	P77216	P0A715
P0A715	P32139	P0A715
P0AG24	P0A6A8	P0AG24
P0AG24	P0ABH9	P0AG24
P0AG24	P0A6X3	P0AG24
P0AG24	P0A800	P0AG24
P0AG24	P0AG24	P0AG24
P0AG24	P0ACF0	P0AG24
P0AG24	P22523	P0AG24
P0AG24	P60422	P0AG24
P0AG24	P60438	P0AG24
P0AG24	P60723	P0AG24
P0AG24	P02413	P0AG24
P0AG24	P60624	P0AG24
P0AG24	P0A7V8	P0AG24
P0AG24	P0A7W1	P0AG24
P0AG24	P0A7W7	P0AG24
P0AG24	P0A7R5	P0AG24
P0AG24	P0A7R9	P0AG24
P0AG24	P0A7T3	P0AG24
P0AG24	P0A7U7	P0AG24
P0AG24	P0AGJ2	P0AG24
P0AG24	P02990	P0AG24
P0AG24	P0A7B3	P0AG24
P0AG24	P00892	P0AG24
P0AG24	P36979	P0AG24
P0AG24	P0A776	P0AG24
P0AG24	P42641	P0AG24
P0A6M8	P0A6M8	P17802
P17846	P75863	P17846
P17846	P38038	P17846
P17846	P0A6F3	P17846
P17846	P33599	P17846
P17846	P76419	P17846
P17846	P00968	P17846
P17846	P69783	P17846
P17952	P31120	P17952
P17952	P17952	P17952
P17952	P0A6Y8	P17952
P17952	P60716	P17952
P17952	P0A7K2	P17952
P17952	P0CE47	P17952
P17952	P39263	P17952
P17952	P0A6A8	P17952
P17952	P04128	P17952
P17952	P0A7R1	P17952
P17952	P0AG59	P17952
P67910	P0A8C1	P67910
P67910	P0A6G7	P67910
P67910	P0A9R7	P67910
P67910	P16528	P67910
P67910	P21645	P67910
P67910	P67910	P67910
P67910	P77268	P67910
P67910	P11454	P67910
P67910	P60438	P67910
P67910	P0A7K6	P67910
P67910	P10408	P67910
P67910	P33225	P67910
P67910	P76069	P67910
P67910	P37657	P67910
P67910	P61714	P67910
P67910	P25534	P67910
P67910	P39177	P67910
P67910	P62617	P67910
P61175	P61175	P17993
P61175	P61175	P18133
P0A7V0	P0A7V0	P18133
P0A6F5	P0A6F5	P0AEZ3
P0ABD5	P0ABD5	P0A6Q3
P0A9P6	P0A9P6	P0A6Q3
P0ACF0	P0ACF0	P0A6Q3
P0AG67	P0AG67	P0A6Q3
P02359	P02359	P0A6Q3
P0A7X3	P0A7X3	P0A6Q3
P0A7T7	P0A7T7	P0A6Q3
P0A850	P0A850	P0A6Q3
P0ABJ1	P0AE06	P0ABJ1
P0A7R5	P0A7R5	P60390
P0ABU7	P0ABU7	P0ABU7
P0ABU7	P02929	P0ABU7
P0ABU7	P0ABV2	P0ABU7
P77398	P77398	P18843
P0A707	P0A707	P18843
P0AG67	P0AG67	P18843
P31473	P31473	P18956
P0A6G7	P0A6G7	P0A6G7
P0A6G7	P0ABH9	P0A6G7
P0A6G7	P0AFG8	P0A6G7
P0A6G7	P42912	P0A6G7
P0A6G7	P64476	P0A6G7
P0A6G7	P76396	P0A6G7
P0A6G7	P0A6W5	P0A6G7
P0A6G7	P0AES4	P0A6G7
P0A6G7	P10486	P0A6G7
P0A6G7	P0C0V0	P0A6G7
P0A6G7	P03819	P0A6G7
P0A6G7	P0A817	P0A6G7
P0A6G7	P0A6F5	P0A6G7
P0A6G7	P20083	P0A6G7
P0A6G7	P0A7G6	P0A6G7
P0A6G7	P0A7L0	P0A6G7
P0A6G7	P0A7J7	P0A6G7
P0A6G7	P0A7K2	P0A6G7
P0A6G7	P0AG48	P0A6G7
P0A6G7	P0A7M2	P0A6G7
P0A6G7	P0A7N9	P0A6G7
P0A6G7	P0A8T7	P0A6G7
P0A6G7	P02358	P0A6G7
P0A6G7	P02359	P0A6G7
P0A6G7	P0A7T3	P0A6G7
P0A6G7	P10408	P0A6G7
P0A6G7	P02990	P0A6G7
P0A6G7	P0AG80	P0A6G7
P0A6G7	P0AGJ5	P0A6G7
P0A6G7	P0AF90	P0A6G7
P0A6G7	P0A6G7	P19319
P0ACJ0	P0ACJ0	P0ACJ0
P21599	P21599	P19642
P0AG90	P07395	P0AG90
P0A7I4	P0A7I4	P0A847
P0AFG8	P0AFG8	P0A847
P0A9P6	P0A9P6	P0A847
P60438	P60438	P0A847
P0A7K2	P0A7K2	P0A847
P0AG44	P0AG44	P0A847
P0A7K6	P0A7K6	P0A847
P0AG48	P0AG48	P0A847
P60624	P60624	P0A847
P0AG67	P0AG67	P0A847
P37765	P37765	P0A847
P21499	P21499	P0A847
P0ADZ7	P0ADZ7	P0ADZ7
P19934	P02931	P19934
P19934	P0ABV6	P19934
P19934	P0ABU9	P19934
P19934	P21369	P19934
P19934	P19934	P0A855
P0A7K2	P0A7K2	P0AFI2
P61175	P61175	P0AFI2
P0A7L8	P0A7L8	P0AFI2
P0A7V0	P0A7V0	P0AFI2
P0A7R5	P0A7R5	P0AFI2
P20083	P0AFI2	P20083
P20083	P20083	P20083
P20083	P76092	P20083
P20083	Q46889	P20083
P20083	P0ADW6	P20083
P20083	P31448	P20083
P20083	P0AE67	P20083
P20083	P0A6I9	P20083
P20083	P0A9S1	P20083
P20083	P0ACY9	P20083
P20083	P0AG67	P20083
P20083	P65556	P20083
P0A7L3	P0A7L3	P20605
P0AFG8	P0AFG8	P0AB83
P0ADZ0	P0ADZ0	P0AB83
P0A7D7	P0A6F5	P0A7D7
P0A7D7	P31663	P0A7D7
P0A7D7	P0A7D7	P0A7D7
P0A7D7	P06961	P0A7D7
P0A7D7	P0A6Y8	P0A7D7
P0A7D7	P60560	P0A7D7
P0ACP1	P0ACP1	P0ACP1
P0ACP1	P67910	P0ACP1
P0ACP1	P0A7V3	P0ACP1
P21169	P0A9D8	P21169
P21169	P0A9M2	P21169
P21170	P0A7U7	P21170
P21170	P0A7P5	P21170
P0ACP1	P0ACP1	P21177
P0AG59	P0AG59	P0ABZ6
P0AFG8	P0AFG8	P0A6W5
P0A6H1	P0A6H1	P0A6W5
P0AG30	P0AG30	P0A6W5
P60422	P60422	P0A6W5
P60723	P60723	P0A6W5
P62399	P62399	P0A6W5
P0A8V2	P0A8V2	P0A6W5
P0A8T7	P0A8T7	P0A6W5
P0A7V0	P0A7V0	P0A6W5
P0A7W1	P0A7W1	P0A6W5
P0A7R5	P0A7R5	P0A6W5
P0A8M3	P0A8M3	P0A6W5
P0A7M2	P0A7M2	P21362
P0A796	P0A796	P21362
P21499	P0A6X3	P21499
P21499	P21499	P21499
P21499	P06961	P21499
P21499	P0A707	P21499
P21499	P60422	P21499
P21499	P60438	P21499
P21499	P0AG55	P21499
P21499	P0A7R1	P21499
P21499	P0ADY3	P21499
P21499	P0ADY7	P21499
P21499	P0AG48	P21499
P21499	P0ADZ0	P21499
P21499	P0AG67	P21499
P21499	P0A7W1	P21499
P21499	P02358	P21499
P21499	P0A7S9	P21499
P21499	P0AG59	P21499
P21499	P0ADZ4	P21499
P21499	P0A7T3	P21499
P21499	P0AEM0	P21499
P21499	P00892	P21499
P21499	P30871	P21499
P21499	P0A9K3	P21499
P21499	P0A776	P21499
P21499	P0A7X3	P21499
P21499	P69913	P21499
P21499	P0A7R9	P21499
P21499	P63228	P21499
P21499	P0ACF0	P21499
P21499	P0A6X7	P21499
P21499	P0ADY7	P21499
P21499	P0AG48	P21499
P21499	P0ADZ0	P21499
P21499	P0A7W7	P21499
P21499	P0ADZ4	P21499
P21499	P0ADK8	P21499
P21499	P76116	P21499
P21499	P0A9Y6	P21499
P21499	P0A968	P21499
P21499	P0A6X3	P21499
P21499	P0AA39	P21499
P21499	P0A7V8	P21499
P21499	P0AAS7	P21499
P21499	P0AG59	P21499
P21499	P0A9K3	P21499
P21507	P36659	P21507
P21507	P08622	P21507
P21507	P33594	P21507
P21507	P0A7A7	P21507
P21507	P21513	P21507
P21507	P14081	P21507
P21507	P0AG24	P21507
P21507	P21507	P21507
P21507	P60422	P21507
P21507	P61175	P21507
P21507	P0A7V0	P21507
P21507	P0A7V3	P21507
P21507	P0AAS7	P21507
P21507	P00892	P21507
P21507	P36979	P21507
P21507	P0A853	P21507
P21507	P0A9P6	P21507
P21507	P60624	P21507
P21507	P0A8M6	P21507
P21507	P39407	P21507
P21507	P0A707	P21507
P21507	P0A717	P21507
P21507	P0AAS7	P21507
P21507	P0A776	P21507
P21507	P60723	P21507
P21507	P0AA39	P21507
P05055	P05055	P21513
P0A8J8	P0A8J8	P21513
P0A6P9	P0A6P9	P21513
P0A9P6	P0A9P6	P21513
P0ACP1	P0ACP1	P21513
P0A7L0	P0A7L0	P21513
P60438	P60438	P21513
P60723	P60723	P21513
P0A7R1	P0A7R1	P21513
P0A7J7	P0A7J7	P21513
P0AA10	P0AA10	P21513
P61175	P61175	P21513
P60624	P60624	P21513
P0A7V3	P0A7V3	P21513
P0A7W1	P0A7W1	P21513
P02359	P02359	P21513
P68679	P68679	P21513
P21499	P21499	P21513
P37765	P37765	P21513
P0A8J8	P0A8J8	P21513
P0A9P6	P0A9P6	P21513
P0A799	P0A799	P21513
P0AG48	P0AG48	P21513
P60624	P60624	P21513
P0A7R5	P0A7R5	P21513
P60723	P60723	P21513
P21599	P09373	P21599
P21599	P21599	P21599
P21599	P0A850	P21599
P21599	P08390	P21599
P21599	P0A9S3	P21599
P21599	P0A850	P21599
P21645	P15042	P21645
P21645	P21645	P21645
P21645	P0AC38	P21645
P21645	P76160	P21645
P21645	P0AAE5	P21645
P21645	Q46925	P21645
P21645	P36659	P21645
P21645	P08622	P21645
P21645	P0A7J7	P21645
P21645	P0A7K2	P21645
P21645	P0ADY7	P21645
P21645	P0A7K6	P21645
P21645	P0AG48	P21645
P21645	P61175	P21645
P21645	P0A7V3	P21645
P21645	P0A7V8	P21645
P21645	P0A7W1	P21645
P21645	P02359	P21645
P21645	P0A7T7	P21645
P21645	P0A7U7	P21645
P21645	P0AGJ5	P21645
P21645	P0AGK4	P21645
P21645	P0AF76	P21645
P21645	P0A7R1	P21645
P21645	P0AG48	P21645
P21645	P0A7V8	P21645
P21645	P0AFW4	P21645
P21645	P0AAE5	P21645
P21645	P0AF76	P21645
P21645	P0A6X3	P21645
P21645	P67910	P21645
P52101	P52101	P0AFU4
P0A6P9	P0A6P9	P0A6Q6
P60438	P60438	P0A6Q6
P60723	P60723	P0A6Q6
P0AG55	P0AG55	P0A6Q6
P0A7R1	P0A7R1	P0A6Q6
P61175	P61175	P0A6Q6
P0AG67	P0AG67	P0A6Q6
P0A7W1	P0A7W1	P0A6Q6
P02359	P02359	P0A6Q6
P0A9K3	P0A9K3	P0A6Q6
P21865	P21865	P21866
P0A8M0	P0A8M0	P21889
P09832	P09832	P21889
P0A7Z4	P0A7Z4	P21889
P0A705	P0A705	P21889
P0AFG8	P0AFG8	P21893
P03024	P03024	P21893
P60723	P60723	P21893
P61175	P61175	P21893
P0A7M2	P0A7M2	P21893
P22106	P10443	P22106
P0AEN4	P0ABG4	P0AEN4
P0AEN4	P29131	P0AEN4
P0A715	P0A715	P22188
P05055	P05055	P22188
P0A7V0	P0A7V0	P22188
P0A7R5	P0A7R5	P22188
P0AC75	P0AC75	P22188
P0A715	P0A715	P22188
P0A6M8	P0A6M8	P22188
P0A8T7	P0A8T7	P22255
P0A850	P0A850	P0A850
P0A850	P0A7A9	P0A850
P0A850	P0A7D7	P0A850
P0A850	P0A800	P0A850
P0A850	P0AC38	P0A850
P0A850	P76208	P0A850
P0A850	P0AER3	P0A850
P0A850	P00861	P0A850
P0A850	P60723	P0A850
P0A850	P0A7V0	P0A850
P0A850	P0ACQ7	P0A850
P0A850	Q47319	P0A850
P0A850	P39199	P0A850
P22333	P0AES4	P22333
P22333	P0C054	P22333
P22333	P69405	P22333
P22333	P0A9A6	P22333
P22523	P22523	P22523
P22523	P0A6A8	P22523
P22523	P36659	P22523
P22523	P22524	P22523
P22523	P60293	P22523
P22523	P0AFI2	P22523
P22523	P60422	P22523
P22523	P60723	P22523
P22523	P0A7K2	P22523
P22523	P0A7M2	P22523
P22523	P0A7V3	P22523
P22523	P0A7W1	P22523
P22523	P0A7R5	P22523
P22523	P11880	P22523
P22523	P0A8P8	P22523
P22523	P0A6B7	P22523
P22523	P0AA10	P22523
P22523	P0A8P8	P22523
P0A955	P0A955	P0AEM0
P0ACF0	P0ACF0	P0AEM0
P60723	P60723	P62623
P0A7K2	P0A7K2	P62623
P22634	P22634	P22634
P22634	P0AFG0	P22634
P22634	P0A7K2	P22634
P22634	P0A7V0	P22634
P22634	P0CE47	P22634
P0AEC3	P0AE67	P0AEC3
P0AEC3	P0A7J0	P0AEC3
P0AEC3	P0A6Y5	P0AEC3
P0AEC3	P0A9Q1	P0AEC3
P0A9P6	P0A9P6	P0AEW6
P22939	P22939	P22939
P22939	P76555	P22939
P22939	P0A6Y8	P22939
P22939	P0A7J7	P22939
P22939	P0AA10	P22939
P22939	P0A7V0	P22939
P22939	P0AG30	P22939
P22939	P0A7V8	P22939
P22939	P0CE47	P22939
P09373	P09373	P0AC53
P20083	P20083	P22995
P0A894	P0A894	P23003
P62620	P62620	P61949
P0AC75	P0AC75	P0AC75
P0AC75	P0ADI4	P0AC75
P0AC75	P22188	P0AC75
P0AC75	P0A7L0	P0AC75
P0AC75	P0AA10	P0AC75
P0AC75	P61175	P0AC75
P0AC75	P0A7N9	P0AC75
P0AC75	P0A7V0	P0AC75
P0A9P6	P36659	P0A9P6
P0A9P6	P0A9P6	P0A9P6
P0A9P6	P0AFG8	P0A9P6
P0A9P6	P0A6A8	P0A9P6
P0A9P6	P76502	P0A9P6
P0A9P6	P08622	P0A9P6
P0A9P6	P0ACZ4	P0A9P6
P0A9P6	P60438	P0A9P6
P0A9P6	P60723	P0A9P6
P0A9P6	P0AG55	P0A9P6
P0A9P6	P0AA10	P0A9P6
P0A9P6	P0A7K6	P0A9P6
P0A9P6	P61175	P0A9P6
P0A9P6	P60624	P0A9P6
P0A9P6	P0A7V0	P0A9P6
P0A9P6	P0A7V3	P0A9P6
P0A9P6	P0A7W1	P0A9P6
P0A9P6	P02358	P0A9P6
P0A9P6	P02359	P0A9P6
P0A9P6	P0A7R5	P0A9P6
P0A9P6	P0ADZ4	P0A9P6
P0A9P6	P0A7T3	P0A9P6
P0A9P6	P68679	P0A9P6
P0A9P6	P21507	P0A9P6
P0A9P6	P0AGE9	P0A9P6
P0A9P6	P0AGM7	P0A9P6
P0A9P6	P21499	P0A9P6
P0A9P6	P75825	P0A9P6
P0A9P6	P75864	P0A9P6
P0A9P6	P30871	P0A9P6
P0A9P6	P37634	P0A9P6
P0A9P6	P77499	P0A9P6
P0A9P6	P0AG24	P0A9P6
P0A9P6	P0A8B5	P0A9P6
P0A9P6	P0AAS7	P0A9P6
P0A9P6	P00892	P0A9P6
P0A9P6	P36979	P0A9P6
P0A9P6	P42641	P0A9P6
P23305	P23305	P23305
P0A6F5	P0A6F5	P0ADP0
P00957	P00957	P23325
P0AG67	P0AG67	P23367
P0AG67	P0AG67	P23367
P0A8T7	P0A8T7	P23484
P0A8F8	P0A8F8	P23524
P23538	P02919	P23538
P23538	P31057	P23538
P21645	P21645	P23830
P0AG48	P0AG48	P23830
P0AG67	P0AG67	P23830
P0A7V0	P0A7V0	P23830
P0A7W1	P0A7W1	P23830
P02359	P02359	P23830
P0AG59	P0AG59	P23830
P0ADY1	P0ADY1	P23830
P0AGJ5	P0AGJ5	P23830
P0A7Z4	P0A7Z4	P23830
P21499	P21499	P23830
P0A9K3	P0A9K3	P23830
P37765	P37765	P23830
P0A9P6	P0A9P6	P23830
P0ADY1	P0ADY1	P23830
P0A7K2	P0A7K2	P23830
P0AG48	P0AG48	P23830
P0ABF1	P0ABF1	P23830
P0A7V8	P0A7V8	P23830
P0A7Z4	P0A7Z4	P23830
P0AGJ5	P0AGJ5	P23830
P23837	P23837	P23836
P0AES6	P0AES6	P23836
P08622	P08622	P23839
P0A7V0	P0A7V0	P23839
P0A8M3	P0A8M3	P23839
P0AD68	P0AD68	P0A6J8
P60240	P60240	P60240
P60240	Q47153	P60240
P60240	P60438	P60240
P60240	P0A7Z4	P60240
P60240	P0A7W1	P60240
P60240	P0A749	P60240
P60240	P0AFG0	P60240
P0AFN2	P0AFN2	P0AFN2
P0AFN2	P0AFM6	P0AFN2
P00960	P00960	P23865
P0A742	P0A742	P0A742
P0ACF8	P0ACF8	P0ACE3
P60438	P60438	P0A6I6
P0A7K2	P0A7K2	P0A6I6
P23886	P29018	P23886
P23890	P23890	P23890
P0A7E9	P0A7E9	P0AAE8
P60438	P60438	P0A9H3
P62399	P62399	P0A9H3
P0A7R5	P0A7R5	P0A9H3
P23893	P0A6X1	P23893
P0A7J7	P0A7J7	P23895
P0A7M2	P0A7M2	P23895
P0A7U7	P0A7U7	P23895
P23909	P23909	P23909
P23909	P23367	P23909
P23909	P03018	P23909
P23909	P0CE47	P23909
P0ACF0	P0ACF0	P23917
P23538	P23538	P23917
P0A7L0	P0A7L0	P23917
P02413	P02413	P23917
P60624	P60624	P23917
P0A7S9	P0A7S9	P23917
P0A850	P0A850	P23917
P23930	P21599	P23930
P0A7J7	P0A7J7	P0A7D1
P0A7K2	P0A7K2	P0A7D1
P61175	P61175	P0A7D1
P0A7N9	P0A7N9	P0A7D1
P0A7R5	P0A7R5	P0A7D1
P24177	P0AG40	P24177
P24177	P0AE06	P24177
P24182	P24182	P24182
P24182	P0ABD8	P24182
P24182	P16703	P24182
P24182	P0A988	P24182
P24182	P60438	P24182
P24182	P45768	P24182
P24182	P0A7B8	P24182
P24182	P0A9Q5	P24182
P0A7K2	P0A7K2	P24188
P0A9K9	P0A9K9	P0AAN3
P02359	P02359	P0AAM3
P0A850	P0A850	P0AAM3
P0A6F5	P0A6F5	P24192
P0A6M8	P0A6M8	P24192
P0A7M2	P0A7M2	P24192
P08622	P08622	P24192
P0A6H5	P0A6H5	P0A8S1
P0A6F5	P0A6F5	P0A8S1
P24205	P0C054	P24205
P24207	P0ACD4	P24207
P22333	P22333	P69405
P0ACF0	P0ACF0	P69405
P60438	P60438	P69405
P0AA10	P0AA10	P69405
P0A7L3	P0A7L3	P69405
P0ADZ0	P0ADZ0	P69405
P0A7V0	P0A7V0	P69405
P02359	P02359	P69405
P0AG59	P0AG59	P69405
P17952	P17952	P24224
P0A8J8	P05055	P0A8J8
P0A8J8	P0A8J8	P0A8J8
P0A8J8	P0AFG8	P0A8J8
P0A8J8	P0A6Y8	P0A8J8
P0A8J8	P0A6P9	P0A8J8
P0A8J8	P0A7L0	P0A8J8
P0A8J8	P0A7J7	P0A8J8
P0A8J8	P0AA10	P0A8J8
P0A8J8	P0A7K6	P0A8J8
P0A8J8	P0A7V8	P0A8J8
P0A8J8	P0A7W1	P0A8J8
P0A8J8	P02358	P0A8J8
P0A8J8	P0A7R5	P0A8J8
P0A8J8	P0A7T3	P0A8J8
P0A8J8	P0A7U7	P0A8J8
P0A8J8	P0AAS7	P0A8J8
P0AFG8	P0AFG8	P0A968
P24177	P24177	P0A968
P0A9P6	P0A9P6	P0A968
P0A7L0	P0A7L0	P0A968
P0AA10	P0AA10	P0A968
P0AG67	P0AG67	P0A968
P0A7W1	P0A7W1	P0A968
P0A7R5	P0A7R5	P0A968
P0A7S9	P0A7S9	P0A968
P0A7U7	P0A7U7	P0A968
P68679	P68679	P0A968
P21499	P21499	P0A968
P0AGJ5	P0AGJ5	P0A968
P0A6R0	P0A6R0	P0A6R0
P0A6P7	P0A6P7	P0A6P7
P0A8T7	P0A8T7	P24255
P0A7Z4	P0A7Z4	P24255
P60723	P60723	P24255
P0AA10	P0AA10	P24255
P0AA10	P0AA10	P24255
P0A7Z4	P0A7Z4	P24255
P0A8V2	P0A8V2	P24255
P24554	P0A9X4	P24554
P24554	P24554	P24554
P24554	P45469	P24554
P24554	P0AB10	P24554
P0A830	P0A830	P0AEG4
P07018	P07018	P0AEG4
P25437	P25437	P25437
P25437	P0AAH0	P25437
P25437	P0AEM0	P25437
P25437	P32053	P25437
P25437	P0AAH0	P25437
P0AC86	P0AC86	P25516
P0A7K6	P0A7K6	P25516
P60624	P60624	P25516
P0A850	P0A850	P25516
P25519	P0ABU7	P25519
P0AEP3	P0AAB6	P0AEP3
P05055	P05055	P0A6X3
P0A9P6	P0A9P6	P0A6X3
P0A6P9	P0A6P9	P0A6X3
P43329	P43329	P0A6X3
P0ACF0	P0ACF0	P0A6X3
P21645	P21645	P0A6X3
P0A7L0	P0A7L0	P0A6X3
P60422	P60422	P0A6X3
P60438	P60438	P0A6X3
P60723	P60723	P0A6X3
P0A7R1	P0A7R1	P0A6X3
P0AA10	P0AA10	P0A6X3
P0A7L3	P0A7L3	P0A6X3
P0A7M2	P0A7M2	P0A6X3
P0A8T7	P0A8T7	P0A6X3
P0A7V3	P0A7V3	P0A6X3
P0A7V8	P0A7V8	P0A6X3
P02359	P02359	P0A6X3
P0A850	P0A850	P0A6X3
P0ACF0	P0ACF0	P25522
P60438	P60438	P25522
P60723	P60723	P25522
P0AA10	P0AA10	P25522
P02359	P02359	P25522
P0A8Y5	P0A8Y5	P25522
P0A6B7	P0A6B7	P0A9R4
P33232	P33232	P25531
P0A8F0	P0A6F5	P0A8F0
P67910	P67910	P25534
P0A7V8	P0A7V8	P0A9J0
P0A7X3	P0A7X3	P0A9J0
P0A7S9	P0A7S9	P0A9J0
P0ADZ4	P0ADZ4	P0A9J0
P0A7U7	P0A7U7	P0A9J0
P00961	P00961	P0A8D0
P52647	P52647	P0A8D0
P0A6H5	P0A6H5	P25539
P0A705	P0A705	P25539
P24182	P24182	P25539
P0A9Q5	P0A9Q5	P25539
P0ACF0	P0ACF0	P25539
P60438	P60438	P25539
P62399	P62399	P25539
P0A7K6	P0A7K6	P25539
P0AG48	P0AG48	P25539
P0A8V2	P0A8V2	P25539
P0A8V2	P0A8V2	P25539
P0A6H5	P0A6H5	P25539
P0A9Q5	P0A9Q5	P25539
P0AER3	P0AER3	P61714
P60438	P60438	P61714
P60723	P60723	P61714
P0AA10	P0AA10	P61714
P0A7L3	P0A7L3	P61714
P0AAI3	P0AAI3	P0ABC3
P0AFZ3	P0A6F5	P0AFZ3
P0AFZ3	P0AFZ3	P0AFZ3
P0AFZ3	P10443	P0AFZ3
P0AFZ3	P0A6Y8	P0AFZ3
P0AFZ3	P0AEH5	P0AFZ3
P0AFZ3	P60723	P0AFZ3
P0AFZ3	P02359	P0AFZ3
P0AFZ3	P0A9K9	P0AFZ3
